year,team,opponent,w,d,l,n
2006,Danish SAS-Ligaen,German Bundesliga,1,2,1,4
2006,Danish SAS-Ligaen,Italian Serie A,0,0,2,2
2006,Danish SAS-Ligaen,Portuguese Liga,0,1,1,2
2006,Danish SAS-Ligaen,Scottish Premiership,2,0,2,4
2006,Danish SAS-Ligaen,Spanish Primera División,0,0,1,1
2006,Danish SAS-Ligaen,Turkish Super Lig,0,0,2,2
2006,Dutch Eeerste Divisie,Dutch Eeerste Divisie,245,148,245,638
2006,Dutch Eeerste Divisie,Dutch Eredivisie,5,1,11,17
2006,Dutch Eredivisie,Austrian Bundesliga,1,0,0,1
2006,Dutch Eredivisie,Belgian Jupiler League,1,0,0,1
2006,Dutch Eredivisie,Danish SAS-Ligaen,1,0,2,3
2006,Dutch Eredivisie,Dutch Eeerste Divisie,11,1,5,17
2006,Dutch Eredivisie,Dutch Eredivisie,261,154,261,694
2006,Dutch Eredivisie,English Premier League,2,3,4,9
2006,Dutch Eredivisie,French Ligue 1,2,0,2,4
2006,Dutch Eredivisie,German Bundesliga,1,1,2,4
2006,Dutch Eredivisie,Italian Serie A,0,0,1,1
2006,Dutch Eredivisie,Portuguese Liga,2,1,0,3
2006,Dutch Eredivisie,Spanish Primera División,1,1,1,3
2006,Dutch Eredivisie,Swiss Super League,1,1,0,2
2006,Dutch Eredivisie,Turkish Super Lig,3,3,0,6
2006,English League Championship,English League Championship,442,250,442,1156
2006,English League Championship,English League One,14,7,3,24
2006,English League Championship,English League Two,15,5,12,33
2006,English League Championship,English National League,1,0,0,1
2006,English League Championship,English Premier League,3,7,20,31
2006,English League One,English League Championship,3,7,14,24
2006,English League One,English League One,439,294,439,1208
2006,English League One,English League Two,19,12,17,49
2006,English League One,English National League,5,0,1,6
2006,English League One,English Premier League,5,3,7,15
2006,English League Two,English League Championship,12,5,15,33
2006,English League Two,English League One,17,12,19,49
2006,English League Two,English League Two,433,302,433,1212
2006,English League Two,English National League,5,1,0,7
2006,English League Two,English Premier League,3,3,8,14
2006,English National League,English League Championship,0,0,1,1
2006,English National League,English League One,1,0,5,6
2006,English National League,English League Two,0,1,5,7
2006,English National League,English National League,426,274,426,1238
2006,English Premier League,Austrian Bundesliga,1,1,0,2
2006,English Premier League,Belgian Jupiler League,3,0,0,3
2006,English Premier League,Danish SAS-Ligaen,1,0,1,2
2006,English Premier League,Dutch Eredivisie,4,3,2,9
2006,English Premier League,English League Championship,20,7,3,31
2006,English Premier League,English League One,7,3,5,15
2006,English Premier League,English League Two,8,3,3,14
2006,English Premier League,English Premier League,311,212,311,854
2006,English Premier League,French Ligue 1,5,0,0,5
2006,English Premier League,German Bundesliga,4,2,2,8
2006,English Premier League,Italian Serie A,3,0,5,8
2006,English Premier League,Portuguese Liga,6,2,0,8
2006,English Premier League,Russian Premier League,0,1,1,2
2006,English Premier League,Scottish Premiership,1,0,1,2
2006,English Premier League,Spanish Primera División,4,3,2,9
2006,English Premier League,Swiss Super League,1,0,0,1
2006,English Premier League,Turkish Super Lig,3,0,1,4
2006,French Ligue 1,Belgian Jupiler League,0,2,0,2
2006,French Ligue 1,Danish SAS-Ligaen,0,1,0,1
2006,French Ligue 1,Dutch Eredivisie,2,0,2,4
2006,French Ligue 1,English Premier League,0,0,5,5
2006,French Ligue 1,French Ligue 1,286,246,286,826
2006,French Ligue 1,French Ligue 2,14,4,2,20
2006,French Ligue 1,German Bundesliga,2,0,2,4
2006,French Ligue 1,Greek Super League,5,1,1,7
2006,French Ligue 1,Italian Serie A,1,2,3,6
2006,French Ligue 1,Portuguese Liga,1,0,1,2
2006,French Ligue 1,Scottish Premiership,0,1,0,1
2006,French Ligue 1,Spanish Primera División,2,2,1,5
2006,French Ligue 1,Swiss Super League,0,3,0,3
2006,French Ligue 1,Turkish Super Lig,1,1,0,2
2006,French Ligue 2,French Ligue 1,2,4,14,20
2006,French Ligue 2,French Ligue 2,253,198,253,746
2006,Fútbol Profesional Colombiano,Fútbol Profesional Colombiano,81,46,81,208
2006,Fútbol Profesional Colombiano,Futebol Brasileiro,2,0,2,4
2006,Fútbol Profesional Colombiano,Mexican Liga MX,2,0,2,4
2006,Fútbol Profesional Colombiano,Primera División de Argentina,1,0,3,4
2006,Fútbol Profesional Colombiano,Primera División de Paraguay,1,1,2,4
2006,Fútbol Profesional Colombiano,Primera División de Uruguay,1,1,2,4
2006,Fútbol Profesional Colombiano,Primera División de Venezuela,2,2,0,4
2006,Futebol Brasileiro,Fútbol Profesional Colombiano,2,0,2,4
2006,Futebol Brasileiro,Futebol Brasileiro,277,194,277,748
2006,Futebol Brasileiro,Italian Serie B,2,0,1,3
2006,Futebol Brasileiro,Liga Profesional Boliviana,4,1,1,6
2006,Futebol Brasileiro,Mexican Liga MX,4,1,4,9
2006,Futebol Brasileiro,Primera A de Ecuador,2,0,0,2
2006,Futebol Brasileiro,Primera División de Argentina,4,4,5,13
2006,Futebol Brasileiro,Primera División de Chile,1,3,0,4
2006,Futebol Brasileiro,Primera División de Paraguay,1,1,1,3
2006,Futebol Brasileiro,Primera División de Uruguay,6,0,3,9
2006,Futebol Brasileiro,Primera División de Venezuela,6,2,0,8
2006,Futebol Brasileiro,Primera Profesional de Perú,2,0,0,2
2006,Futebol Brasileiro,Spanish Primera División,1,0,0,1
2006,German 2. Bundesliga,German 2. Bundesliga,223,172,223,644
2006,German 2. Bundesliga,German Bundesliga,3,2,10,15
2006,German Bundesliga,Belgian Jupiler League,0,1,0,1
2006,German Bundesliga,Danish SAS-Ligaen,1,2,1,4
2006,German Bundesliga,Dutch Eredivisie,2,1,1,4
2006,German Bundesliga,English Premier League,2,2,4,8
2006,German Bundesliga,French Ligue 1,2,0,2,4
2006,German Bundesliga,German 2. Bundesliga,10,2,3,15
2006,German Bundesliga,German Bundesliga,235,160,235,640
2006,German Bundesliga,Italian Serie A,1,2,2,5
2006,German Bundesliga,Portuguese Liga,1,1,2,4
2006,German Bundesliga,Russian Premier League,3,2,1,6
2006,German Bundesliga,Spanish Primera División,3,4,6,13
2006,German Bundesliga,Swiss Super League,1,1,0,2
2006,German Bundesliga,Turkish Super Lig,1,1,0,2
2006,Greek Super League,Belgian Jupiler League,0,2,0,2
2006,Greek Super League,French Ligue 1,1,1,5,7
2006,Greek Super League,Greek Super League,178,124,178,480
2006,Greek Super League,Italian Serie A,1,1,2,4
2006,Greek Super League,Scottish Premiership,2,0,0,2
2006,Greek Super League,Spanish Primera División,0,0,4,4
2006,Greek Super League,Turkish Super Lig,0,1,1,2
2006,Italian Serie A,Austrian Bundesliga,2,0,0,2
2006,Italian Serie A,Belgian Jupiler League,2,0,0,2
2006,Italian Serie A,Danish SAS-Ligaen,2,0,0,2
2006,Italian Serie A,Dutch Eredivisie,1,0,0,1
2006,Italian Serie A,English Premier League,5,0,3,8
2006,Italian Serie A,French Ligue 1,3,2,1,6
2006,Italian Serie A,German Bundesliga,2,2,1,5
2006,Italian Serie A,Greek Super League,2,1,1,4
2006,Italian Serie A,Italian Serie A,280,238,280,856
2006,Italian Serie A,Italian Serie B,15,4,7,31
2006,Italian Serie A,Portuguese Liga,2,0,4,6
2006,Italian Serie A,Russian Premier League,4,0,0,4
2006,Italian Serie A,Scottish Premiership,1,1,1,3
2006,Italian Serie A,Spanish Primera División,1,3,4,8
2006,Italian Serie A,Turkish Super Lig,0,0,1,1
2006,Italian Serie B,Futebol Brasileiro,1,0,2,3
2006,Italian Serie B,Italian Serie A,7,4,15,31
2006,Italian Serie B,Italian Serie B,322,292,322,1064
2006,Japanese J League,Japanese J League,245,122,245,612
2006,Liga Nacional de Guatemala,Liga Nacional de Guatemala,145,100,145,424
2006,Liga Profesional Boliviana,Futebol Brasileiro,1,1,4,6
2006,Liga Profesional Boliviana,Liga Profesional Boliviana,50,52,50,152
2006,Liga Profesional Boliviana,Mexican Liga MX,1,0,1,2
2006,Liga Profesional Boliviana,Primera División de Argentina,0,1,1,2
2006,Liga Profesional Boliviana,Primera División de Venezuela,0,2,0,2
2006,Liga Profesional Boliviana,Primera Profesional de Perú,0,0,2,2
2006,Major League Soccer,Major League Soccer,154,116,154,430
2006,Mexican Liga MX,Fútbol Profesional Colombiano,2,0,2,4
2006,Mexican Liga MX,Futebol Brasileiro,4,1,4,9
2006,Mexican Liga MX,Liga Profesional Boliviana,1,0,1,2
2006,Mexican Liga MX,Mexican Liga MX,232,178,232,646
2006,Mexican Liga MX,Primera A de Ecuador,4,0,0,4
2006,Mexican Liga MX,Primera División de Argentina,4,1,3,8
2006,Mexican Liga MX,Primera División de Chile,3,1,4,8
2006,Mexican Liga MX,Primera División de Paraguay,1,0,1,2
2006,Mexican Liga MX,Primera División de Uruguay,0,0,2,2
2006,Mexican Liga MX,Primera Profesional de Perú,5,0,1,6
2006,Mexican Liga MX,Spanish Primera División,0,0,1,1
2006,Portuguese Liga,Austrian Bundesliga,1,1,0,2
2006,Portuguese Liga,Danish SAS-Ligaen,1,1,0,2
2006,Portuguese Liga,Dutch Eredivisie,0,1,2,3
2006,Portuguese Liga,English Premier League,0,2,6,8
2006,Portuguese Liga,French Ligue 1,1,0,1,2
2006,Portuguese Liga,German Bundesliga,2,1,1,4
2006,Portuguese Liga,Italian Serie A,4,0,2,6
2006,Portuguese Liga,Portuguese Liga,174,132,174,576
2006,Portuguese Liga,Russian Premier League,1,2,1,4
2006,Portuguese Liga,Scottish Premiership,1,0,1,2
2006,Portuguese Liga,Spanish Primera División,0,1,2,3
2006,Portuguese Liga,Swiss Super League,1,0,0,1
2006,Primera A de Ecuador,Futebol Brasileiro,0,0,2,2
2006,Primera A de Ecuador,Mexican Liga MX,0,0,4,4
2006,Primera A de Ecuador,Primera A de Ecuador,44,36,44,124
2006,Primera A de Ecuador,Primera División de Argentina,0,2,4,6
2006,Primera A de Ecuador,Primera División de Chile,1,0,1,2
2006,Primera A de Ecuador,Primera División de Paraguay,1,2,1,4
2006,Primera A de Ecuador,Primera División de Uruguay,1,0,1,2
2006,Primera A de Ecuador,Primera División de Venezuela,1,0,1,2
2006,Primera División de Argentina,Fútbol Profesional Colombiano,3,0,1,4
2006,Primera División de Argentina,Futebol Brasileiro,5,4,4,13
2006,Primera División de Argentina,Liga Profesional Boliviana,1,1,0,2
2006,Primera División de Argentina,Mexican Liga MX,3,1,4,8
2006,Primera División de Argentina,Primera A de Ecuador,4,2,0,6
2006,Primera División de Argentina,Primera División de Argentina,288,198,288,774
2006,Primera División de Argentina,Primera División de Chile,2,0,2,4
2006,Primera División de Argentina,Primera División de Paraguay,1,1,2,4
2006,Primera División de Argentina,Primera División de Uruguay,4,1,3,8
2006,Primera División de Argentina,Primera División de Venezuela,0,0,2,2
2006,Primera División de Argentina,Primera Profesional de Perú,1,0,1,2
2006,Primera División de Chile,Futebol Brasileiro,0,3,1,4
2006,Primera División de Chile,Mexican Liga MX,4,1,3,8
2006,Primera División de Chile,Primera A de Ecuador,1,0,1,2
2006,Primera División de Chile,Primera División de Argentina,2,0,2,4
2006,Primera División de Chile,Primera División de Chile,283,184,283,750
2006,Primera División de Chile,Primera División de Venezuela,2,0,0,3
2006,Primera División de Chile,Primera Profesional de Perú,3,0,1,4
2006,Primera División de El Salvador,Primera División de El Salvador,71,46,71,190
2006,Primera División de Paraguay,Fútbol Profesional Colombiano,2,1,1,4
2006,Primera División de Paraguay,Futebol Brasileiro,1,1,1,3
2006,Primera División de Paraguay,Mexican Liga MX,1,0,1,2
2006,Primera División de Paraguay,Primera A de Ecuador,1,2,1,4
2006,Primera División de Paraguay,Primera División de Argentina,2,1,1,4
2006,Primera División de Paraguay,Primera División de Paraguay,164,116,164,444
2006,Primera División de Paraguay,Primera División de Uruguay,0,0,2,2
2006,Primera División de Uruguay,Fútbol Profesional Colombiano,2,1,1,4
2006,Primera División de Uruguay,Futebol Brasileiro,3,0,6,9
2006,Primera División de Uruguay,Mexican Liga MX,2,0,0,2
2006,Primera División de Uruguay,Primera A de Ecuador,1,0,1,2
2006,Primera División de Uruguay,Primera División de Argentina,3,1,4,8
2006,Primera División de Uruguay,Primera División de Paraguay,2,0,0,2
2006,Primera División de Uruguay,Primera División de Uruguay,187,116,187,490
2006,Primera División de Venezuela,Fútbol Profesional Colombiano,0,2,2,4
2006,Primera División de Venezuela,Futebol Brasileiro,0,2,6,8
2006,Primera División de Venezuela,Liga Profesional Boliviana,0,2,0,2
2006,Primera División de Venezuela,Primera A de Ecuador,1,0,1,2
2006,Primera División de Venezuela,Primera División de Argentina,2,0,0,2
2006,Primera División de Venezuela,Primera División de Chile,0,0,2,3
2006,Primera División de Venezuela,Primera División de Venezuela,116,136,116,368
2006,Primera Profesional de Perú,Futebol Brasileiro,0,0,2,2
2006,Primera Profesional de Perú,Liga Profesional Boliviana,2,0,0,2
2006,Primera Profesional de Perú,Mexican Liga MX,1,0,5,6
2006,Primera Profesional de Perú,Primera División de Argentina,1,0,1,2
2006,Primera Profesional de Perú,Primera División de Chile,1,0,3,4
2006,Primera Profesional de Perú,Primera Profesional de Perú,202,132,202,536
2006,Russian Premier League,Belgian Jupiler League,1,0,1,2
2006,Russian Premier League,English Premier League,1,1,0,2
2006,Russian Premier League,German Bundesliga,1,2,3,6
2006,Russian Premier League,Italian Serie A,0,0,4,4
2006,Russian Premier League,Portuguese Liga,1,2,1,4
2006,Russian Premier League,Russian Premier League,159,146,159,470
2006,Russian Premier League,Spanish Primera División,0,1,1,2
2006,Scottish Championship,Scottish Championship,138,104,138,404
2006,Scottish Championship,Scottish League One,9,4,5,18
2006,Scottish Championship,Scottish League Two,6,0,1,7
2006,Scottish Championship,Scottish Premiership,4,0,12,16
2006,Scottish League One,Scottish Championship,5,4,9,18
2006,Scottish League One,Scottish League One,151,76,151,388
2006,Scottish League One,Scottish League Two,4,1,5,11
2006,Scottish League One,Scottish Premiership,1,1,6,8
2006,Scottish League Two,Scottish Championship,1,0,6,7
2006,Scottish League Two,Scottish League One,5,1,4,11
2006,Scottish League Two,Scottish League Two,169,46,169,414
2006,Scottish League Two,Scottish Premiership,0,1,5,6
2006,Scottish Premiership,Danish SAS-Ligaen,2,0,2,4
2006,Scottish Premiership,English Premier League,1,0,1,2
2006,Scottish Premiership,French Ligue 1,0,1,0,1
2006,Scottish Premiership,Greek Super League,0,0,2,2
2006,Scottish Premiership,Italian Serie A,1,1,1,3
2006,Scottish Premiership,Portuguese Liga,1,0,1,2
2006,Scottish Premiership,Scottish Championship,12,0,4,16
2006,Scottish Premiership,Scottish League One,6,1,1,8
2006,Scottish Premiership,Scottish League Two,5,1,0,6
2006,Scottish Premiership,Scottish Premiership,189,114,189,524
2006,Scottish Premiership,Spanish Primera División,0,1,1,2
2006,South African Premiership,South African Premiership,172,142,172,554
2006,Spanish Primera División,Austrian Bundesliga,2,0,1,3
2006,Spanish Primera División,Belgian Jupiler League,3,0,0,3
2006,Spanish Primera División,Danish SAS-Ligaen,1,0,0,1
2006,Spanish Primera División,Dutch Eredivisie,1,1,1,3
2006,Spanish Primera División,English Premier League,2,3,4,9
2006,Spanish Primera División,French Ligue 1,1,2,2,5
2006,Spanish Primera División,Futebol Brasileiro,0,0,1,1
2006,Spanish Primera División,German Bundesliga,6,4,3,13
2006,Spanish Primera División,Greek Super League,4,0,0,4
2006,Spanish Primera División,Italian Serie A,4,3,1,8
2006,Spanish Primera División,Mexican Liga MX,1,0,0,1
2006,Spanish Primera División,Portuguese Liga,2,1,0,3
