team,n,rank,w,d,l,gf,ga,gd,pts
PAOK Salonik,3028,2,3,2,1,12,5,7,11
Panionios,3028,3,1,1,4,4,10,-6,4
P'thinaikos,3028,4,1,1,4,5,12,-7,4
AEK Athens,3029,1,4,2,0,7,1,6,14
PAOK Salonik,3029,2,2,3,1,9,4,5,9
P'thinaikos,3029,3,1,2,3,4,9,-5,5
Panionios,3029,4,1,1,4,4,10,-6,4
AEK Athens,3030,1,4,2,0,7,1,6,14
PAOK Salonik,3030,2,2,2,2,10,7,3,8
P'thinaikos,3030,3,2,1,3,7,10,-3,7
Panionios,3030,4,1,1,4,4,10,-6,4
AEK Athens,3031,1,4,2,0,7,1,6,14
PAOK Salonik,3031,2,2,2,2,11,7,4,8
P'thinaikos,3031,3,2,1,3,7,11,-4,7
Panionios,3031,4,1,1,4,4,10,-6,4
AEK Athens,3032,1,4,2,0,7,1,6,14
PAOK Salonik,3032,2,2,2,2,9,6,3,8
P'thinaikos,3032,3,2,1,3,6,9,-3,7
Panionios,3032,4,1,1,4,4,10,-6,4
AEK Athens,3033,1,4,2,0,7,1,6,14
PAOK Salonik,3033,2,3,2,1,13,5,8,11
Panionios,3033,3,1,1,4,4,10,-6,4
P'thinaikos,3033,4,1,1,4,5,13,-8,4
AEK Athens,3034,1,4,2,0,7,1,6,14
PAOK Salonik,3034,2,3,2,1,12,6,6,11
P'thinaikos,3034,3,1,1,4,6,12,-6,4
Panionios,3034,4,1,1,4,4,10,-6,4
AEK Athens,3035,1,4,2,0,7,1,6,14
PAOK Salonik,3035,2,3,2,1,12,6,6,11
P'thinaikos,3035,3,1,1,4,6,12,-6,4
Panionios,3035,4,1,1,4,4,10,-6,4
AEK Athens,3036,1,4,2,0,7,1,6,14
PAOK Salonik,3036,2,2,3,1,9,4,5,9
P'thinaikos,3036,3,1,2,3,4,9,-5,5
Panionios,3036,4,1,1,4,4,10,-6,4
AEK Athens,3037,1,4,2,0,7,1,6,14
PAOK Salonik,3037,2,2,2,2,9,5,4,8
P'thinaikos,3037,3,2,1,3,5,9,-4,7
Panionios,3037,4,1,1,4,4,10,-6,4
AEK Athens,3038,1,4,2,0,7,1,6,14
PAOK Salonik,3038,2,2,2,2,9,6,3,8
P'thinaikos,3038,3,2,1,3,6,9,-3,7
Panionios,3038,4,1,1,4,4,10,-6,4
AEK Athens,3039,1,4,2,0,7,1,6,14
PAOK Salonik,3039,2,2,2,2,10,6,4,8
P'thinaikos,3039,3,2,1,3,6,10,-4,7
Panionios,3039,4,1,1,4,4,10,-6,4
AEK Athens,3040,1,4,2,0,7,1,6,14
PAOK Salonik,3040,2,3,2,1,11,5,6,11
P'thinaikos,3040,3,1,1,4,5,11,-6,4
Panionios,3040,4,1,1,4,4,10,-6,4
AEK Athens,3041,1,4,2,0,7,1,6,14
PAOK Salonik,3041,2,2,3,1,9,4,5,9
P'thinaikos,3041,3,1,2,3,4,9,-5,5
Panionios,3041,4,1,1,4,4,10,-6,4
AEK Athens,3042,1,4,2,0,7,1,6,14
PAOK Salonik,3042,2,3,2,1,11,5,6,11
P'thinaikos,3042,3,1,1,4,5,11,-6,4
Panionios,3042,4,1,1,4,4,10,-6,4
AEK Athens,3043,1,4,2,0,7,1,6,14
PAOK Salonik,3043,2,2,2,2,10,8,2,8
P'thinaikos,3043,3,2,1,3,8,10,-2,7
Panionios,3043,4,1,1,4,4,10,-6,4
AEK Athens,3044,1,4,2,0,7,1,6,14
PAOK Salonik,3044,2,3,2,1,12,4,8,11
Panionios,3044,3,1,1,4,4,10,-6,4
P'thinaikos,3044,4,1,1,4,4,12,-8,4
AEK Athens,3045,1,4,2,0,7,1,6,14
PAOK Salonik,3045,2,3,2,1,12,5,7,11
Panionios,3045,3,1,1,4,4,10,-6,4
P'thinaikos,3045,4,1,1,4,5,12,-7,4
AEK Athens,3046,1,4,2,0,7,1,6,14
PAOK Salonik,3046,2,3,2,1,10,4,6,11
P'thinaikos,3046,3,1,1,4,4,10,-6,4
Panionios,3046,3,1,1,4,4,10,-6,4
AEK Athens,3047,1,4,2,0,7,1,6,14
PAOK Salonik,3047,2,2,2,2,10,7,3,8
P'thinaikos,3047,3,2,1,3,7,10,-3,7
Panionios,3047,4,1,1,4,4,10,-6,4
AEK Athens,3048,1,4,2,0,7,1,6,14
PAOK Salonik,3048,2,3,2,1,11,4,7,11
Panionios,3048,3,1,1,4,4,10,-6,4
P'thinaikos,3048,4,1,1,4,4,11,-7,4
AEK Athens,3049,1,4,2,0,7,1,6,14
PAOK Salonik,3049,2,2,2,2,10,7,3,8
P'thinaikos,3049,3,2,1,3,7,10,-3,7
Panionios,3049,4,1,1,4,4,10,-6,4
AEK Athens,3050,1,4,2,0,7,1,6,14
PAOK Salonik,3050,2,3,2,1,10,4,6,11
P'thinaikos,3050,3,1,1,4,4,10,-6,4
Panionios,3050,3,1,1,4,4,10,-6,4
AEK Athens,3051,1,4,2,0,7,1,6,14
PAOK Salonik,3051,2,2,2,2,10,6,4,8
P'thinaikos,3051,3,2,1,3,6,10,-4,7
Panionios,3051,4,1,1,4,4,10,-6,4
AEK Athens,3052,1,4,2,0,7,1,6,14
PAOK Salonik,3052,2,2,3,1,11,6,5,9
P'thinaikos,3052,3,1,2,3,6,11,-5,5
Panionios,3052,4,1,1,4,4,10,-6,4
AEK Athens,3053,1,4,2,0,7,1,6,14
PAOK Salonik,3053,2,3,2,1,11,4,7,11
Panionios,3053,3,1,1,4,4,10,-6,4
P'thinaikos,3053,4,1,1,4,4,11,-7,4
AEK Athens,3054,1,4,2,0,7,1,6,14
PAOK Salonik,3054,2,2,2,2,9,6,3,8
P'thinaikos,3054,3,2,1,3,6,9,-3,7
Panionios,3054,4,1,1,4,4,10,-6,4
AEK Athens,3055,1,4,2,0,7,1,6,14
PAOK Salonik,3055,2,2,2,2,9,5,4,8
P'thinaikos,3055,3,2,1,3,5,9,-4,7
Panionios,3055,4,1,1,4,4,10,-6,4
AEK Athens,3056,1,4,2,0,7,1,6,14
PAOK Salonik,3056,2,3,2,1,10,4,6,11
P'thinaikos,3056,3,1,1,4,4,10,-6,4
Panionios,3056,3,1,1,4,4,10,-6,4
AEK Athens,3057,1,4,2,0,7,1,6,14
PAOK Salonik,3057,2,2,2,2,9,7,2,8
P'thinaikos,3057,3,2,1,3,7,9,-2,7
Panionios,3057,4,1,1,4,4,10,-6,4
AEK Athens,3058,1,4,2,0,7,1,6,14
PAOK Salonik,3058,2,2,3,1,10,5,5,9
P'thinaikos,3058,3,1,2,3,5,10,-5,5
Panionios,3058,4,1,1,4,4,10,-6,4
AEK Athens,3059,1,4,2,0,7,1,6,14
PAOK Salonik,3059,2,3,2,1,11,5,6,11
P'thinaikos,3059,3,1,1,4,5,11,-6,4
Panionios,3059,4,1,1,4,4,10,-6,4
AEK Athens,3060,1,4,2,0,7,1,6,14
PAOK Salonik,3060,2,2,3,1,9,4,5,9
P'thinaikos,3060,3,1,2,3,4,9,-5,5
Panionios,3060,4,1,1,4,4,10,-6,4
AEK Athens,3061,1,4,2,0,7,1,6,14
PAOK Salonik,3061,2,2,2,2,11,7,4,8
P'thinaikos,3061,3,2,1,3,7,11,-4,7
Panionios,3061,4,1,1,4,4,10,-6,4
AEK Athens,3062,1,4,2,0,7,1,6,14
PAOK Salonik,3062,2,3,2,1,11,4,7,11
Panionios,3062,3,1,1,4,4,10,-6,4
P'thinaikos,3062,4,1,1,4,4,11,-7,4
AEK Athens,3063,1,4,2,0,7,1,6,14
PAOK Salonik,3063,2,2,3,1,10,5,5,9
P'thinaikos,3063,3,1,2,3,5,10,-5,5
Panionios,3063,4,1,1,4,4,10,-6,4
AEK Athens,3064,1,4,2,0,7,1,6,14
PAOK Salonik,3064,2,2,3,1,9,4,5,9
P'thinaikos,3064,3,1,2,3,4,9,-5,5
Panionios,3064,4,1,1,4,4,10,-6,4
AEK Athens,3065,1,4,2,0,7,1,6,14
PAOK Salonik,3065,2,3,2,1,11,4,7,11
Panionios,3065,3,1,1,4,4,10,-6,4
P'thinaikos,3065,4,1,1,4,4,11,-7,4
AEK Athens,3066,1,4,2,0,7,1,6,14
PAOK Salonik,3066,2,2,2,2,9,5,4,8
P'thinaikos,3066,3,2,1,3,5,9,-4,7
Panionios,3066,4,1,1,4,4,10,-6,4
AEK Athens,3067,1,4,2,0,7,1,6,14
PAOK Salonik,3067,2,3,2,1,12,5,7,11
Panionios,3067,3,1,1,4,4,10,-6,4
P'thinaikos,3067,4,1,1,4,5,12,-7,4
AEK Athens,3068,1,4,2,0,7,1,6,14
PAOK Salonik,3068,2,3,2,1,11,4,7,11
Panionios,3068,3,1,1,4,4,10,-6,4
P'thinaikos,3068,4,1,1,4,4,11,-7,4
AEK Athens,3069,1,4,2,0,7,1,6,14
PAOK Salonik,3069,2,3,2,1,11,5,6,11
P'thinaikos,3069,3,1,1,4,5,11,-6,4
Panionios,3069,4,1,1,4,4,10,-6,4
AEK Athens,3070,1,4,2,0,7,1,6,14
PAOK Salonik,3070,2,3,2,1,11,5,6,11
P'thinaikos,3070,3,1,1,4,5,11,-6,4
Panionios,3070,4,1,1,4,4,10,-6,4
AEK Athens,3071,1,4,2,0,7,1,6,14
PAOK Salonik,3071,2,3,2,1,12,5,7,11
Panionios,3071,3,1,1,4,4,10,-6,4
P'thinaikos,3071,4,1,1,4,5,12,-7,4
AEK Athens,3072,1,4,2,0,7,1,6,14
PAOK Salonik,3072,2,2,3,1,9,4,5,9
P'thinaikos,3072,3,1,2,3,4,9,-5,5
Panionios,3072,4,1,1,4,4,10,-6,4
AEK Athens,3073,1,4,2,0,7,1,6,14
PAOK Salonik,3073,2,2,2,2,11,8,3,8
P'thinaikos,3073,3,2,1,3,8,11,-3,7
Panionios,3073,4,1,1,4,4,10,-6,4
AEK Athens,3074,1,4,2,0,7,1,6,14
PAOK Salonik,3074,2,2,2,2,9,5,4,8
P'thinaikos,3074,3,2,1,3,5,9,-4,7
Panionios,3074,4,1,1,4,4,10,-6,4
AEK Athens,3075,1,4,2,0,7,1,6,14
PAOK Salonik,3075,2,2,3,1,10,5,5,9
P'thinaikos,3075,3,1,2,3,5,10,-5,5
Panionios,3075,4,1,1,4,4,10,-6,4
AEK Athens,3076,1,4,2,0,7,1,6,14
PAOK Salonik,3076,2,2,2,2,10,8,2,8
P'thinaikos,3076,3,2,1,3,8,10,-2,7
Panionios,3076,4,1,1,4,4,10,-6,4
AEK Athens,3077,1,4,2,0,7,1,6,14
PAOK Salonik,3077,2,3,2,1,11,5,6,11
P'thinaikos,3077,3,1,1,4,5,11,-6,4
Panionios,3077,4,1,1,4,4,10,-6,4
AEK Athens,3078,1,4,2,0,7,1,6,14
PAOK Salonik,3078,2,3,2,1,12,5,7,11
Panionios,3078,3,1,1,4,4,10,-6,4
P'thinaikos,3078,4,1,1,4,5,12,-7,4
AEK Athens,3079,1,4,2,0,7,1,6,14
PAOK Salonik,3079,2,3,2,1,15,6,9,11
Panionios,3079,3,1,1,4,4,10,-6,4
P'thinaikos,3079,4,1,1,4,6,15,-9,4
AEK Athens,3080,1,4,2,0,7,1,6,14
PAOK Salonik,3080,2,2,3,1,11,6,5,9
P'thinaikos,3080,3,1,2,3,6,11,-5,5
Panionios,3080,4,1,1,4,4,10,-6,4
AEK Athens,3081,1,4,2,0,7,1,6,14
PAOK Salonik,3081,2,3,2,1,10,4,6,11
P'thinaikos,3081,3,1,1,4,4,10,-6,4
Panionios,3081,3,1,1,4,4,10,-6,4
AEK Athens,3082,1,4,2,0,7,1,6,14
PAOK Salonik,3082,2,2,2,2,9,8,1,8
P'thinaikos,3082,3,2,1,3,8,9,-1,7
Panionios,3082,4,1,1,4,4,10,-6,4
AEK Athens,3083,1,4,2,0,7,1,6,14
PAOK Salonik,3083,2,2,2,2,10,6,4,8
P'thinaikos,3083,3,2,1,3,6,10,-4,7
Panionios,3083,4,1,1,4,4,10,-6,4
AEK Athens,3084,1,4,2,0,7,1,6,14
PAOK Salonik,3084,2,2,2,2,9,5,4,8
P'thinaikos,3084,3,2,1,3,5,9,-4,7
Panionios,3084,4,1,1,4,4,10,-6,4
AEK Athens,3085,1,4,2,0,7,1,6,14
PAOK Salonik,3085,2,2,3,1,10,5,5,9
P'thinaikos,3085,3,1,2,3,5,10,-5,5
Panionios,3085,4,1,1,4,4,10,-6,4
AEK Athens,3086,1,4,2,0,7,1,6,14
PAOK Salonik,3086,2,3,2,1,11,4,7,11
Panionios,3086,3,1,1,4,4,10,-6,4
P'thinaikos,3086,4,1,1,4,4,11,-7,4
AEK Athens,3087,1,4,2,0,7,1,6,14
PAOK Salonik,3087,2,2,3,1,10,5,5,9
P'thinaikos,3087,3,1,2,3,5,10,-5,5
Panionios,3087,4,1,1,4,4,10,-6,4
AEK Athens,3088,1,4,2,0,7,1,6,14
PAOK Salonik,3088,2,2,2,2,9,6,3,8
P'thinaikos,3088,3,2,1,3,6,9,-3,7
Panionios,3088,4,1,1,4,4,10,-6,4
AEK Athens,3089,1,4,2,0,7,1,6,14
PAOK Salonik,3089,2,2,2,2,9,8,1,8
P'thinaikos,3089,3,2,1,3,8,9,-1,7
Panionios,3089,4,1,1,4,4,10,-6,4
AEK Athens,3090,1,4,2,0,7,1,6,14
PAOK Salonik,3090,2,3,2,1,10,4,6,11
P'thinaikos,3090,3,1,1,4,4,10,-6,4
Panionios,3090,3,1,1,4,4,10,-6,4
AEK Athens,3091,1,4,2,0,7,1,6,14
PAOK Salonik,3091,2,2,3,1,10,5,5,9
P'thinaikos,3091,3,1,2,3,5,10,-5,5
Panionios,3091,4,1,1,4,4,10,-6,4
AEK Athens,3092,1,4,2,0,7,1,6,14
PAOK Salonik,3092,2,3,2,1,12,6,6,11
P'thinaikos,3092,3,1,1,4,6,12,-6,4
Panionios,3092,4,1,1,4,4,10,-6,4
AEK Athens,3093,1,4,2,0,7,1,6,14
PAOK Salonik,3093,2,2,2,2,9,7,2,8
P'thinaikos,3093,3,2,1,3,7,9,-2,7
Panionios,3093,4,1,1,4,4,10,-6,4
AEK Athens,3094,1,4,2,0,7,1,6,14
PAOK Salonik,3094,2,3,2,1,12,6,6,11
P'thinaikos,3094,3,1,1,4,6,12,-6,4
Panionios,3094,4,1,1,4,4,10,-6,4
AEK Athens,3095,1,4,2,0,7,1,6,14
PAOK Salonik,3095,2,3,2,1,10,4,6,11
P'thinaikos,3095,3,1,1,4,4,10,-6,4
Panionios,3095,3,1,1,4,4,10,-6,4
AEK Athens,3096,1,4,2,0,7,1,6,14
PAOK Salonik,3096,2,2,3,1,9,4,5,9
P'thinaikos,3096,3,1,2,3,4,9,-5,5
Panionios,3096,4,1,1,4,4,10,-6,4
AEK Athens,3097,1,4,2,0,7,1,6,14
PAOK Salonik,3097,2,3,2,1,11,4,7,11
Panionios,3097,3,1,1,4,4,10,-6,4
P'thinaikos,3097,4,1,1,4,4,11,-7,4
AEK Athens,3098,1,4,2,0,7,1,6,14
PAOK Salonik,3098,2,2,2,2,9,6,3,8
P'thinaikos,3098,3,2,1,3,6,9,-3,7
Panionios,3098,4,1,1,4,4,10,-6,4
AEK Athens,3099,1,4,2,0,7,1,6,14
PAOK Salonik,3099,2,2,2,2,11,7,4,8
P'thinaikos,3099,3,2,1,3,7,11,-4,7
Panionios,3099,4,1,1,4,4,10,-6,4
AEK Athens,3100,1,4,2,0,7,1,6,14
PAOK Salonik,3100,2,2,2,2,10,6,4,8
P'thinaikos,3100,3,2,1,3,6,10,-4,7
Panionios,3100,4,1,1,4,4,10,-6,4
AEK Athens,3101,1,4,2,0,7,1,6,14
PAOK Salonik,3101,2,3,2,1,12,5,7,11
Panionios,3101,3,1,1,4,4,10,-6,4
P'thinaikos,3101,4,1,1,4,5,12,-7,4
AEK Athens,3102,1,4,2,0,7,1,6,14
PAOK Salonik,3102,2,2,2,2,9,7,2,8
P'thinaikos,3102,3,2,1,3,7,9,-2,7
Panionios,3102,4,1,1,4,4,10,-6,4
AEK Athens,3103,1,4,2,0,7,1,6,14
PAOK Salonik,3103,2,3,2,1,10,4,6,11
P'thinaikos,3103,3,1,1,4,4,10,-6,4
Panionios,3103,3,1,1,4,4,10,-6,4
AEK Athens,3104,1,4,2,0,7,1,6,14
PAOK Salonik,3104,2,2,2,2,9,6,3,8
P'thinaikos,3104,3,2,1,3,6,9,-3,7
Panionios,3104,4,1,1,4,4,10,-6,4
AEK Athens,3105,1,4,2,0,7,1,6,14
PAOK Salonik,3105,2,2,2,2,9,6,3,8
P'thinaikos,3105,3,2,1,3,6,9,-3,7
Panionios,3105,4,1,1,4,4,10,-6,4
AEK Athens,3106,1,4,2,0,7,1,6,14
PAOK Salonik,3106,2,3,2,1,11,4,7,11
Panionios,3106,3,1,1,4,4,10,-6,4
P'thinaikos,3106,4,1,1,4,4,11,-7,4
AEK Athens,3107,1,4,2,0,7,1,6,14
PAOK Salonik,3107,2,3,2,1,14,4,10,11
Panionios,3107,3,1,1,4,4,10,-6,4
P'thinaikos,3107,4,1,1,4,4,14,-10,4
AEK Athens,3108,1,4,2,0,7,1,6,14
PAOK Salonik,3108,2,2,3,1,10,5,5,9
P'thinaikos,3108,3,1,2,3,5,10,-5,5
Panionios,3108,4,1,1,4,4,10,-6,4
AEK Athens,3109,1,4,2,0,7,1,6,14
PAOK Salonik,3109,2,2,2,2,9,8,1,8
P'thinaikos,3109,3,2,1,3,8,9,-1,7
Panionios,3109,4,1,1,4,4,10,-6,4
AEK Athens,3110,1,4,2,0,7,1,6,14
PAOK Salonik,3110,2,2,2,2,9,8,1,8
P'thinaikos,3110,3,2,1,3,8,9,-1,7
Panionios,3110,4,1,1,4,4,10,-6,4
AEK Athens,3111,1,4,2,0,7,1,6,14
PAOK Salonik,3111,2,2,2,2,11,7,4,8
P'thinaikos,3111,3,2,1,3,7,11,-4,7
Panionios,3111,4,1,1,4,4,10,-6,4
AEK Athens,3112,1,4,2,0,7,1,6,14
PAOK Salonik,3112,2,3,2,1,11,5,6,11
P'thinaikos,3112,3,1,1,4,5,11,-6,4
Panionios,3112,4,1,1,4,4,10,-6,4
AEK Athens,3113,1,4,2,0,7,1,6,14
PAOK Salonik,3113,2,3,2,1,10,4,6,11
P'thinaikos,3113,3,1,1,4,4,10,-6,4
Panionios,3113,3,1,1,4,4,10,-6,4
AEK Athens,3114,1,4,2,0,7,1,6,14
PAOK Salonik,3114,2,2,2,2,9,6,3,8
P'thinaikos,3114,3,2,1,3,6,9,-3,7
Panionios,3114,4,1,1,4,4,10,-6,4
AEK Athens,3115,1,4,2,0,7,1,6,14
PAOK Salonik,3115,2,2,3,1,10,5,5,9
P'thinaikos,3115,3,1,2,3,5,10,-5,5
Panionios,3115,4,1,1,4,4,10,-6,4
AEK Athens,3116,1,4,2,0,7,1,6,14
PAOK Salonik,3116,2,2,2,2,10,6,4,8
P'thinaikos,3116,3,2,1,3,6,10,-4,7
Panionios,3116,4,1,1,4,4,10,-6,4
AEK Athens,3117,1,4,2,0,7,1,6,14
PAOK Salonik,3117,2,3,2,1,10,4,6,11
P'thinaikos,3117,3,1,1,4,4,10,-6,4
Panionios,3117,3,1,1,4,4,10,-6,4
AEK Athens,3118,1,4,2,0,7,1,6,14
PAOK Salonik,3118,2,3,2,1,11,5,6,11
P'thinaikos,3118,3,1,1,4,5,11,-6,4
Panionios,3118,4,1,1,4,4,10,-6,4
AEK Athens,3119,1,4,2,0,7,1,6,14
PAOK Salonik,3119,2,3,2,1,12,6,6,11
P'thinaikos,3119,3,1,1,4,6,12,-6,4
Panionios,3119,4,1,1,4,4,10,-6,4
AEK Athens,3120,1,4,2,0,7,1,6,14
PAOK Salonik,3120,2,2,3,1,10,5,5,9
P'thinaikos,3120,3,1,2,3,5,10,-5,5
Panionios,3120,4,1,1,4,4,10,-6,4
AEK Athens,3121,1,4,2,0,7,1,6,14
PAOK Salonik,3121,2,3,2,1,10,4,6,11
P'thinaikos,3121,3,1,1,4,4,10,-6,4
Panionios,3121,3,1,1,4,4,10,-6,4
AEK Athens,3122,1,4,2,0,7,1,6,14
PAOK Salonik,3122,2,2,3,1,10,5,5,9
P'thinaikos,3122,3,1,2,3,5,10,-5,5
Panionios,3122,4,1,1,4,4,10,-6,4
AEK Athens,3123,1,4,2,0,7,1,6,14
PAOK Salonik,3123,2,2,3,1,10,5,5,9
P'thinaikos,3123,3,1,2,3,5,10,-5,5
Panionios,3123,4,1,1,4,4,10,-6,4
AEK Athens,3124,1,4,2,0,7,1,6,14
PAOK Salonik,3124,2,3,2,1,11,5,6,11
P'thinaikos,3124,3,1,1,4,5,11,-6,4
Panionios,3124,4,1,1,4,4,10,-6,4
AEK Athens,3125,1,4,2,0,7,1,6,14
PAOK Salonik,3125,2,3,2,1,11,5,6,11
P'thinaikos,3125,3,1,1,4,5,11,-6,4
Panionios,3125,4,1,1,4,4,10,-6,4
AEK Athens,3126,1,4,2,0,7,1,6,14
PAOK Salonik,3126,2,2,3,1,9,4,5,9
P'thinaikos,3126,3,1,2,3,4,9,-5,5
Panionios,3126,4,1,1,4,4,10,-6,4
AEK Athens,3127,1,4,2,0,7,1,6,14
PAOK Salonik,3127,2,2,2,2,10,6,4,8
P'thinaikos,3127,3,2,1,3,6,10,-4,7
Panionios,3127,4,1,1,4,4,10,-6,4
AEK Athens,3128,1,4,2,0,7,1,6,14
PAOK Salonik,3128,2,2,3,1,11,6,5,9
P'thinaikos,3128,3,1,2,3,6,11,-5,5
Panionios,3128,4,1,1,4,4,10,-6,4
AEK Athens,3129,1,4,2,0,7,1,6,14
PAOK Salonik,3129,2,3,2,1,11,5,6,11
P'thinaikos,3129,3,1,1,4,5,11,-6,4
Panionios,3129,4,1,1,4,4,10,-6,4
AEK Athens,3130,1,4,2,0,7,1,6,14
PAOK Salonik,3130,2,3,2,1,13,5,8,11
Panionios,3130,3,1,1,4,4,10,-6,4
P'thinaikos,3130,4,1,1,4,5,13,-8,4
AEK Athens,3131,1,4,2,0,7,1,6,14
PAOK Salonik,3131,2,2,3,1,10,5,5,9
P'thinaikos,3131,3,1,2,3,5,10,-5,5
Panionios,3131,4,1,1,4,4,10,-6,4
AEK Athens,3132,1,4,2,0,7,1,6,14
PAOK Salonik,3132,2,3,2,1,10,4,6,11
P'thinaikos,3132,3,1,1,4,4,10,-6,4
Panionios,3132,3,1,1,4,4,10,-6,4
AEK Athens,3133,1,4,2,0,7,1,6,14
PAOK Salonik,3133,2,2,3,1,9,4,5,9
P'thinaikos,3133,3,1,2,3,4,9,-5,5
Panionios,3133,4,1,1,4,4,10,-6,4
AEK Athens,3134,1,4,2,0,7,1,6,14
PAOK Salonik,3134,2,2,3,1,9,4,5,9
P'thinaikos,3134,3,1,2,3,4,9,-5,5
Panionios,3134,4,1,1,4,4,10,-6,4
AEK Athens,3135,1,4,2,0,7,1,6,14
PAOK Salonik,3135,2,3,2,1,11,4,7,11
Panionios,3135,3,1,1,4,4,10,-6,4
P'thinaikos,3135,4,1,1,4,4,11,-7,4
AEK Athens,3136,1,4,2,0,7,1,6,14
PAOK Salonik,3136,2,2,3,1,12,7,5,9
P'thinaikos,3136,3,1,2,3,7,12,-5,5
Panionios,3136,4,1,1,4,4,10,-6,4
AEK Athens,3137,1,4,2,0,7,1,6,14
PAOK Salonik,3137,2,2,2,2,9,5,4,8
P'thinaikos,3137,3,2,1,3,5,9,-4,7
Panionios,3137,4,1,1,4,4,10,-6,4
AEK Athens,3138,1,4,2,0,7,1,6,14
PAOK Salonik,3138,2,3,2,1,12,4,8,11
Panionios,3138,3,1,1,4,4,10,-6,4
P'thinaikos,3138,4,1,1,4,4,12,-8,4
AEK Athens,3139,1,4,2,0,7,1,6,14
PAOK Salonik,3139,2,2,3,1,10,5,5,9
P'thinaikos,3139,3,1,2,3,5,10,-5,5
Panionios,3139,4,1,1,4,4,10,-6,4
AEK Athens,3140,1,4,2,0,7,1,6,14
PAOK Salonik,3140,2,2,2,2,9,6,3,8
P'thinaikos,3140,3,2,1,3,6,9,-3,7
Panionios,3140,4,1,1,4,4,10,-6,4
AEK Athens,3141,1,4,2,0,7,1,6,14
PAOK Salonik,3141,2,3,2,1,10,4,6,11
P'thinaikos,3141,3,1,1,4,4,10,-6,4
Panionios,3141,3,1,1,4,4,10,-6,4
AEK Athens,3142,1,4,2,0,7,1,6,14
PAOK Salonik,3142,2,2,2,2,10,8,2,8
P'thinaikos,3142,3,2,1,3,8,10,-2,7
Panionios,3142,4,1,1,4,4,10,-6,4
AEK Athens,3143,1,4,2,0,7,1,6,14
PAOK Salonik,3143,2,3,2,1,12,4,8,11
Panionios,3143,3,1,1,4,4,10,-6,4
P'thinaikos,3143,4,1,1,4,4,12,-8,4
AEK Athens,3144,1,4,2,0,7,1,6,14
PAOK Salonik,3144,2,2,2,2,9,5,4,8
P'thinaikos,3144,3,2,1,3,5,9,-4,7
Panionios,3144,4,1,1,4,4,10,-6,4
AEK Athens,3145,1,4,2,0,7,1,6,14
PAOK Salonik,3145,2,2,3,1,9,4,5,9
P'thinaikos,3145,3,1,2,3,4,9,-5,5
Panionios,3145,4,1,1,4,4,10,-6,4
AEK Athens,3146,1,4,2,0,7,1,6,14
PAOK Salonik,3146,2,3,2,1,10,4,6,11
P'thinaikos,3146,3,1,1,4,4,10,-6,4
Panionios,3146,3,1,1,4,4,10,-6,4
AEK Athens,3147,1,4,2,0,7,1,6,14
PAOK Salonik,3147,2,2,3,1,10,5,5,9
P'thinaikos,3147,3,1,2,3,5,10,-5,5
Panionios,3147,4,1,1,4,4,10,-6,4
AEK Athens,3148,1,4,2,0,7,1,6,14
PAOK Salonik,3148,2,2,2,2,10,6,4,8
P'thinaikos,3148,3,2,1,3,6,10,-4,7
Panionios,3148,4,1,1,4,4,10,-6,4
AEK Athens,3149,1,4,2,0,7,1,6,14
PAOK Salonik,3149,2,2,2,2,9,5,4,8
P'thinaikos,3149,3,2,1,3,5,9,-4,7
Panionios,3149,4,1,1,4,4,10,-6,4
AEK Athens,3150,1,4,2,0,7,1,6,14
PAOK Salonik,3150,2,3,2,1,10,4,6,11
P'thinaikos,3150,3,1,1,4,4,10,-6,4
Panionios,3150,3,1,1,4,4,10,-6,4
AEK Athens,3151,1,4,2,0,7,1,6,14
PAOK Salonik,3151,2,2,2,2,10,6,4,8
P'thinaikos,3151,3,2,1,3,6,10,-4,7
Panionios,3151,4,1,1,4,4,10,-6,4
AEK Athens,3152,1,4,2,0,7,1,6,14
PAOK Salonik,3152,2,2,2,2,10,7,3,8
P'thinaikos,3152,3,2,1,3,7,10,-3,7
Panionios,3152,4,1,1,4,4,10,-6,4
AEK Athens,3153,1,4,2,0,7,1,6,14
PAOK Salonik,3153,2,2,3,1,9,4,5,9
P'thinaikos,3153,3,1,2,3,4,9,-5,5
Panionios,3153,4,1,1,4,4,10,-6,4
AEK Athens,3154,1,4,2,0,7,1,6,14
PAOK Salonik,3154,2,2,2,2,10,6,4,8
P'thinaikos,3154,3,2,1,3,6,10,-4,7
Panionios,3154,4,1,1,4,4,10,-6,4
AEK Athens,3155,1,4,2,0,7,1,6,14
PAOK Salonik,3155,2,2,2,2,11,7,4,8
P'thinaikos,3155,3,2,1,3,7,11,-4,7
Panionios,3155,4,1,1,4,4,10,-6,4
AEK Athens,3156,1,4,2,0,7,1,6,14
PAOK Salonik,3156,2,2,2,2,9,6,3,8
P'thinaikos,3156,3,2,1,3,6,9,-3,7
Panionios,3156,4,1,1,4,4,10,-6,4
AEK Athens,3157,1,4,2,0,7,1,6,14
PAOK Salonik,3157,2,3,2,1,11,5,6,11
P'thinaikos,3157,3,1,1,4,5,11,-6,4
Panionios,3157,4,1,1,4,4,10,-6,4
AEK Athens,3158,1,4,2,0,7,1,6,14
PAOK Salonik,3158,2,2,2,2,9,7,2,8
P'thinaikos,3158,3,2,1,3,7,9,-2,7
