team,n,rank,w,d,l,gf,ga,gd,pts
Dunfermline,312,3,16,11,9,61,36,25,59
Dundee Utd,312,4,17,7,12,50,44,6,58
Inverness CT,312,5,15,9,12,50,38,12,54
Morton,312,6,14,11,11,48,37,11,53
Queen of S't,312,7,14,10,12,57,52,5,52
Falkirk,312,8,11,12,13,46,51,-5,45
Dumbarton,312,9,7,9,20,28,64,-36,30
Brechin,312,10,0,4,32,19,88,-69,4
St Mirren,313,1,23,6,7,65,37,28,75
Livingston,313,2,17,11,8,56,36,20,62
Dundee Utd,313,3,18,7,11,51,42,9,61
Dunfermline,313,4,16,11,9,58,35,23,59
Inverness CT,313,5,15,9,12,50,38,12,54
Morton,313,6,14,11,11,48,37,11,53
Queen of S't,313,7,14,10,12,56,52,4,52
Falkirk,313,8,11,12,13,46,51,-5,45
Dumbarton,313,9,7,9,20,27,61,-34,30
Brechin,313,10,0,4,32,19,87,-68,4
St Mirren,314,1,23,6,7,64,36,28,75
Livingston,314,2,18,11,7,57,35,22,65
Dunfermline,314,3,16,11,9,57,35,22,59
Dundee Utd,314,4,17,7,12,50,43,7,58
Inverness CT,314,5,15,10,11,51,38,13,55
Queen of S't,314,6,14,10,12,56,52,4,52
Morton,314,7,13,12,11,48,38,10,51
Falkirk,314,8,11,12,13,45,50,-5,45
Dumbarton,314,9,7,9,20,27,60,-33,30
Brechin,314,10,0,4,32,19,87,-68,4
St Mirren,315,1,23,5,8,64,37,27,74
Livingston,315,2,17,11,8,56,36,20,62
Dundee Utd,315,3,18,7,11,51,42,9,61
Dunfermline,315,4,15,11,10,56,37,19,56
Inverness CT,315,5,15,10,11,51,38,13,55
Morton,315,6,13,12,11,48,38,10,51
Queen of S't,315,7,13,11,12,54,52,2,50
Falkirk,315,8,12,11,13,46,50,-4,47
Dumbarton,315,9,8,9,19,29,59,-30,33
Brechin,315,10,0,5,31,19,85,-66,5
St Mirren,316,1,24,5,7,66,37,29,77
Livingston,316,2,17,11,8,56,36,20,62
Dundee Utd,316,3,18,7,11,51,42,9,61
Dunfermline,316,4,15,12,9,57,36,21,57
Inverness CT,316,5,16,9,11,54,40,14,57
Queen of S't,316,6,14,10,12,57,52,5,52
Morton,316,7,13,11,12,50,41,9,50
Falkirk,316,8,11,11,14,46,52,-6,44
Dumbarton,316,9,7,10,19,28,60,-32,31
Brechin,316,10,0,4,32,19,88,-69,4
St Mirren,317,1,24,5,7,66,37,29,77
Livingston,317,2,18,11,7,59,36,23,65
Dunfermline,317,3,16,11,9,62,35,27,59
Dundee Utd,317,4,17,7,12,51,45,6,58
Inverness CT,317,5,15,10,11,51,38,13,55
Queen of S't,317,6,14,10,12,59,54,5,52
Morton,317,7,13,12,11,48,38,10,51
Falkirk,317,8,11,11,14,46,52,-6,44
Dumbarton,317,9,7,9,20,27,65,-38,30
Brechin,317,10,0,4,32,21,90,-69,4
St Mirren,318,1,24,5,7,66,37,29,77
Livingston,318,2,17,12,7,57,36,21,63
Dunfermline,318,3,16,11,9,58,35,23,59
Dundee Utd,318,4,17,8,11,51,43,8,59
Inverness CT,318,5,16,9,11,53,38,15,57
Queen of S't,318,6,14,10,12,56,52,4,52
Morton,318,7,13,11,12,48,40,8,50
Falkirk,318,8,11,11,14,46,52,-6,44
Dumbarton,318,9,7,9,20,27,61,-34,30
Brechin,318,10,0,4,32,19,87,-68,4
St Mirren,319,1,23,6,7,64,36,28,75
Livingston,319,2,17,12,7,57,36,21,63
Dundee Utd,319,3,17,8,11,51,43,8,59
Dunfermline,319,4,15,12,9,57,36,21,57
Inverness CT,319,5,15,9,12,50,38,12,54
Morton,319,6,14,11,11,48,37,11,53
Queen of S't,319,7,14,10,12,56,52,4,52
Falkirk,319,8,11,12,13,45,50,-5,45
Dumbarton,319,9,7,10,19,28,60,-32,31
Brechin,319,10,0,4,32,19,87,-68,4
St Mirren,320,1,23,5,8,64,38,26,74
Livingston,320,2,18,11,7,59,37,22,65
Dunfermline,320,3,16,11,9,58,36,22,59
Dundee Utd,320,4,17,7,12,52,45,7,58
Inverness CT,320,5,15,9,12,50,38,12,54
Morton,320,6,14,11,11,48,37,11,53
Queen of S't,320,7,13,11,12,56,54,2,50
Falkirk,320,8,12,11,13,47,50,-3,47
Dumbarton,320,9,7,9,20,28,61,-33,30
Brechin,320,10,0,5,31,21,87,-66,5
St Mirren,321,1,24,5,7,65,35,30,77
Livingston,321,2,17,12,7,56,35,21,63
Dunfermline,321,3,16,11,9,58,35,23,59
Dundee Utd,321,4,17,8,11,50,42,8,59
Inverness CT,321,5,16,9,11,52,37,15,57
Queen of S't,321,6,14,10,12,58,55,3,52
Morton,321,7,13,11,12,47,39,8,50
Falkirk,321,8,11,11,14,44,51,-7,44
Dumbarton,321,9,7,9,20,27,61,-34,30
Brechin,321,10,0,4,32,22,89,-67,4
St Mirren,322,1,23,5,8,64,38,26,74
Livingston,322,2,17,12,7,56,35,21,63
Dundee Utd,322,3,17,8,11,50,42,8,59
Dunfermline,322,4,15,12,9,56,35,21,57
Inverness CT,322,5,15,9,12,51,40,11,54
Morton,322,6,14,11,11,50,38,12,53
Queen of S't,322,7,14,10,12,56,52,4,52
Falkirk,322,8,12,11,13,47,50,-3,47
Dumbarton,322,9,7,10,19,27,59,-32,31
Brechin,322,10,0,4,32,19,87,-68,4
St Mirren,323,1,24,5,7,64,35,29,77
Livingston,323,2,17,11,8,56,38,18,62
Dundee Utd,323,3,18,7,11,53,42,11,61
Dunfermline,323,4,16,11,9,59,35,24,59
Inverness CT,323,5,16,9,11,51,37,14,57
Queen of S't,323,6,14,10,12,56,52,4,52
Morton,323,7,13,11,12,47,38,9,50
Falkirk,323,8,11,11,14,44,50,-6,44
Dumbarton,323,9,7,9,20,27,62,-35,30
Brechin,323,10,0,4,32,19,87,-68,4
St Mirren,324,1,23,5,8,63,37,26,74
Livingston,324,2,17,12,7,56,35,21,63
Dunfermline,324,3,16,11,9,59,36,23,59
Dundee Utd,324,4,17,8,11,50,42,8,59
Inverness CT,324,5,15,10,11,51,38,13,55
Morton,324,6,13,12,11,48,38,10,51
Queen of S't,324,7,13,10,13,54,53,1,49
Falkirk,324,8,12,11,13,46,49,-3,47
Dumbarton,324,9,7,9,20,28,62,-34,30
Brechin,324,10,1,4,31,20,85,-65,7
St Mirren,325,1,24,5,7,67,37,30,77
Livingston,325,2,17,11,8,57,37,20,62
Dundee Utd,325,3,18,7,11,52,43,9,61
Dunfermline,325,4,15,12,9,57,36,21,57
Inverness CT,325,5,15,9,12,50,41,9,54
Morton,325,6,14,11,11,51,37,14,53
Queen of S't,325,7,14,10,12,56,53,3,52
Falkirk,325,8,11,11,14,46,53,-7,44
Dumbarton,325,9,7,10,19,28,60,-32,31
Brechin,325,10,0,4,32,20,87,-67,4
St Mirren,326,1,23,5,8,63,36,27,74
Livingston,326,2,17,11,8,58,39,19,62
Dundee Utd,326,3,18,7,11,54,44,10,61
Dunfermline,326,4,15,12,9,57,36,21,57
Inverness CT,326,5,15,9,12,50,38,12,54
Morton,326,6,14,11,11,48,37,11,53
Queen of S't,326,7,13,10,13,54,53,1,49
Falkirk,326,8,12,11,13,45,49,-4,47
Dumbarton,326,9,7,10,19,28,60,-32,31
Brechin,326,10,1,4,31,20,85,-65,7
St Mirren,327,1,24,5,7,65,35,30,77
Livingston,327,2,17,11,8,56,36,20,62
Dundee Utd,327,3,18,7,11,51,42,9,61
Dunfermline,327,4,16,11,9,57,35,22,59
Inverness CT,327,5,15,10,11,51,38,13,55
Morton,327,6,13,12,11,48,38,10,51
Queen of S't,327,7,13,10,13,54,55,-1,49
Falkirk,327,8,11,11,14,44,51,-7,44
Dumbarton,327,9,7,9,20,27,60,-33,30
Brechin,327,10,1,4,31,22,85,-63,7
St Mirren,328,1,23,5,8,64,39,25,74
Livingston,328,2,17,12,7,56,35,21,63
Dunfermline,328,3,16,11,9,57,35,22,59
Dundee Utd,328,4,17,8,11,50,42,8,59
Inverness CT,328,5,16,9,11,52,38,14,57
Queen of S't,328,6,14,10,12,57,52,5,52
Morton,328,7,13,11,12,48,39,9,50
Falkirk,328,8,12,11,13,48,50,-2,47
Dumbarton,328,9,7,9,20,27,60,-33,30
Brechin,328,10,0,4,32,19,88,-69,4
St Mirren,329,1,23,5,8,63,37,26,74
Livingston,329,2,17,11,8,57,38,19,62
Dundee Utd,329,3,18,7,11,53,43,10,61
Dunfermline,329,4,16,11,9,59,36,23,59
Inverness CT,329,5,15,9,12,50,38,12,54
Morton,329,6,14,11,11,48,37,11,53
Queen of S't,329,7,14,10,12,57,54,3,52
Falkirk,329,8,12,11,13,46,49,-3,47
Dumbarton,329,9,7,9,20,28,62,-34,30
Brechin,329,10,0,4,32,21,88,-67,4
St Mirren,330,1,24,5,7,65,36,29,77
Livingston,330,2,17,12,7,58,37,21,63
Dunfermline,330,3,16,11,9,57,35,22,59
Dundee Utd,330,4,17,8,11,52,44,8,59
Inverness CT,330,5,16,9,11,54,39,15,57
Queen of S't,330,6,14,10,12,57,54,3,52
Morton,330,7,13,11,12,49,41,8,50
Falkirk,330,8,11,11,14,45,51,-6,44
Dumbarton,330,9,7,9,20,27,60,-33,30
Brechin,330,10,0,4,32,21,88,-67,4
St Mirren,331,1,23,5,8,63,36,27,74
Livingston,331,2,17,12,7,57,36,21,63
Dunfermline,331,3,16,11,9,58,35,23,59
Dundee Utd,331,4,17,8,11,51,43,8,59
Inverness CT,331,5,16,9,11,52,37,15,57
Queen of S't,331,6,14,10,12,58,53,5,52
Morton,331,7,13,11,12,47,39,8,50
Falkirk,331,8,12,11,13,45,49,-4,47
Dumbarton,331,9,7,9,20,27,61,-34,30
Brechin,331,10,0,4,32,20,89,-69,4
St Mirren,332,1,23,6,7,63,35,28,75
Livingston,332,2,18,11,7,58,36,22,65
Dunfermline,332,3,16,11,9,58,35,23,59
Dundee Utd,332,4,17,7,12,51,44,7,58
Inverness CT,332,5,15,9,12,51,39,12,54
Morton,332,6,14,11,11,49,38,11,53
Queen of S't,332,7,14,10,12,59,53,6,52
Falkirk,332,8,11,12,13,44,49,-5,45
Dumbarton,332,9,7,9,20,27,61,-34,30
Brechin,332,10,0,4,32,20,90,-70,4
St Mirren,333,1,24,5,7,64,35,29,77
Livingston,333,2,18,11,7,57,35,22,65
Dunfermline,333,3,16,11,9,59,35,24,59
Dundee Utd,333,4,17,7,12,50,43,7,58
Inverness CT,333,5,16,9,11,51,37,14,57
Queen of S't,333,6,14,10,12,58,53,5,52
Morton,333,7,13,11,12,47,38,9,50
Falkirk,333,8,11,11,14,44,50,-6,44
Dumbarton,333,9,7,9,20,27,62,-35,30
Brechin,333,10,0,4,32,20,89,-69,4
St Mirren,334,1,24,5,7,65,36,29,77
Livingston,334,2,17,11,8,57,37,20,62
Dundee Utd,334,3,18,7,11,52,43,9,61
Dunfermline,334,4,15,11,10,56,36,20,56
Inverness CT,334,5,15,9,12,50,38,12,54
Morton,334,6,14,11,11,48,37,11,53
Queen of S't,334,7,14,10,12,57,52,5,52
Falkirk,334,8,11,11,14,45,51,-6,44
Dumbarton,334,9,8,9,19,28,59,-31,33
Brechin,334,10,0,4,32,19,88,-69,4
St Mirren,335,1,23,5,8,65,38,27,74
Livingston,335,2,17,11,8,56,36,20,62
Dundee Utd,335,3,18,7,11,51,42,9,61
Inverness CT,335,4,16,9,11,51,37,14,57
Dunfermline,335,5,15,11,10,56,37,19,56
Morton,335,6,13,11,12,47,38,9,50
Queen of S't,335,7,13,10,13,55,54,1,49
Falkirk,335,8,12,11,13,47,51,-4,47
Dumbarton,335,9,8,9,19,29,59,-30,33
Brechin,335,10,1,4,31,21,86,-65,7
St Mirren,336,1,23,5,8,65,38,27,74
Livingston,336,2,18,11,7,60,36,24,65
Dundee Utd,336,3,17,7,12,51,46,5,58
Dunfermline,336,4,15,12,9,57,36,21,57
Inverness CT,336,5,15,9,12,52,40,12,54
Morton,336,6,14,11,11,50,39,11,53
Queen of S't,336,7,14,10,12,57,52,5,52
Falkirk,336,8,12,11,13,47,51,-4,47
Dumbarton,336,9,7,10,19,28,60,-32,31
Brechin,336,10,0,4,32,19,88,-69,4
St Mirren,337,1,24,5,7,65,36,29,77
Livingston,337,2,17,12,7,56,35,21,63
Dunfermline,337,3,16,11,9,57,35,22,59
Dundee Utd,337,4,17,8,11,50,42,8,59
Inverness CT,337,5,15,10,11,52,39,13,55
Queen of S't,337,6,14,10,12,56,52,4,52
Morton,337,7,13,12,11,49,39,10,51
Falkirk,337,8,11,11,14,45,51,-6,44
Dumbarton,337,9,7,9,20,27,60,-33,30
Brechin,337,10,0,4,32,19,87,-68,4
St Mirren,338,1,23,5,8,64,37,27,74
Livingston,338,2,18,11,7,59,37,22,65
Dunfermline,338,3,16,11,9,58,36,22,59
Dundee Utd,338,4,17,7,12,52,45,7,58
Inverness CT,338,5,15,9,12,50,39,11,54
Morton,338,6,14,11,11,49,37,12,53
Queen of S't,338,7,14,10,12,57,53,4,52
Falkirk,338,8,12,11,13,46,50,-4,47
Dumbarton,338,9,7,9,20,28,61,-33,30
Brechin,338,10,0,4,32,20,88,-68,4
St Mirren,339,1,23,6,7,63,35,28,75
Livingston,339,2,17,12,7,57,36,21,63
Dunfermline,339,3,16,11,9,58,36,22,59
Dundee Utd,339,4,17,8,11,51,43,8,59
Inverness CT,339,5,15,10,11,52,39,13,55
Queen of S't,339,6,14,10,12,57,52,5,52
Morton,339,7,13,12,11,49,39,10,51
Falkirk,339,8,11,12,13,44,49,-5,45
Dumbarton,339,9,7,9,20,28,61,-33,30
Brechin,339,10,0,4,32,19,88,-69,4
St Mirren,340,1,24,5,7,65,35,30,77
Livingston,340,2,17,11,8,57,37,20,62
Dundee Utd,340,3,18,7,11,52,43,9,61
Dunfermline,340,4,16,11,9,59,35,24,59
Inverness CT,340,5,15,9,12,51,40,11,54
Morton,340,6,14,11,11,50,38,12,53
Queen of S't,340,7,14,10,12,58,53,5,52
Falkirk,340,8,11,11,14,44,51,-7,44
Dumbarton,340,9,7,9,20,27,62,-35,30
Brechin,340,10,0,4,32,20,89,-69,4
St Mirren,341,1,23,5,8,65,38,27,74
Livingston,341,2,17,12,7,57,36,21,63
Dundee Utd,341,3,17,8,11,51,43,8,59
Dunfermline,341,4,15,12,9,57,36,21,57
Inverness CT,341,5,15,9,12,50,41,9,54
Morton,341,6,14,11,11,51,37,14,53
Queen of S't,341,7,14,10,12,56,52,4,52
Falkirk,341,8,12,11,13,47,51,-4,47
Dumbarton,341,9,7,10,19,28,60,-32,31
Brechin,341,10,0,4,32,19,87,-68,4
St Mirren,342,1,24,5,7,66,35,31,77
Livingston,342,2,18,11,7,58,35,23,65
Dunfermline,342,3,16,11,9,62,36,26,59
Dundee Utd,342,4,17,7,12,50,44,6,58
Inverness CT,342,5,15,9,12,50,39,11,54
Morton,342,6,14,11,11,49,37,12,53
Queen of S't,342,7,14,10,12,55,52,3,52
Falkirk,342,8,11,11,14,44,52,-8,44
Dumbarton,342,9,7,9,20,28,65,-37,30
Brechin,342,10,0,4,32,19,86,-67,4
St Mirren,343,1,23,6,7,64,36,28,75
Livingston,343,2,17,11,8,56,36,20,62
Dundee Utd,343,3,18,7,11,51,42,9,61
Dunfermline,343,4,15,12,9,56,35,21,57
Inverness CT,343,5,15,10,11,52,39,13,55
Queen of S't,343,6,14,10,12,58,53,5,52
Morton,343,7,13,12,11,49,39,10,51
Falkirk,343,8,11,12,13,45,50,-5,45
Dumbarton,343,9,7,10,19,27,59,-32,31
Brechin,343,10,0,4,32,20,89,-69,4
St Mirren,344,1,24,5,7,64,35,29,77
Livingston,344,2,17,11,8,57,37,20,62
Dundee Utd,344,3,18,7,11,52,43,9,61
Inverness CT,344,4,16,9,11,54,38,16,57
Dunfermline,344,5,15,11,10,57,38,19,56
Queen of S't,344,6,14,10,12,55,52,3,52
Morton,344,7,13,11,12,48,41,7,50
Falkirk,344,8,11,11,14,44,50,-6,44
Dumbarton,344,9,8,9,19,30,60,-30,33
Brechin,344,10,0,4,32,19,86,-67,4
St Mirren,345,1,23,5,8,63,36,27,74
Livingston,345,2,17,12,7,56,35,21,63
Dunfermline,345,3,16,11,9,58,36,22,59
Dundee Utd,345,4,17,8,11,50,42,8,59
Inverness CT,345,5,15,9,12,51,40,11,54
Morton,345,6,14,11,11,50,38,12,53
Queen of S't,345,7,13,11,12,55,53,2,50
Falkirk,345,8,12,11,13,45,49,-4,47
Dumbarton,345,9,7,9,20,28,61,-33,30
Brechin,345,10,0,5,31,20,86,-66,5
St Mirren,346,1,24,5,7,66,36,30,77
Livingston,346,2,17,11,8,56,36,20,62
Dundee Utd,346,3,18,7,11,51,42,9,61
Dunfermline,346,4,15,12,9,57,36,21,57
Inverness CT,346,5,15,9,12,50,38,12,54
Morton,346,6,14,11,11,48,37,11,53
Queen of S't,346,7,14,10,12,57,52,5,52
Falkirk,346,8,11,11,14,45,52,-7,44
Dumbarton,346,9,7,10,19,28,60,-32,31
Brechin,346,10,0,4,32,19,88,-69,4
St Mirren,347,1,23,5,8,63,36,27,74
Livingston,347,2,17,11,8,56,37,19,62
Dundee Utd,347,3,18,7,11,52,42,10,61
Dunfermline,347,4,16,11,9,60,36,24,59
Inverness CT,347,5,15,10,11,50,37,13,55
Queen of S't,347,6,14,10,12,55,52,3,52
Morton,347,7,13,12,11,47,37,10,51
Falkirk,347,8,12,11,13,45,49,-4,47
Dumbarton,347,9,7,9,20,28,63,-35,30
Brechin,347,10,0,4,32,19,86,-67,4
St Mirren,348,1,23,5,8,64,37,27,74
Livingston,348,2,17,12,7,59,38,21,63
Dundee Utd,348,3,17,8,11,53,45,8,59
Dunfermline,348,4,15,11,10,56,36,20,56
Inverness CT,348,5,15,10,11,51,38,13,55
Queen of S't,348,6,14,10,12,58,52,6,52
Morton,348,7,13,12,11,48,38,10,51
Falkirk,348,8,12,11,13,46,50,-4,47
Dumbarton,348,9,8,9,19,28,59,-31,33
Brechin,348,10,0,4,32,19,89,-70,4
St Mirren,349,1,24,5,7,64,35,29,77
Livingston,349,2,17,11,8,56,37,19,62
Dundee Utd,349,3,18,7,11,52,42,10,61
Dunfermline,349,4,16,11,9,60,35,25,59
Inverness CT,349,5,15,9,12,52,40,12,54
Morton,349,6,14,11,11,50,39,11,53
Queen of S't,349,7,14,10,12,57,52,5,52
Falkirk,349,8,11,11,14,44,50,-6,44
Dumbarton,349,9,7,9,20,27,63,-36,30
Brechin,349,10,0,4,32,19,88,-69,4
St Mirren,350,1,23,5,8,64,37,27,74
Livingston,350,2,17,11,8,56,37,19,62
Dundee Utd,350,3,18,7,11,52,42,10,61
Dunfermline,350,4,16,11,9,60,35,25,59
Inverness CT,350,5,15,9,12,50,40,10,54
Morton,350,6,14,11,11,50,37,13,53
Queen of S't,350,7,13,11,12,56,54,2,50
Falkirk,350,8,12,11,13,46,50,-4,47
Dumbarton,350,9,7,9,20,27,63,-36,30
Brechin,350,10,0,5,31,21,87,-66,5
St Mirren,351,1,23,6,7,64,36,28,75
Livingston,351,2,17,11,8,56,37,19,62
Dundee Utd,351,3,18,7,11,52,42,10,61
Dunfermline,351,4,16,11,9,59,35,24,59
Inverness CT,351,5,15,9,12,51,39,12,54
Morton,351,6,14,11,11,49,38,11,53
Queen of S't,351,7,14,10,12,58,52,6,52
Falkirk,351,8,11,12,13,45,50,-5,45
Dumbarton,351,9,7,9,20,27,62,-35,30
Brechin,351,10,0,4,32,19,89,-70,4
St Mirren,352,1,23,6,7,64,36,28,75
Livingston,352,2,17,11,8,56,36,20,62
Dundee Utd,352,3,18,7,11,51,42,9,61
Dunfermline,352,4,16,11,9,58,35,23,59
Inverness CT,352,5,15,9,12,50,38,12,54
Morton,352,6,14,11,11,48,37,11,53
Queen of S't,352,7,14,10,12,58,52,6,52
Falkirk,352,8,11,12,13,45,50,-5,45
Dumbarton,352,9,7,9,20,27,61,-34,30
Brechin,352,10,0,4,32,19,89,-70,4
St Mirren,353,1,23,6,7,63,35,28,75
Livingston,353,2,18,11,7,58,35,23,65
Dunfermline,353,3,16,11,9,57,35,22,59
Dundee Utd,353,4,17,7,12,50,44,6,58
Inverness CT,353,5,16,9,11,52,37,15,57
Queen of S't,353,6,14,10,12,56,52,4,52
Morton,353,7,13,11,12,47,39,8,50
Falkirk,353,8,11,12,13,44,49,-5,45
Dumbarton,353,9,7,9,20,27,60,-33,30
Brechin,353,10,0,4,32,19,87,-68,4
St Mirren,354,1,24,5,7,64,35,29,77
Livingston,354,2,18,11,7,60,35,25,65
Dundee Utd,354,3,17,7,12,50,46,4,58
Inverness CT,354,4,16,9,11,52,37,15,57
Dunfermline,354,5,15,11,10,56,37,19,56
Morton,354,6,13,11,12,47,39,8,50
Queen of S't,354,7,13,10,13,54,53,1,49
Falkirk,354,8,11,11,14,44,50,-6,44
Dumbarton,354,9,8,9,19,29,59,-30,33
Brechin,354,10,1,4,31,20,85,-65,7
St Mirren,355,1,23,6,7,65,37,28,75
Livingston,355,2,17,11,8,57,37,20,62
Dundee Utd,355,3,18,7,11,52,43,9,61
Dunfermline,355,4,16,11,9,58,35,23,59
Inverness CT,355,5,16,9,11,52,38,14,57
Queen of S't,355,6,14,10,12,55,52,3,52
Morton,355,7,13,11,12,48,39,9,50
Falkirk,355,8,11,12,13,46,51,-5,45
Dumbarton,355,9,7,9,20,27,61,-34,30
Brechin,355,10,0,4,32,19,86,-67,4
St Mirren,356,1,23,5,8,64,37,27,74
Livingston,356,2,17,11,8,56,38,18,62
Dundee Utd,356,3,18,7,11,53,42,11,61
Dunfermline,356,4,16,11,9,58,35,23,59
Inverness CT,356,5,15,10,11,50,37,13,55
Morton,356,6,13,12,11,47,37,10,51
Queen of S't,356,7,13,10,13,55,56,-1,49
Falkirk,356,8,12,11,13,46,50,-4,47
Dumbarton,356,9,7,9,20,27,61,-34,30
Brechin,356,10,1,4,31,23,86,-63,7
St Mirren,357,1,23,5,8,63,39,24,74
Livingston,357,2,18,11,7,59,37,22,65
Dundee Utd,357,3,17,7,12,52,45,7,58
Dunfermline,357,4,15,11,10,56,36,20,56
Inverness CT,357,5,15,9,12,50,38,12,54
Morton,357,6,14,11,11,48,37,11,53
Queen of S't,357,7,14,10,12,56,52,4,52
Falkirk,357,8,12,11,13,48,49,-1,47
Dumbarton,357,9,8,9,19,28,59,-31,33
Brechin,357,10,0,4,32,19,87,-68,4
St Mirren,358,1,23,5,8,65,40,25,74
Livingston,358,2,17,11,8,56,37,19,62
Dundee Utd,358,3,18,7,11,52,42,10,61
Dunfermline,358,4,16,11,9,61,36,25,59
Inverness CT,358,5,15,9,12,50,39,11,54
Morton,358,6,14,11,11,49,37,12,53
Queen of S't,358,7,13,11,12,55,53,2,50
Falkirk,358,8,12,11,13,49,51,-2,47
Dumbarton,358,9,7,9,20,28,64,-36,30
Brechin,358,10,0,5,31,20,86,-66,5
St Mirren,359,1,24,5,7,65,36,29,77
Livingston,359,2,17,11,8,58,39,19,62
Dundee Utd,359,3,18,7,11,54,44,10,61
Dunfermline,359,4,16,11,9,57,35,22,59
Inverness CT,359,5,15,9,12,51,39,12,54
Morton,359,6,14,11,11,49,38,11,53
Queen of S't,359,7,14,10,12,58,54,4,52
Falkirk,359,8,11,11,14,45,51,-6,44
Dumbarton,359,9,7,9,20,27,60,-33,30
Brechin,359,10,0,4,32,21,89,-68,4
St Mirren,360,1,23,5,8,63,37,26,74
Livingston,360,2,18,11,7,58,36,22,65
Dunfermline,360,3,16,11,9,59,35,24,59
Dundee Utd,360,4,17,7,12,51,44,7,58
Inverness CT,360,5,15,9,12,50,38,12,54
Morton,360,6,14,11,11,48,37,11,53
Queen of S't,360,7,14,10,12,58,54,4,52
Falkirk,360,8,12,11,13,46,49,-3,47
Dumbarton,360,9,7,9,20,27,62,-35,30
Brechin,360,10,0,4,32,21,89,-68,4
St Mirren,361,1,24,5,7,64,35,29,77
Livingston,361,2,17,12,7,57,36,21,63
Dunfermline,361,3,16,11,9,59,37,22,59
Dundee Utd,361,4,17,8,11,51,43,8,59
Inverness CT,361,5,15,10,11,50,37,13,55
Queen of S't,361,6,14,10,12,56,53,3,52
Morton,361,7,13,12,11,47,37,10,51
Falkirk,361,8,11,11,14,44,50,-6,44
Dumbarton,361,9,7,9,20,29,62,-33,30
Brechin,361,10,0,4,32,20,87,-67,4
St Mirren,362,1,24,5,7,64,35,29,77
Livingston,362,2,17,11,8,57,37,20,62
Dundee Utd,362,3,18,7,11,52,43,9,61
Dunfermline,362,4,16,11,9,58,35,23,59
Inverness CT,362,5,15,9,12,51,39,12,54
Morton,362,6,14,11,11,49,38,11,53
Queen of S't,362,7,14,10,12,56,52,4,52
Falkirk,362,8,11,11,14,44,50,-6,44
Dumbarton,362,9,7,9,20,27,61,-34,30
Brechin,362,10,0,4,32,19,87,-68,4
St Mirren,363,1,23,6,7,64,36,28,75
Livingston,363,2,18,11,7,58,36,22,65
Dunfermline,363,3,16,11,9,59,35,24,59
Dundee Utd,363,4,17,7,12,51,44,7,58
Inverness CT,363,5,16,9,11,52,38,14,57
Morton,363,6,13,11,12,48,39,9,50
Queen of S't,363,7,13,11,12,56,54,2,50
Falkirk,363,8,11,12,13,45,50,-5,45
Dumbarton,363,9,7,9,20,27,62,-35,30
Brechin,363,10,0,5,31,21,87,-66,5
St Mirren,364,1,24,5,7,64,35,29,77
Livingston,364,2,17,11,8,56,36,20,62
Dundee Utd,364,3,18,7,11,51,42,9,61
Dunfermline,364,4,16,11,9,58,35,23,59
Inverness CT,364,5,16,9,11,52,37,15,57
Queen of S't,364,6,14,10,12,56,53,3,52
Morton,364,7,13,11,12,47,39,8,50
Falkirk,364,8,11,11,14,44,50,-6,44
Dumbarton,364,9,7,9,20,27,61,-34,30
Brechin,364,10,0,4,32,20,87,-67,4
St Mirren,365,1,23,6,7,64,36,28,75
Livingston,365,2,17,12,7,56,35,21,63
Dunfermline,365,3,16,11,9,59,37,22,59
Dundee Utd,365,4,17,8,11,50,42,8,59
Inverness CT,365,5,16,9,11,52,37,15,57
Queen of S't,365,6,14,10,12,56,53,3,52
Morton,365,7,13,11,12,47,39,8,50
Falkirk,365,8,11,12,13,45,50,-5,45
Dumbarton,365,9,7,9,20,29,62,-33,30
Brechin,365,10,0,4,32,20,87,-67,4
St Mirren,366,1,23,6,7,65,37,28,75
Livingston,366,2,17,11,8,57,38,19,62
Dundee Utd,366,3,18,7,11,53,43,10,61
Dunfermline,366,4,16,11,9,60,35,25,59
Inverness CT,366,5,15,9,12,50,38,12,54
Morton,366,6,14,11,11,48,37,11,53
Queen of S't,366,7,14,10,12,56,52,4,52
Falkirk,366,8,11,12,13,46,51,-5,45
Dumbarton,366,9,7,9,20,27,63,-36,30
Brechin,366,10,0,4,32,19,87,-68,4
St Mirren,367,1,23,6,7,64,36,28,75
Livingston,367,2,17,11,8,56,37,19,62
Dundee Utd,367,3,18,7,11,52,42,10,61
Dunfermline,367,4,15,12,9,57,36,21,57
Inverness CT,367,5,15,9,12,50,39,11,54
Morton,367,6,14,11,11,49,37,12,53
Queen of S't,367,7,14,10,12,57,54,3,52
Falkirk,367,8,11,12,13,45,50,-5,45
Dumbarton,367,9,7,10,19,28,60,-32,31
Brechin,367,10,0,4,32,21,88,-67,4
St Mirren,368,1,23,5,8,64,38,26,74
Livingston,368,2,18,11,7,61,36,25,65
Dunfermline,368,3,16,11,9,57,35,22,59
Dundee Utd,368,4,17,7,12,51,47,4,58
Inverness CT,368,5,16,9,11,52,38,14,57
Queen of S't,368,6,14,10,12,56,53,3,52
Morton,368,7,13,11,12,48,39,9,50
Falkirk,368,8,12,11,13,47,50,-3,47
Dumbarton,368,9,7,9,20,27,60,-33,30
Brechin,368,10,0,4,32,20,87,-67,4
St Mirren,369,1,23,6,7,65,37,28,75
Livingston,369,2,17,12,7,56,35,21,63
