team,n,rank,w,d,l,gf,ga,gd,pts
Mattersburg,9069,10,7,10,19,32,54,-22,31
FC Salzburg,9070,1,20,9,7,71,33,38,69
Vienna,9070,2,21,4,11,78,52,26,67
SC Rheindorf,9070,3,18,10,8,53,44,9,64
SK Sturm Gra,9070,4,19,6,11,56,38,18,63
Rapid Vienna,9070,5,11,11,14,49,42,7,44
St. Pölten,9070,6,11,11,14,46,59,-13,44
Admira Wacke,9070,7,12,7,17,39,58,-19,43
SV Josko Rie,9070,8,11,4,21,35,56,-21,37
RZ Pellets W,9070,9,10,7,19,40,65,-25,37
Mattersburg,9070,10,8,9,19,36,56,-20,33
FC Salzburg,9071,1,21,8,7,70,29,41,71
SC Rheindorf,9071,2,20,5,11,54,45,9,65
SK Sturm Gra,9071,3,20,4,12,58,37,21,64
Vienna,9071,4,20,4,12,68,54,14,64
RZ Pellets W,9071,5,15,7,14,49,58,-9,52
Rapid Vienna,9071,6,11,13,12,51,42,9,46
St. Pölten,9071,7,12,9,15,50,59,-9,45
Admira Wacke,9071,8,12,5,19,35,55,-20,41
SV Josko Rie,9071,9,8,7,21,32,58,-26,31
Mattersburg,9071,10,7,6,23,35,65,-30,27
FC Salzburg,9072,1,23,5,8,69,32,37,74
SK Sturm Gra,9072,2,20,7,9,64,36,28,67
Vienna,9072,3,20,5,11,73,52,21,65
SC Rheindorf,9072,4,19,8,9,58,46,12,65
Rapid Vienna,9072,5,11,13,12,47,37,10,46
RZ Pellets W,9072,6,12,7,17,48,64,-16,43
Mattersburg,9072,7,10,9,17,41,57,-16,39
Admira Wacke,9072,8,10,8,18,32,56,-24,38
SV Josko Rie,9072,9,9,6,21,35,60,-25,33
St. Pölten,9072,10,8,8,20,41,68,-27,32
FC Salzburg,9073,1,22,7,7,70,28,42,73
SC Rheindorf,9073,2,17,10,9,51,43,8,61
Rapid Vienna,9073,3,15,12,9,63,35,28,57
SK Sturm Gra,9073,4,17,6,13,50,38,12,57
Vienna,9073,5,16,6,14,57,56,1,54
RZ Pellets W,9073,6,16,5,15,52,51,1,53
Admira Wacke,9073,7,13,5,18,34,58,-24,44
St. Pölten,9073,8,10,8,18,50,67,-17,38
Mattersburg,9073,9,10,8,18,34,52,-18,38
SV Josko Rie,9073,10,8,5,23,30,63,-33,29
FC Salzburg,9074,1,23,4,9,71,41,30,73
SK Sturm Gra,9074,2,19,5,12,59,38,21,62
SC Rheindorf,9074,3,18,7,11,56,42,14,61
Vienna,9074,4,18,5,13,65,50,15,59
Rapid Vienna,9074,5,13,11,12,57,41,16,50
RZ Pellets W,9074,6,14,7,15,46,56,-10,49
Admira Wacke,9074,7,13,5,18,42,63,-21,44
SV Josko Rie,9074,8,10,7,19,36,55,-19,37
Mattersburg,9074,9,9,9,18,34,53,-19,36
St. Pölten,9074,10,9,8,19,38,65,-27,35
FC Salzburg,9075,1,22,6,8,71,35,36,72
SK Sturm Gra,9075,2,21,4,11,65,38,27,67
SC Rheindorf,9075,3,20,7,9,58,46,12,67
Vienna,9075,4,20,4,12,72,57,15,64
Rapid Vienna,9075,5,14,11,11,50,32,18,53
RZ Pellets W,9075,6,11,8,17,40,55,-15,41
Admira Wacke,9075,7,11,7,18,32,57,-25,40
St. Pölten,9075,8,10,8,18,45,62,-17,38
SV Josko Rie,9075,9,10,4,22,36,61,-25,34
Mattersburg,9075,10,7,9,20,29,55,-26,30
FC Salzburg,9076,1,23,8,5,72,28,44,77
Vienna,9076,2,22,5,9,66,44,22,71
SK Sturm Gra,9076,3,18,7,11,58,37,21,61
SC Rheindorf,9076,4,18,7,11,55,46,9,61
RZ Pellets W,9076,5,13,7,16,51,60,-9,46
Rapid Vienna,9076,6,10,12,14,51,42,9,42
St. Pölten,9076,7,10,10,16,39,60,-21,40
Admira Wacke,9076,8,11,5,20,31,59,-28,38
Mattersburg,9076,9,10,7,19,34,54,-20,37
SV Josko Rie,9076,10,7,8,21,30,57,-27,29
SC Rheindorf,9077,1,21,8,7,61,37,24,71
FC Salzburg,9077,2,20,7,9,59,32,27,67
SK Sturm Gra,9077,3,15,12,9,51,37,14,57
Vienna,9077,4,17,4,15,63,51,12,55
Rapid Vienna,9077,5,11,14,11,48,41,7,47
RZ Pellets W,9077,6,13,7,16,48,53,-5,46
St. Pölten,9077,7,12,10,14,48,60,-12,46
Admira Wacke,9077,8,10,10,16,35,54,-19,40
SV Josko Rie,9077,9,11,4,21,31,51,-20,37
Mattersburg,9077,10,9,6,21,31,59,-28,33
FC Salzburg,9078,1,22,7,7,73,31,42,73
SC Rheindorf,9078,2,21,4,11,63,55,8,67
SK Sturm Gra,9078,3,19,4,13,66,42,24,61
Vienna,9078,4,18,5,13,67,59,8,59
Rapid Vienna,9078,5,15,8,13,58,41,17,53
RZ Pellets W,9078,6,13,7,16,43,58,-15,46
Admira Wacke,9078,7,12,9,15,43,57,-14,45
Mattersburg,9078,8,12,6,18,46,59,-13,42
St. Pölten,9078,9,8,10,18,38,61,-23,34
SV Josko Rie,9078,10,8,4,24,32,66,-34,28
FC Salzburg,9079,1,23,7,6,76,28,48,76
SK Sturm Gra,9079,2,21,5,10,65,32,33,68
Vienna,9079,3,18,8,10,65,52,13,62
SC Rheindorf,9079,4,18,8,10,54,44,10,62
Admira Wacke,9079,5,12,11,13,35,47,-12,47
St. Pölten,9079,6,12,9,15,38,52,-14,45
Rapid Vienna,9079,7,12,8,16,44,41,3,44
RZ Pellets W,9079,8,9,9,18,42,64,-22,36
Mattersburg,9079,9,8,7,21,30,59,-29,31
SV Josko Rie,9079,10,8,6,22,28,58,-30,30
FC Salzburg,9080,1,23,7,6,71,28,43,76
SK Sturm Gra,9080,2,19,7,10,67,40,27,64
Vienna,9080,3,20,3,13,65,51,14,63
SC Rheindorf,9080,4,16,11,9,58,50,8,59
Rapid Vienna,9080,5,13,12,11,55,41,14,51
SV Josko Rie,9080,6,12,6,18,33,56,-23,42
RZ Pellets W,9080,7,11,6,19,43,60,-17,39
St. Pölten,9080,8,9,11,16,44,59,-15,38
Admira Wacke,9080,9,9,8,19,32,64,-32,35
Mattersburg,9080,10,8,9,19,33,52,-19,33
FC Salzburg,9081,1,24,5,7,70,24,46,77
SK Sturm Gra,9081,2,21,6,9,59,36,23,69
Vienna,9081,3,19,5,12,64,49,15,62
SC Rheindorf,9081,4,17,9,10,50,49,1,60
St. Pölten,9081,5,15,7,14,55,54,1,52
Rapid Vienna,9081,6,12,9,15,51,50,1,45
RZ Pellets W,9081,7,13,5,18,48,56,-8,44
SV Josko Rie,9081,8,11,5,20,37,59,-22,38
Admira Wacke,9081,9,11,5,20,30,56,-26,38
Mattersburg,9081,10,6,6,24,32,63,-31,24
FC Salzburg,9082,1,23,4,9,68,33,35,73
Vienna,9082,2,21,4,11,71,47,24,67
SC Rheindorf,9082,3,19,6,11,52,40,12,63
Rapid Vienna,9082,4,16,10,10,63,37,26,58
SK Sturm Gra,9082,5,17,4,15,55,43,12,55
RZ Pellets W,9082,6,14,6,16,49,54,-5,48
Admira Wacke,9082,7,13,4,19,32,56,-24,43
St. Pölten,9082,8,10,8,18,41,65,-24,38
SV Josko Rie,9082,9,11,3,22,33,61,-28,36
Mattersburg,9082,10,9,5,22,33,61,-28,32
FC Salzburg,9083,1,21,7,8,65,38,27,70
SC Rheindorf,9083,2,21,7,8,63,38,25,70
SK Sturm Gra,9083,3,18,6,12,53,42,11,60
Vienna,9083,4,18,3,15,64,54,10,57
Rapid Vienna,9083,5,13,10,13,52,38,14,49
RZ Pellets W,9083,6,13,8,15,46,50,-4,47
Mattersburg,9083,7,10,11,15,41,48,-7,41
Admira Wacke,9083,8,11,7,18,29,53,-24,40
SV Josko Rie,9083,9,10,6,20,34,62,-28,36
St. Pölten,9083,10,7,11,18,39,63,-24,32
FC Salzburg,9084,1,25,6,5,80,31,49,81
Vienna,9084,2,19,4,13,62,53,9,61
RZ Pellets W,9084,3,18,5,13,56,50,6,59
SC Rheindorf,9084,4,16,8,12,54,47,7,56
SK Sturm Gra,9084,5,16,6,14,54,44,10,54
Rapid Vienna,9084,6,12,14,10,48,36,12,50
St. Pölten,9084,7,11,8,17,40,60,-20,41
Mattersburg,9084,8,11,6,19,31,51,-20,39
Admira Wacke,9084,9,11,4,21,37,57,-20,37
SV Josko Rie,9084,10,9,3,24,32,65,-33,30
SC Rheindorf,9085,1,23,4,9,69,45,24,73
FC Salzburg,9085,2,22,6,8,69,34,35,72
Vienna,9085,3,19,4,13,68,58,10,61
SK Sturm Gra,9085,4,17,5,14,52,46,6,56
RZ Pellets W,9085,5,15,4,17,47,56,-9,49
SV Josko Rie,9085,6,15,3,18,45,56,-11,48
St. Pölten,9085,7,13,7,16,59,63,-4,46
Rapid Vienna,9085,8,10,11,15,45,47,-2,41
Mattersburg,9085,9,9,7,20,40,60,-20,34
Admira Wacke,9085,10,8,7,21,35,64,-29,31
FC Salzburg,9086,1,20,7,9,68,41,27,67
Vienna,9086,2,21,3,12,68,46,22,66
SC Rheindorf,9086,3,18,10,8,51,40,11,64
SK Sturm Gra,9086,4,16,11,9,53,34,19,59
Admira Wacke,9086,5,12,11,13,36,49,-13,47
Rapid Vienna,9086,6,12,10,14,55,42,13,46
RZ Pellets W,9086,7,12,6,18,42,54,-12,42
Mattersburg,9086,8,11,7,18,39,55,-16,40
St. Pölten,9086,9,9,8,19,43,64,-21,35
SV Josko Rie,9086,10,10,5,21,28,58,-30,35
SC Rheindorf,9087,1,23,7,6,64,36,28,76
FC Salzburg,9087,2,21,9,6,75,30,45,72
SK Sturm Gra,9087,3,17,7,12,55,41,14,58
Vienna,9087,4,16,5,15,61,54,7,53
Rapid Vienna,9087,5,12,10,14,50,43,7,46
Admira Wacke,9087,6,13,7,16,37,60,-23,46
St. Pölten,9087,7,12,8,16,44,63,-19,44
RZ Pellets W,9087,8,11,8,17,45,56,-11,41
Mattersburg,9087,9,9,9,18,36,55,-19,36
SV Josko Rie,9087,10,8,6,22,33,62,-29,30
FC Salzburg,9088,1,24,6,6,72,27,45,78
SK Sturm Gra,9088,2,20,3,13,61,43,18,63
Vienna,9088,3,18,6,12,65,53,12,60
SC Rheindorf,9088,4,17,9,10,51,39,12,60
RZ Pellets W,9088,5,15,7,14,48,51,-3,52
Admira Wacke,9088,6,13,6,17,42,60,-18,45
Mattersburg,9088,7,11,8,17,40,55,-15,41
Rapid Vienna,9088,8,10,9,17,46,47,-1,39
St. Pölten,9088,9,10,9,17,42,62,-20,39
SV Josko Rie,9088,10,9,3,24,30,60,-30,30
Vienna,9089,1,22,5,9,71,44,27,71
SC Rheindorf,9089,2,21,6,9,53,39,14,69
FC Salzburg,9089,3,20,8,8,68,33,35,68
SK Sturm Gra,9089,4,15,9,12,57,40,17,54
Rapid Vienna,9089,5,12,12,12,48,39,9,48
RZ Pellets W,9089,6,13,9,14,53,51,2,48
SV Josko Rie,9089,7,13,3,20,36,63,-27,42
Mattersburg,9089,8,10,8,18,39,57,-18,38
Admira Wacke,9089,9,10,8,18,36,59,-23,38
St. Pölten,9089,10,6,8,22,38,74,-36,26
FC Salzburg,9090,1,23,7,6,68,28,40,76
SC Rheindorf,9090,2,20,9,7,67,46,21,69
Vienna,9090,3,18,3,15,63,55,8,57
SK Sturm Gra,9090,4,17,5,14,55,40,15,56
Rapid Vienna,9090,5,12,13,11,57,41,16,49
RZ Pellets W,9090,6,13,7,16,45,54,-9,46
Admira Wacke,9090,7,13,6,17,38,59,-21,45
St. Pölten,9090,8,11,9,16,47,63,-16,42
SV Josko Rie,9090,9,8,8,20,30,56,-26,32
Mattersburg,9090,10,6,11,19,32,60,-28,29
FC Salzburg,9091,1,23,5,8,67,31,36,74
Vienna,9091,2,19,5,12,68,48,20,62
SC Rheindorf,9091,3,17,8,11,50,41,9,59
SK Sturm Gra,9091,4,16,6,14,52,44,8,54
Rapid Vienna,9091,5,13,10,13,53,41,12,49
RZ Pellets W,9091,6,13,7,16,46,51,-5,46
Admira Wacke,9091,7,12,8,16,31,51,-20,44
Mattersburg,9091,8,11,9,16,41,50,-9,42
St. Pölten,9091,9,11,8,17,39,64,-25,41
SV Josko Rie,9091,10,10,4,22,28,54,-26,34
FC Salzburg,9092,1,22,7,7,75,30,45,73
SC Rheindorf,9092,2,20,6,10,54,41,13,66
SK Sturm Gra,9092,3,19,5,12,60,43,17,62
Vienna,9092,4,18,5,13,63,52,11,59
RZ Pellets W,9092,5,15,7,14,46,52,-6,52
Rapid Vienna,9092,6,12,11,13,52,43,9,47
SV Josko Rie,9092,7,12,6,18,41,55,-14,42
St. Pölten,9092,8,10,9,17,43,63,-20,39
Admira Wacke,9092,9,10,4,22,33,69,-36,34
Mattersburg,9092,10,8,8,20,37,56,-19,32
FC Salzburg,9093,1,21,5,10,71,36,35,68
SC Rheindorf,9093,2,20,7,9,58,41,17,67
Vienna,9093,3,19,3,14,66,52,14,60
SK Sturm Gra,9093,4,18,5,13,53,41,12,59
Rapid Vienna,9093,5,15,11,10,53,33,20,56
RZ Pellets W,9093,6,14,5,17,52,56,-4,47
Admira Wacke,9093,7,12,6,18,33,54,-21,42
SV Josko Rie,9093,8,12,4,20,32,56,-24,40
Mattersburg,9093,9,10,7,19,35,55,-20,37
St. Pölten,9093,10,8,9,19,38,67,-29,33
SC Rheindorf,9094,1,22,5,9,59,40,19,71
FC Salzburg,9094,2,19,9,8,62,34,28,66
SK Sturm Gra,9094,3,19,4,13,55,40,15,61
Vienna,9094,4,19,3,14,65,51,14,60
Admira Wacke,9094,5,14,6,16,37,51,-14,48
RZ Pellets W,9094,6,13,6,17,47,57,-10,45
Mattersburg,9094,7,11,8,17,39,50,-11,41
SV Josko Rie,9094,8,12,4,20,36,60,-24,40
Rapid Vienna,9094,9,9,12,15,46,41,5,39
St. Pölten,9094,10,9,9,18,40,62,-22,36
FC Salzburg,9095,1,22,8,6,61,24,37,74
SC Rheindorf,9095,2,21,6,9,57,41,16,69
Vienna,9095,3,19,6,11,66,49,17,63
SK Sturm Gra,9095,4,17,6,13,59,41,18,57
RZ Pellets W,9095,5,15,6,15,46,55,-9,51
Admira Wacke,9095,6,12,11,13,40,54,-14,47
Rapid Vienna,9095,7,9,12,15,49,48,1,39
SV Josko Rie,9095,8,10,7,19,33,54,-21,37
St. Pölten,9095,9,10,6,20,42,63,-21,36
Mattersburg,9095,10,7,8,21,35,59,-24,29
FC Salzburg,9096,1,24,7,5,69,24,45,79
SC Rheindorf,9096,2,18,9,9,52,39,13,63
SK Sturm Gra,9096,3,18,7,11,55,36,19,61
Vienna,9096,4,17,8,11,60,47,13,59
Rapid Vienna,9096,5,12,13,11,52,41,11,49
RZ Pellets W,9096,6,13,8,15,48,51,-3,47
Admira Wacke,9096,7,11,8,17,34,53,-19,41
St. Pölten,9096,8,10,9,17,42,69,-27,39
SV Josko Rie,9096,9,9,6,21,34,60,-26,33
Mattersburg,9096,10,7,7,22,32,58,-26,28
FC Salzburg,9097,1,22,7,7,66,28,38,73
Vienna,9097,2,20,7,9,67,46,21,67
SK Sturm Gra,9097,3,18,8,10,60,37,23,62
SC Rheindorf,9097,4,17,9,10,55,53,2,60
Mattersburg,9097,5,10,11,15,40,50,-10,41
Admira Wacke,9097,6,10,10,16,38,56,-18,40
SV Josko Rie,9097,7,11,7,18,32,53,-21,40
St. Pölten,9097,8,9,12,15,39,57,-18,39
Rapid Vienna,9097,9,8,12,16,43,45,-2,36
RZ Pellets W,9097,10,9,9,18,40,55,-15,36
FC Salzburg,9098,1,21,8,7,68,31,37,71
Vienna,9098,2,21,4,11,69,49,20,67
SC Rheindorf,9098,3,19,6,11,55,43,12,63
Rapid Vienna,9098,4,14,9,13,61,44,17,51
SK Sturm Gra,9098,5,15,5,16,53,50,3,50
Mattersburg,9098,6,14,8,14,41,50,-9,50
RZ Pellets W,9098,7,13,7,16,44,54,-10,46
Admira Wacke,9098,8,10,10,16,38,59,-21,40
St. Pölten,9098,9,10,8,18,45,63,-18,38
SV Josko Rie,9098,10,9,3,24,33,64,-31,30
FC Salzburg,9099,1,22,6,8,70,33,37,72
SC Rheindorf,9099,2,22,4,10,55,39,16,70
Vienna,9099,3,20,5,11,65,50,15,65
SK Sturm Gra,9099,4,18,7,11,54,37,17,61
Rapid Vienna,9099,5,14,9,13,50,38,12,51
RZ Pellets W,9099,6,12,8,16,49,56,-7,44
St. Pölten,9099,7,11,9,16,47,60,-13,42
Admira Wacke,9099,8,10,7,19,36,64,-28,37
Mattersburg,9099,9,9,6,21,35,56,-21,33
SV Josko Rie,9099,10,9,5,22,31,59,-28,32
FC Salzburg,9100,1,20,10,6,65,30,35,70
Vienna,9100,2,21,3,12,67,50,17,66
SC Rheindorf,9100,3,18,5,13,51,47,4,59
SK Sturm Gra,9100,4,17,7,12,58,36,22,58
Rapid Vienna,9100,5,11,16,9,49,39,10,49
Admira Wacke,9100,6,13,7,16,40,60,-20,46
RZ Pellets W,9100,7,12,8,16,43,53,-10,44
St. Pölten,9100,8,9,11,16,44,61,-17,38
Mattersburg,9100,9,8,11,17,33,51,-18,35
SV Josko Rie,9100,10,10,4,22,37,60,-23,34
Vienna,9101,1,23,3,10,67,45,22,72
SC Rheindorf,9101,2,22,5,9,64,42,22,71
FC Salzburg,9101,3,21,6,9,66,30,36,69
SK Sturm Gra,9101,4,16,7,13,49,39,10,55
Rapid Vienna,9101,5,13,12,11,53,40,13,51
RZ Pellets W,9101,6,12,7,17,45,60,-15,43
St. Pölten,9101,7,11,9,16,43,62,-19,42
Mattersburg,9101,8,12,5,19,40,54,-14,41
Admira Wacke,9101,9,9,7,20,31,57,-26,34
SV Josko Rie,9101,10,8,5,23,29,58,-29,29
FC Salzburg,9102,1,25,6,5,79,33,46,81
SC Rheindorf,9102,2,21,5,10,59,44,15,68
Vienna,9102,3,17,5,14,63,59,4,56
SK Sturm Gra,9102,4,16,6,14,55,42,13,54
RZ Pellets W,9102,5,15,7,14,47,52,-5,52
Rapid Vienna,9102,6,13,10,13,56,43,13,49
Admira Wacke,9102,7,13,5,18,41,55,-14,44
Mattersburg,9102,8,11,6,19,42,58,-16,39
St. Pölten,9102,9,10,6,20,40,65,-25,36
SV Josko Rie,9102,10,9,4,23,31,62,-31,31
FC Salzburg,9103,1,22,6,8,70,33,37,72
SC Rheindorf,9103,2,18,8,10,50,41,9,62
SK Sturm Gra,9103,3,18,7,11,58,40,18,61
Vienna,9103,4,16,4,16,56,55,1,52
RZ Pellets W,9103,5,15,6,15,50,56,-6,51
Rapid Vienna,9103,6,13,10,13,61,48,13,49
St. Pölten,9103,7,12,9,15,50,60,-10,45
Admira Wacke,9103,8,12,4,20,38,62,-24,40
SV Josko Rie,9103,9,11,5,20,34,59,-25,38
Mattersburg,9103,10,9,9,18,34,47,-13,36
FC Salzburg,9104,1,23,5,8,69,32,37,74
SK Sturm Gra,9104,2,20,5,11,52,33,19,65
Vienna,9104,3,18,5,13,65,50,15,59
SC Rheindorf,9104,4,18,5,13,50,45,5,59
Rapid Vienna,9104,5,12,10,14,53,42,11,46
RZ Pellets W,9104,6,13,6,17,45,53,-8,45
Admira Wacke,9104,7,13,6,17,33,55,-22,45
St. Pölten,9104,8,11,7,18,46,63,-17,40
SV Josko Rie,9104,9,12,4,20,39,63,-24,40
Mattersburg,9104,10,10,7,19,38,54,-16,37
FC Salzburg,9105,1,25,5,6,72,28,44,80
SC Rheindorf,9105,2,20,8,8,59,40,19,68
Vienna,9105,3,20,3,13,66,48,18,63
SK Sturm Gra,9105,4,19,5,12,61,36,25,62
RZ Pellets W,9105,5,16,5,15,51,58,-7,53
Rapid Vienna,9105,6,12,10,14,49,44,5,46
Mattersburg,9105,7,10,7,19,35,57,-22,37
Admira Wacke,9105,8,10,6,20,31,59,-28,36
St. Pölten,9105,9,8,9,19,42,67,-25,33
SV Josko Rie,9105,10,9,4,23,38,67,-29,31
FC Salzburg,9106,1,23,7,6,71,30,41,76
SK Sturm Gra,9106,2,18,6,12,53,34,19,60
SC Rheindorf,9106,3,15,14,7,53,44,9,59
Vienna,9106,4,16,6,14,61,57,4,54
Rapid Vienna,9106,5,13,13,10,53,38,15,52
Admira Wacke,9106,6,13,6,17,38,52,-14,45
RZ Pellets W,9106,7,12,7,17,47,60,-13,43
SV Josko Rie,9106,8,12,5,19,37,57,-20,41
St. Pölten,9106,9,9,10,17,37,58,-21,37
Mattersburg,9106,10,8,8,20,35,55,-20,32
FC Salzburg,9107,1,25,5,6,79,29,50,80
SK Sturm Gra,9107,2,21,5,10,59,36,23,68
Vienna,9107,3,21,4,11,71,52,19,67
SC Rheindorf,9107,4,20,7,9,56,39,17,67
Rapid Vienna,9107,5,12,10,14,48,46,2,46
St. Pölten,9107,6,11,10,15,44,57,-13,43
Admira Wacke,9107,7,12,6,18,34,56,-22,42
RZ Pellets W,9107,8,9,8,19,37,54,-17,35
Mattersburg,9107,9,8,9,19,32,56,-24,33
SV Josko Rie,9107,10,7,4,25,36,71,-35,25
FC Salzburg,9108,1,22,6,8,72,36,36,72
SC Rheindorf,9108,2,20,7,9,58,43,15,67
Vienna,9108,3,21,2,13,64,51,13,65
SK Sturm Gra,9108,4,17,5,14,57,45,12,56
RZ Pellets W,9108,5,17,4,15,56,53,3,55
Admira Wacke,9108,6,14,4,18,41,58,-17,46
Rapid Vienna,9108,7,11,12,13,52,44,8,45
St. Pölten,9108,8,10,8,18,43,68,-25,38
SV Josko Rie,9108,9,11,4,21,38,59,-21,37
Mattersburg,9108,10,7,8,21,33,57,-24,29
FC Salzburg,9109,1,21,9,6,71,29,42,72
SC Rheindorf,9109,2,22,6,8,60,48,12,72
SK Sturm Gra,9109,3,19,5,12,56,36,20,62
Vienna,9109,4,18,4,14,64,57,7,58
Rapid Vienna,9109,5,13,12,11,56,39,17,51
Admira Wacke,9109,6,13,9,14,43,55,-12,48
RZ Pellets W,9109,7,11,7,18,48,60,-12,40
St. Pölten,9109,8,9,10,17,47,65,-18,37
SV Josko Rie,9109,9,9,6,21,36,60,-24,33
Mattersburg,9109,10,7,8,21,33,65,-32,29
FC Salzburg,9110,1,22,5,9,72,32,40,71
Vienna,9110,2,21,4,11,60,44,16,67
SC Rheindorf,9110,3,17,8,11,50,37,13,59
SK Sturm Gra,9110,4,17,5,14,56,43,13,56
Rapid Vienna,9110,5,15,10,11,53,36,17,55
St. Pölten,9110,6,12,9,15,41,56,-15,45
Admira Wacke,9110,7,12,7,17,34,62,-28,43
Mattersburg,9110,8,9,11,16,34,47,-13,38
RZ Pellets W,9110,9,9,11,16,42,58,-16,38
SV Josko Rie,9110,10,8,6,22,26,53,-27,30
FC Salzburg,9111,1,23,6,7,69,26,43,75
SC Rheindorf,9111,2,20,8,8,56,39,17,68
Vienna,9111,3,18,7,11,63,45,18,61
SK Sturm Gra,9111,4,19,4,13,56,40,16,61
Admira Wacke,9111,5,14,9,13,38,49,-11,51
Rapid Vienna,9111,6,11,14,11,46,40,6,47
SV Josko Rie,9111,7,11,7,18,31,53,-22,40
RZ Pellets W,9111,8,10,6,20,47,63,-16,36
St. Pölten,9111,9,8,8,20,39,65,-26,32
Mattersburg,9111,10,7,9,20,30,55,-25,30
FC Salzburg,9112,1,22,8,6,68,27,41,74
SC Rheindorf,9112,2,17,11,8,56,42,14,62
Vienna,9112,3,19,4,13,68,55,13,61
SK Sturm Gra,9112,4,18,6,12,63,40,23,60
Admira Wacke,9112,5,15,5,16,36,55,-19,50
Rapid Vienna,9112,6,10,13,13,48,46,2,43
RZ Pellets W,9112,7,11,7,18,45,56,-11,40
SV Josko Rie,9112,8,11,6,19,36,58,-22,39
Mattersburg,9112,9,10,8,18,40,54,-14,38
St. Pölten,9112,10,8,10,18,43,70,-27,34
FC Salzburg,9113,1,23,6,7,77,35,42,75
Vienna,9113,2,20,4,12,71,49,22,64
SK Sturm Gra,9113,3,19,4,13,59,42,17,61
SC Rheindorf,9113,4,18,7,11,53,43,10,61
Rapid Vienna,9113,5,15,9,12,60,42,18,54
RZ Pellets W,9113,6,13,4,19,44,57,-13,43
SV Josko Rie,9113,7,13,4,19,31,57,-26,43
Admira Wacke,9113,8,11,6,19,36,60,-24,39
St. Pölten,9113,9,9,9,18,39,61,-22,36
Mattersburg,9113,10,8,9,19,33,57,-24,33
FC Salzburg,9114,1,21,6,9,68,33,35,69
SC Rheindorf,9114,2,20,8,8,63,41,22,68
Vienna,9114,3,19,6,11,67,48,19,63
SK Sturm Gra,9114,4,18,7,11,56,43,13,61
St. Pölten,9114,5,13,10,13,49,56,-7,49
Rapid Vienna,9114,6,11,13,12,48,39,9,46
Admira Wacke,9114,7,11,9,16,37,54,-17,42
RZ Pellets W,9114,8,11,7,18,44,59,-15,40
Mattersburg,9114,9,8,8,20,36,61,-25,32
SV Josko Rie,9114,10,8,6,22,28,62,-34,30
FC Salzburg,9115,1,23,6,7,76,34,42,75
SK Sturm Gra,9115,2,18,6,12,59,41,18,60
SC Rheindorf,9115,3,18,6,12,50,50,0,60
Vienna,9115,4,17,8,11,65,51,14,59
Rapid Vienna,9115,5,13,9,14,52,41,11,48
St. Pölten,9115,6,13,8,15,49,55,-6,47
RZ Pellets W,9115,7,12,7,17,45,61,-16,43
Admira Wacke,9115,8,11,8,17,36,58,-22,41
SV Josko Rie,9115,9,12,3,21,37,57,-20,39
Mattersburg,9115,10,10,5,21,36,57,-21,35
FC Salzburg,9116,1,23,7,6,70,28,42,76
SC Rheindorf,9116,2,20,6,10,62,46,16,66
SK Sturm Gra,9116,3,19,5,12,58,39,19,62
Vienna,9116,4,19,4,13,67,56,11,61
Rapid Vienna,9116,5,14,11,11,55,39,16,53
RZ Pellets W,9116,6,13,9,14,51,57,-6,48
Admira Wacke,9116,7,10,8,18,32,55,-23,38
Mattersburg,9116,8,9,9,18,40,56,-16,36
St. Pölten,9116,9,8,12,16,47,68,-21,36
SV Josko Rie,9116,10,7,5,24,33,71,-38,26
SC Rheindorf,9117,1,22,6,8,73,42,31,72
FC Salzburg,9117,2,21,6,9,73,34,39,69
Vienna,9117,3,19,4,13,61,55,6,61
SK Sturm Gra,9117,4,18,4,14,58,44,14,58
Rapid Vienna,9117,5,13,10,13,56,42,14,49
RZ Pellets W,9117,6,14,5,17,49,56,-7,47
St. Pölten,9117,7,11,8,17,48,68,-20,41
Mattersburg,9117,8,11,7,18,43,58,-15,40
SV Josko Rie,9117,9,12,3,21,36,63,-27,39
Admira Wacke,9117,10,9,7,20,35,70,-35,34
FC Salzburg,9118,1,23,7,6,74,30,44,76
SC Rheindorf,9118,2,19,8,9,62,42,20,65
Vienna,9118,3,17,6,13,60,54,6,57
SK Sturm Gra,9118,4,14,12,10,54,41,13,54
Rapid Vienna,9118,5,12,12,12,54,39,15,48
RZ Pellets W,9118,6,13,9,14,46,53,-7,48
Admira Wacke,9118,7,12,9,15,41,60,-19,45
SV Josko Rie,9118,8,10,5,21,31,57,-26,35
Mattersburg,9118,9,8,10,18,34,52,-18,34
St. Pölten,9118,10,8,10,18,38,66,-28,34
FC Salzburg,9119,1,23,7,6,70,32,38,76
SC Rheindorf,9119,2,19,9,8,63,45,18,66
Vienna,9119,3,18,8,10,70,49,21,62
SK Sturm Gra,9119,4,19,5,12,68,49,19,62
Rapid Vienna,9119,5,12,11,13,54,45,9,47
Admira Wacke,9119,6,13,7,16,38,54,-16,46
RZ Pellets W,9119,7,11,8,17,47,59,-12,41
St. Pölten,9119,8,10,9,17,47,67,-20,39
SV Josko Rie,9119,9,11,3,22,36,62,-26,36
Mattersburg,9119,10,7,7,22,37,68,-31,28
FC Salzburg,9120,1,21,8,7,65,28,37,71
Vienna,9120,2,22,5,9,80,48,32,71
SC Rheindorf,9120,3,21,7,8,55,40,15,70
Rapid Vienna,9120,4,15,10,11,55,36,19,55
SK Sturm Gra,9120,5,16,6,14,48,37,11,54
