team,n,rank,w,d,l,gf,ga,gd,pts
Arbroath,2798,3,18,8,10,73,49,24,62
Alloa,2798,4,17,8,11,56,45,11,59
Stranraer,2798,5,15,5,16,55,66,-11,50
East Fife,2798,6,14,3,19,49,64,-15,45
Airdrieon,2798,7,10,11,15,46,60,-14,41
Forfar,2798,8,11,5,20,40,65,-25,38
Albion,2798,9,8,6,22,58,84,-26,30
Queen's Park,2798,10,6,10,20,40,75,-35,28
Raith,2799,1,23,8,5,69,32,37,77
Ayr,2799,2,24,4,8,93,42,51,76
Arbroath,2799,3,17,8,11,72,51,21,59
Alloa,2799,4,17,8,11,56,44,12,59
Stranraer,2799,5,15,6,15,57,66,-9,51
Airdrieon,2799,6,11,11,14,46,58,-12,44
East Fife,2799,7,13,4,19,49,66,-17,43
Forfar,2799,8,10,5,21,38,65,-27,35
Queen's Park,2799,9,7,10,19,42,74,-32,31
Albion,2799,10,8,6,22,57,81,-24,30
Raith,2800,1,23,8,5,71,33,38,77
Ayr,2800,2,24,4,8,96,43,53,76
Arbroath,2800,3,18,8,10,72,49,23,62
Alloa,2800,4,17,8,11,57,46,11,59
Stranraer,2800,5,16,5,15,59,64,-5,53
Airdrieon,2800,6,11,11,14,47,59,-12,44
East Fife,2800,7,13,3,20,47,68,-21,42
Forfar,2800,8,10,5,21,39,66,-27,35
Albion,2800,9,8,6,22,58,84,-26,30
Queen's Park,2800,10,6,10,20,40,74,-34,28
Raith,2801,1,23,8,5,73,34,39,77
Ayr,2801,2,24,4,8,93,43,50,76
Arbroath,2801,3,18,8,10,72,49,23,62
Alloa,2801,4,17,8,11,58,48,10,59
Stranraer,2801,5,15,5,16,57,68,-11,50
East Fife,2801,6,14,3,19,51,66,-15,45
Airdrieon,2801,7,10,12,14,46,59,-13,42
Forfar,2801,8,10,6,20,39,65,-26,36
Albion,2801,9,8,6,22,58,81,-23,30
Queen's Park,2801,10,6,10,20,40,74,-34,28
Raith,2802,1,23,8,5,69,32,37,77
Ayr,2802,2,24,4,8,92,42,50,76
Arbroath,2802,3,17,8,11,71,50,21,59
Alloa,2802,4,17,8,11,56,44,12,59
Stranraer,2802,5,16,5,15,58,65,-7,53
East Fife,2802,6,13,3,20,48,67,-19,42
Airdrieon,2802,7,10,11,15,45,60,-15,41
Forfar,2802,8,11,5,20,40,64,-24,38
Queen's Park,2802,9,7,10,19,41,73,-32,31
Albion,2802,10,8,6,22,57,80,-23,30
Raith,2803,1,23,8,5,70,33,37,77
Ayr,2803,2,24,4,8,93,42,51,76
Arbroath,2803,3,18,8,10,72,49,23,62
Alloa,2803,4,17,8,11,57,45,12,59
Stranraer,2803,5,16,5,15,56,64,-8,53
Airdrieon,2803,6,11,11,14,46,58,-12,44
East Fife,2803,7,13,3,20,47,65,-18,42
Forfar,2803,8,10,5,21,38,65,-27,35
Albion,2803,9,8,6,22,57,81,-24,30
Queen's Park,2803,10,6,10,20,40,74,-34,28
Raith,2804,1,22,8,6,69,34,35,74
Ayr,2804,2,23,4,9,92,45,47,73
Alloa,2804,3,18,8,10,58,44,14,62
Arbroath,2804,4,17,8,11,71,50,21,59
Stranraer,2804,5,15,5,16,57,68,-11,50
East Fife,2804,6,14,3,19,51,66,-15,45
Airdrieon,2804,7,11,11,14,46,58,-12,44
Forfar,2804,8,10,5,21,38,65,-27,35
Albion,2804,9,9,6,21,60,80,-20,33
Queen's Park,2804,10,7,10,19,41,73,-32,31
Raith,2805,1,23,8,5,70,33,37,77
Ayr,2805,2,23,5,8,92,44,48,74
Arbroath,2805,3,17,9,10,70,48,22,60
Alloa,2805,4,17,8,11,57,45,12,59
Stranraer,2805,5,15,5,16,55,65,-10,50
East Fife,2805,6,14,3,19,48,64,-16,45
Airdrieon,2805,7,10,12,14,47,60,-13,42
Forfar,2805,8,10,6,20,40,66,-26,36
Albion,2805,9,8,7,21,59,80,-21,31
Queen's Park,2805,10,6,11,19,39,72,-33,29
Ayr,2806,1,24,4,8,93,43,50,76
Raith,2806,2,22,9,5,70,34,36,75
Arbroath,2806,3,18,8,10,74,49,25,62
Alloa,2806,4,17,9,10,58,45,13,60
Stranraer,2806,5,15,5,16,55,66,-11,50
East Fife,2806,6,14,3,19,49,64,-15,45
Airdrieon,2806,7,10,12,14,46,59,-13,42
Forfar,2806,8,10,6,20,39,65,-26,36
Albion,2806,9,8,6,22,58,81,-23,30
Queen's Park,2806,10,6,10,20,40,76,-36,28
Ayr,2807,1,24,4,8,95,43,52,76
Raith,2807,2,22,8,6,69,37,32,74
Alloa,2807,3,18,8,10,61,44,17,62
Arbroath,2807,4,17,9,10,71,49,22,60
Stranraer,2807,5,15,6,15,57,66,-9,51
Airdrieon,2807,6,11,11,14,47,58,-11,44
East Fife,2807,7,13,4,19,49,66,-17,43
Forfar,2807,8,10,5,21,38,66,-28,35
Albion,2807,9,8,6,22,58,83,-25,30
Queen's Park,2807,10,6,11,19,40,73,-33,29
Raith,2808,1,23,8,5,70,32,38,77
Ayr,2808,2,24,4,8,94,45,49,76
Arbroath,2808,3,17,8,11,70,52,18,59
Alloa,2808,4,17,8,11,56,45,11,59
Stranraer,2808,5,16,5,15,58,64,-6,53
East Fife,2808,6,13,3,20,47,67,-20,42
Airdrieon,2808,7,10,11,15,45,60,-15,41
Forfar,2808,8,11,5,20,40,64,-24,38
Queen's Park,2808,9,7,10,19,43,72,-29,31
Albion,2808,10,8,6,22,60,82,-22,30
Ayr,2809,1,24,4,8,92,43,49,76
Raith,2809,2,22,8,6,68,35,33,74
Alloa,2809,3,18,8,10,59,43,16,62
Arbroath,2809,4,17,9,10,71,49,22,60
Stranraer,2809,5,15,6,15,58,67,-9,51
East Fife,2809,6,13,4,19,50,67,-17,43
Airdrieon,2809,7,10,11,15,45,61,-16,41
Forfar,2809,8,11,5,20,41,64,-23,38
Albion,2809,9,8,6,22,58,80,-22,30
Queen's Park,2809,10,6,11,19,40,73,-33,29
Raith,2810,1,23,8,5,70,33,37,77
Ayr,2810,2,23,5,8,91,43,48,74
Arbroath,2810,3,17,9,10,70,48,22,60
Alloa,2810,4,17,8,11,57,45,12,59
Stranraer,2810,5,16,5,15,59,66,-7,53
Airdrieon,2810,6,11,11,14,48,58,-10,44
East Fife,2810,7,13,3,20,49,68,-19,42
Forfar,2810,8,10,5,21,38,67,-29,35
Albion,2810,9,8,7,21,58,79,-21,31
Queen's Park,2810,10,6,11,19,39,72,-33,29
Raith,2811,1,23,8,5,71,33,38,77
Ayr,2811,2,24,4,8,94,45,49,76
Arbroath,2811,3,17,8,11,71,50,21,59
Alloa,2811,4,17,8,11,57,46,11,59
Stranraer,2811,5,16,5,15,56,64,-8,53
Airdrieon,2811,6,10,12,14,46,59,-13,42
East Fife,2811,7,13,3,20,47,65,-18,42
Forfar,2811,8,10,6,20,39,65,-26,36
Queen's Park,2811,9,7,10,19,41,73,-32,31
Albion,2811,10,8,6,22,60,82,-22,30
Raith,2812,1,23,8,5,73,32,41,77
Ayr,2812,2,24,4,8,93,43,50,76
Arbroath,2812,3,17,9,10,72,50,22,60
Alloa,2812,4,17,8,11,56,48,8,59
Stranraer,2812,5,15,5,16,56,67,-11,50
East Fife,2812,6,14,3,19,50,65,-15,45
Airdrieon,2812,7,11,11,14,47,59,-12,44
Forfar,2812,8,10,5,21,39,66,-27,35
Albion,2812,9,8,6,22,58,81,-23,30
Queen's Park,2812,10,6,11,19,41,74,-33,29
Raith,2813,1,22,9,5,71,35,36,75
Ayr,2813,2,23,5,8,92,44,48,74
Alloa,2813,3,17,9,10,59,46,13,60
Arbroath,2813,4,17,8,11,72,51,21,59
Stranraer,2813,5,15,5,16,55,66,-11,50
East Fife,2813,6,14,3,19,49,64,-15,45
Airdrieon,2813,7,11,11,14,46,58,-12,44
Forfar,2813,8,10,5,21,38,65,-27,35
Albion,2813,9,8,7,21,59,80,-21,31
Queen's Park,2813,10,7,10,19,42,74,-32,31
Ayr,2814,1,24,4,8,91,42,49,76
Raith,2814,2,22,8,6,68,33,35,74
Alloa,2814,3,18,8,10,57,43,14,62
Arbroath,2814,4,17,8,11,71,50,21,59
Stranraer,2814,5,16,5,15,58,64,-6,53
Airdrieon,2814,6,11,11,14,48,58,-10,44
East Fife,2814,7,13,3,20,47,67,-20,42
Forfar,2814,8,10,5,21,38,67,-29,35
Queen's Park,2814,9,7,10,19,41,73,-32,31
Albion,2814,10,8,6,22,57,79,-22,30
Raith,2815,1,23,8,5,70,32,38,77
Ayr,2815,2,24,4,8,94,42,52,76
Arbroath,2815,3,17,8,11,70,49,21,59
Alloa,2815,4,17,8,11,56,45,11,59
Stranraer,2815,5,16,5,15,59,67,-8,53
Airdrieon,2815,6,11,11,14,47,58,-11,44
East Fife,2815,7,13,3,20,50,68,-18,42
Forfar,2815,8,10,5,21,38,66,-28,35
Queen's Park,2815,9,7,10,19,40,72,-32,31
Albion,2815,10,8,6,22,57,82,-25,30
Raith,2816,1,23,8,5,70,33,37,77
Ayr,2816,2,24,4,8,96,45,51,76
Arbroath,2816,3,18,8,10,73,48,25,62
Alloa,2816,4,17,8,11,57,45,12,59
Stranraer,2816,5,15,5,16,56,66,-10,50
East Fife,2816,6,14,3,19,49,65,-16,45
Airdrieon,2816,7,11,11,14,46,58,-12,44
Forfar,2816,8,10,5,21,38,65,-27,35
Albion,2816,9,8,6,22,60,84,-24,30
Queen's Park,2816,10,6,10,20,39,75,-36,28
Raith,2817,1,23,8,5,71,34,37,77
Ayr,2817,2,24,4,8,91,42,49,76
Arbroath,2817,3,17,9,10,71,49,22,60
Alloa,2817,4,17,8,11,58,46,12,59
Stranraer,2817,5,15,5,16,55,67,-12,50
East Fife,2817,6,14,3,19,50,64,-14,45
Airdrieon,2817,7,10,12,14,46,59,-13,42
Forfar,2817,8,10,6,20,39,65,-26,36
Albion,2817,9,8,6,22,57,79,-22,30
Queen's Park,2817,10,6,11,19,40,73,-33,29
Ayr,2818,1,24,4,8,93,43,50,76
Raith,2818,2,22,8,6,69,34,35,74
Arbroath,2818,3,18,8,10,72,49,23,62
Alloa,2818,4,18,8,10,58,44,14,62
Stranraer,2818,5,15,6,15,57,66,-9,51
East Fife,2818,6,13,4,19,49,66,-17,43
Airdrieon,2818,7,10,12,14,47,60,-13,42
Forfar,2818,8,10,6,20,40,66,-26,36
Albion,2818,9,8,6,22,58,81,-23,30
Queen's Park,2818,10,6,10,20,40,74,-34,28
Raith,2819,1,23,8,5,71,32,39,77
Ayr,2819,2,24,4,8,95,44,51,76
Arbroath,2819,3,17,9,10,71,49,22,60
Alloa,2819,4,17,8,11,56,46,10,59
Stranraer,2819,5,15,6,15,57,66,-9,51
East Fife,2819,6,13,4,19,49,66,-17,43
Airdrieon,2819,7,10,12,14,47,60,-13,42
Forfar,2819,8,10,6,20,40,66,-26,36
Albion,2819,9,8,6,22,59,83,-24,30
Queen's Park,2819,10,6,11,19,40,73,-33,29
Ayr,2820,1,24,4,8,93,43,50,76
Raith,2820,2,22,8,6,69,34,35,74
Alloa,2820,3,18,8,10,58,44,14,62
Arbroath,2820,4,17,9,10,71,49,22,60
Stranraer,2820,5,15,6,15,57,66,-9,51
Airdrieon,2820,6,11,11,14,48,60,-12,44
East Fife,2820,7,13,4,19,49,66,-17,43
Forfar,2820,8,10,5,21,40,67,-27,35
Albion,2820,9,8,6,22,58,81,-23,30
Queen's Park,2820,10,6,11,19,40,73,-33,29
Raith,2821,1,23,8,5,69,32,37,77
Ayr,2821,2,24,4,8,95,44,51,76
Arbroath,2821,3,18,8,10,73,49,24,62
Alloa,2821,4,17,8,11,56,44,12,59
Stranraer,2821,5,15,5,16,55,66,-11,50
East Fife,2821,6,14,3,19,49,64,-15,45
Airdrieon,2821,7,11,11,14,47,58,-11,44
Forfar,2821,8,10,5,21,38,66,-28,35
Albion,2821,9,8,6,22,59,83,-24,30
Queen's Park,2821,10,6,10,20,40,75,-35,28
Raith,2822,1,23,8,5,70,32,38,77
Ayr,2822,2,24,4,8,94,42,52,76
Arbroath,2822,3,17,8,11,71,51,20,59
Alloa,2822,4,17,8,11,56,45,11,59
Stranraer,2822,5,15,6,15,56,65,-9,51
East Fife,2822,6,13,4,19,48,65,-17,43
Airdrieon,2822,7,10,12,14,46,59,-13,42
Forfar,2822,8,10,6,20,39,65,-26,36
Queen's Park,2822,9,7,10,19,42,73,-31,31
Albion,2822,10,8,6,22,57,82,-25,30
Ayr,2823,1,24,4,8,94,43,51,76
Raith,2823,2,22,8,6,69,35,34,74
Arbroath,2823,3,18,8,10,73,50,23,62
Alloa,2823,4,18,8,10,59,44,15,62
Stranraer,2823,5,15,5,16,55,66,-11,50
East Fife,2823,6,14,3,19,49,64,-15,45
Airdrieon,2823,7,10,11,15,45,61,-16,41
Forfar,2823,8,11,5,20,41,64,-23,38
Albion,2823,9,8,6,22,58,82,-24,30
Queen's Park,2823,10,6,10,20,41,75,-34,28
Raith,2824,1,23,8,5,70,33,37,77
Ayr,2824,2,24,4,8,91,42,49,76
Arbroath,2824,3,18,8,10,75,50,25,62
Alloa,2824,4,17,8,11,57,45,12,59
Stranraer,2824,5,15,6,15,57,66,-9,51
East Fife,2824,6,13,4,19,49,66,-17,43
Airdrieon,2824,7,10,12,14,45,58,-13,42
Forfar,2824,8,10,6,20,38,64,-26,36
Albion,2824,9,8,6,22,57,79,-22,30
Queen's Park,2824,10,6,10,20,41,77,-36,28
Ayr,2825,1,24,4,8,93,43,50,76
Raith,2825,2,22,8,6,69,34,35,74
Arbroath,2825,3,18,8,10,76,48,28,62
Alloa,2825,4,18,8,10,58,44,14,62
Stranraer,2825,5,15,5,16,56,66,-10,50
East Fife,2825,6,14,3,19,49,65,-16,45
Airdrieon,2825,7,10,12,14,46,59,-13,42
Forfar,2825,8,10,6,20,39,65,-26,36
Albion,2825,9,8,6,22,58,81,-23,30
Queen's Park,2825,10,6,10,20,39,78,-39,28
Raith,2826,1,23,8,5,73,32,41,77
Ayr,2826,2,24,4,8,99,44,55,76
Arbroath,2826,3,18,8,10,71,48,23,62
Alloa,2826,4,17,8,11,56,48,8,59
Stranraer,2826,5,16,5,15,57,65,-8,53
Airdrieon,2826,6,11,11,14,48,59,-11,44
East Fife,2826,7,13,3,20,48,66,-18,42
Forfar,2826,8,10,5,21,39,67,-28,35
Albion,2826,9,8,6,22,59,87,-28,30
Queen's Park,2826,10,6,10,20,39,73,-34,28
Ayr,2827,1,24,4,8,96,42,54,76
Raith,2827,2,22,9,5,70,34,36,75
Arbroath,2827,3,17,9,10,71,49,22,60
Alloa,2827,4,17,9,10,58,45,13,60
Stranraer,2827,5,15,6,15,56,65,-9,51
Airdrieon,2827,6,11,11,14,47,58,-11,44
East Fife,2827,7,13,4,19,48,65,-17,43
Forfar,2827,8,10,5,21,38,66,-28,35
Albion,2827,9,8,6,22,57,84,-27,30
Queen's Park,2827,10,6,11,19,40,73,-33,29
Raith,2828,1,23,8,5,72,34,38,77
Ayr,2828,2,24,4,8,96,43,53,76
Arbroath,2828,3,18,8,10,77,51,26,62
Alloa,2828,4,17,8,11,58,47,11,59
Stranraer,2828,5,16,5,15,58,64,-6,53
Airdrieon,2828,6,11,11,14,47,58,-11,44
East Fife,2828,7,13,3,20,47,67,-20,42
Forfar,2828,8,10,5,21,38,66,-28,35
Albion,2828,9,8,6,22,58,84,-26,30
Queen's Park,2828,10,6,10,20,42,79,-37,28
Raith,2829,1,23,8,5,72,33,39,77
Ayr,2829,2,24,4,8,95,44,51,76
Arbroath,2829,3,18,8,10,71,48,23,62
Alloa,2829,4,17,8,11,57,47,10,59
Stranraer,2829,5,15,6,15,56,65,-9,51
Airdrieon,2829,6,11,11,14,47,58,-11,44
East Fife,2829,7,13,4,19,48,65,-17,43
Forfar,2829,8,10,5,21,38,66,-28,35
Albion,2829,9,8,6,22,59,83,-24,30
Queen's Park,2829,10,6,10,20,39,73,-34,28
Ayr,2830,1,24,4,8,94,42,52,76
Raith,2830,2,22,9,5,70,34,36,75
Arbroath,2830,3,18,8,10,72,49,23,62
Alloa,2830,4,17,9,10,58,45,13,60
Stranraer,2830,5,16,5,15,59,66,-7,53
Airdrieon,2830,6,11,11,14,47,58,-11,44
East Fife,2830,7,13,3,20,49,68,-19,42
Forfar,2830,8,10,5,21,38,66,-28,35
Albion,2830,9,8,6,22,57,82,-25,30
Queen's Park,2830,10,6,10,20,40,74,-34,28
Raith,2831,1,23,8,5,71,33,38,77
Ayr,2831,2,23,4,9,91,44,47,73
Arbroath,2831,3,18,8,10,73,48,25,62
Alloa,2831,4,17,8,11,57,46,11,59
Stranraer,2831,5,16,5,15,59,66,-7,53
Airdrieon,2831,6,11,11,14,48,58,-10,44
East Fife,2831,7,13,3,20,49,68,-19,42
Forfar,2831,8,10,5,21,38,67,-29,35
Albion,2831,9,9,6,21,59,79,-20,33
Queen's Park,2831,10,6,10,20,39,75,-36,28
Ayr,2832,1,24,4,8,94,43,51,76
Raith,2832,2,22,9,5,69,33,36,75
Arbroath,2832,3,18,8,10,73,50,23,62
Alloa,2832,4,17,9,10,57,44,13,60
Stranraer,2832,5,15,5,16,56,68,-12,50
East Fife,2832,6,14,3,19,51,65,-14,45
Airdrieon,2832,7,11,11,14,47,58,-11,44
Forfar,2832,8,10,5,21,38,66,-28,35
Albion,2832,9,8,6,22,58,82,-24,30
Queen's Park,2832,10,6,10,20,41,75,-34,28
Raith,2833,1,23,8,5,70,32,38,77
Ayr,2833,2,24,4,8,94,44,50,76
Arbroath,2833,3,18,8,10,72,49,23,62
Alloa,2833,4,17,8,11,56,45,11,59
Stranraer,2833,5,15,5,16,57,67,-10,50
East Fife,2833,6,14,3,19,50,66,-16,45
Airdrieon,2833,7,11,11,14,48,60,-12,44
Forfar,2833,8,10,5,21,40,67,-27,35
Albion,2833,9,8,6,22,59,82,-23,30
Queen's Park,2833,10,6,10,20,40,74,-34,28
Raith,2834,1,23,8,5,72,32,40,77
Ayr,2834,2,23,5,8,92,44,48,74
Arbroath,2834,3,18,8,10,71,48,23,62
Alloa,2834,4,17,8,11,56,47,9,59
Stranraer,2834,5,15,5,16,57,70,-13,50
East Fife,2834,6,14,3,19,53,66,-13,45
Airdrieon,2834,7,10,11,15,45,59,-14,41
Forfar,2834,8,11,5,20,39,64,-25,38
Albion,2834,9,8,7,21,59,80,-21,31
Queen's Park,2834,10,6,10,20,39,73,-34,28
Ayr,2835,1,24,4,8,93,42,51,76
Raith,2835,2,22,9,5,69,33,36,75
Arbroath,2835,3,18,8,10,73,48,25,62
Alloa,2835,4,17,9,10,57,44,13,60
Stranraer,2835,5,16,5,15,57,65,-8,53
Airdrieon,2835,6,11,11,14,48,59,-11,44
East Fife,2835,7,13,3,20,48,66,-18,42
Forfar,2835,8,10,5,21,39,67,-28,35
Albion,2835,9,8,6,22,57,81,-24,30
Queen's Park,2835,10,6,10,20,39,75,-36,28
Raith,2836,1,23,8,5,71,33,38,77
Ayr,2836,2,24,4,8,93,42,51,76
Arbroath,2836,3,18,8,10,74,48,26,62
Alloa,2836,4,17,8,11,57,46,11,59
Stranraer,2836,5,15,5,16,56,67,-11,50
East Fife,2836,6,14,3,19,50,65,-15,45
Airdrieon,2836,7,10,12,14,45,58,-13,42
Forfar,2836,8,10,6,20,38,64,-26,36
Albion,2836,9,8,6,22,57,81,-24,30
Queen's Park,2836,10,6,10,20,39,76,-37,28
Ayr,2837,1,23,5,8,94,46,48,74
Raith,2837,2,22,8,6,70,35,35,74
Arbroath,2837,3,18,8,10,71,48,23,62
Alloa,2837,4,18,8,10,59,45,14,62
Stranraer,2837,5,15,5,16,55,65,-10,50
East Fife,2837,6,14,3,19,48,64,-16,45
Airdrieon,2837,7,11,11,14,47,58,-11,44
Forfar,2837,8,10,5,21,38,66,-28,35
Albion,2837,9,8,7,21,61,82,-21,31
Queen's Park,2837,10,6,10,20,39,73,-34,28
Raith,2838,1,23,8,5,72,33,39,77
Ayr,2838,2,24,4,8,93,44,49,76
Arbroath,2838,3,18,8,10,72,48,24,62
Alloa,2838,4,17,8,11,57,47,10,59
Stranraer,2838,5,16,5,15,57,64,-7,53
Airdrieon,2838,6,11,11,14,46,58,-12,44
East Fife,2838,7,13,3,20,47,66,-19,42
Forfar,2838,8,10,5,21,38,65,-27,35
Albion,2838,9,8,6,22,59,81,-22,30
Queen's Park,2838,10,6,10,20,39,74,-35,28
Raith,2839,1,23,8,5,73,33,40,77
Ayr,2839,2,24,4,8,95,42,53,76
Arbroath,2839,3,18,8,10,72,49,23,62
Alloa,2839,4,17,8,11,57,48,9,59
Stranraer,2839,5,15,5,16,58,68,-10,50
East Fife,2839,6,14,3,19,51,67,-16,45
Airdrieon,2839,7,10,11,15,45,60,-15,41
Forfar,2839,8,11,5,20,40,64,-24,38
Albion,2839,9,8,6,22,57,83,-26,30
Queen's Park,2839,10,6,10,20,40,74,-34,28
Ayr,2840,1,24,4,8,94,43,51,76
Raith,2840,2,22,8,6,69,34,35,74
Arbroath,2840,3,18,8,10,72,49,23,62
Alloa,2840,4,18,8,10,58,44,14,62
Stranraer,2840,5,15,6,15,57,66,-9,51
Airdrieon,2840,6,11,11,14,46,58,-12,44
East Fife,2840,7,13,4,19,49,66,-17,43
Forfar,2840,8,10,5,21,38,65,-27,35
Albion,2840,9,8,6,22,58,82,-24,30
Queen's Park,2840,10,6,10,20,40,74,-34,28
Raith,2841,1,23,8,5,70,33,37,77
Ayr,2841,2,24,4,8,96,42,54,76
Arbroath,2841,3,17,8,11,70,51,19,59
Alloa,2841,4,17,8,11,57,45,12,59
Stranraer,2841,5,15,5,16,55,65,-10,50
East Fife,2841,6,14,3,19,48,64,-16,45
Airdrieon,2841,7,11,11,14,47,58,-11,44
Forfar,2841,8,10,5,21,38,66,-28,35
Queen's Park,2841,9,7,10,19,42,72,-30,31
Albion,2841,10,8,6,22,57,84,-27,30
Ayr,2842,1,24,4,8,94,42,52,76
Raith,2842,2,22,9,5,69,33,36,75
Arbroath,2842,3,17,9,10,72,50,22,60
Alloa,2842,4,17,9,10,57,44,13,60
Stranraer,2842,5,15,5,16,57,68,-11,50
East Fife,2842,6,14,3,19,51,66,-15,45
Airdrieon,2842,7,11,11,14,46,58,-12,44
Forfar,2842,8,10,5,21,38,65,-27,35
Albion,2842,9,8,6,22,57,82,-25,30
Queen's Park,2842,10,6,11,19,41,74,-33,29
Ayr,2843,1,24,4,8,95,44,51,76
Raith,2843,2,22,8,6,69,35,34,74
Alloa,2843,3,18,8,10,59,44,15,62
Arbroath,2843,4,17,9,10,71,49,22,60
Stranraer,2843,5,16,5,15,61,68,-7,53
East Fife,2843,6,13,3,20,51,70,-19,42
Airdrieon,2843,7,10,11,15,45,61,-16,41
Forfar,2843,8,11,5,20,41,64,-23,38
Albion,2843,9,8,6,22,59,83,-24,30
Queen's Park,2843,10,6,11,19,40,73,-33,29
Ayr,2844,1,24,4,8,96,42,54,76
Raith,2844,2,22,9,5,68,32,36,75
Arbroath,2844,3,18,8,10,75,48,27,62
Alloa,2844,4,17,9,10,56,43,13,60
Stranraer,2844,5,15,5,16,56,68,-12,50
East Fife,2844,6,14,3,19,51,65,-14,45
Airdrieon,2844,7,10,11,15,45,59,-14,41
Forfar,2844,8,11,5,20,39,64,-25,38
Albion,2844,9,8,6,22,57,84,-27,30
Queen's Park,2844,10,6,10,20,39,77,-38,28
Ayr,2845,1,24,4,8,97,43,54,76
Raith,2845,2,22,8,6,68,35,33,74
Alloa,2845,3,18,8,10,59,43,16,62
Arbroath,2845,4,17,9,10,71,49,22,60
Stranraer,2845,5,15,5,16,56,66,-10,50
East Fife,2845,6,14,3,19,49,65,-16,45
Airdrieon,2845,7,11,11,14,51,59,-8,44
Forfar,2845,8,10,5,21,39,70,-31,35
Albion,2845,9,8,6,22,58,85,-27,30
Queen's Park,2845,10,6,11,19,40,73,-33,29
Ayr,2846,1,24,4,8,97,44,53,76
Raith,2846,2,22,9,5,69,33,36,75
Arbroath,2846,3,18,8,10,73,50,23,62
Alloa,2846,4,17,9,10,57,44,13,60
Stranraer,2846,5,15,5,16,56,66,-10,50
East Fife,2846,6,14,3,19,49,65,-16,45
Airdrieon,2846,7,11,11,14,46,58,-12,44
Forfar,2846,8,10,5,21,38,65,-27,35
Albion,2846,9,8,6,22,59,85,-26,30
Queen's Park,2846,10,6,10,20,41,75,-34,28
Ayr,2847,1,24,4,8,92,42,50,76
Raith,2847,2,22,8,6,68,33,35,74
Alloa,2847,3,18,8,10,57,43,14,62
Arbroath,2847,4,17,8,11,70,50,20,59
Stranraer,2847,5,16,5,15,57,65,-8,53
Airdrieon,2847,6,11,11,14,48,60,-12,44
East Fife,2847,7,13,3,20,48,66,-18,42
Forfar,2847,8,10,5,21,40,67,-27,35
Queen's Park,2847,9,7,10,19,41,72,-31,31
Albion,2847,10,8,6,22,57,80,-23,30
Raith,2848,1,23,8,5,72,34,38,77
Ayr,2848,2,24,4,8,100,43,57,76
Arbroath,2848,3,18,8,10,74,49,25,62
Alloa,2848,4,17,8,11,58,47,11,59
Stranraer,2848,5,15,5,16,55,65,-10,50
East Fife,2848,6,14,3,19,48,64,-16,45
Airdrieon,2848,7,11,11,14,51,58,-7,44
Forfar,2848,8,10,5,21,38,70,-32,35
Albion,2848,9,8,6,22,58,88,-30,30
Queen's Park,2848,10,6,10,20,40,76,-36,28
Ayr,2849,1,24,4,8,94,44,50,76
Raith,2849,2,22,9,5,69,33,36,75
Arbroath,2849,3,17,9,10,73,51,22,60
Alloa,2849,4,17,9,10,57,44,13,60
Stranraer,2849,5,15,5,16,56,67,-11,50
East Fife,2849,6,14,3,19,50,65,-15,45
Airdrieon,2849,7,11,11,14,47,59,-12,44
Forfar,2849,8,10,5,21,39,66,-27,35
Albion,2849,9,8,6,22,59,82,-23,30
Queen's Park,2849,10,6,11,19,42,75,-33,29
Raith,2850,1,23,8,5,70,32,38,77
Ayr,2850,2,24,4,8,94,44,50,76
Arbroath,2850,3,17,9,10,71,49,22,60
Alloa,2850,4,17,8,11,56,45,11,59
Stranraer,2850,5,16,5,15,57,64,-7,53
Airdrieon,2850,6,10,12,14,45,58,-13,42
East Fife,2850,7,13,3,20,47,66,-19,42
Forfar,2850,8,10,6,20,38,64,-26,36
Albion,2850,9,8,6,22,59,82,-23,30
Queen's Park,2850,10,6,11,19,40,73,-33,29
Ayr,2851,1,24,4,8,96,42,54,76
Raith,2851,2,22,8,6,69,34,35,74
Alloa,2851,3,18,8,10,58,44,14,62
Arbroath,2851,4,17,8,11,71,52,19,59
Stranraer,2851,5,15,5,16,55,66,-11,50
East Fife,2851,6,14,3,19,49,64,-15,45
Airdrieon,2851,7,11,11,14,47,59,-12,44
Forfar,2851,8,10,5,21,39,66,-27,35
Queen's Park,2851,9,7,10,19,43,73,-30,31
Albion,2851,10,8,6,22,57,84,-27,30
Raith,2852,1,23,8,5,69,32,37,77
Ayr,2852,2,24,4,8,93,44,49,76
Arbroath,2852,3,18,8,10,72,48,24,62
Alloa,2852,4,17,8,11,56,44,12,59
Stranraer,2852,5,16,5,15,58,66,-8,53
Airdrieon,2852,6,10,12,14,46,59,-13,42
East Fife,2852,7,13,3,20,49,67,-18,42
Forfar,2852,8,10,6,20,39,65,-26,36
Albion,2852,9,8,6,22,59,81,-22,30
Queen's Park,2852,10,6,10,20,39,74,-35,28
Ayr,2853,1,24,4,8,95,44,51,76
Raith,2853,2,22,9,5,69,33,36,75
Arbroath,2853,3,17,9,10,70,48,22,60
Alloa,2853,4,17,9,10,57,44,13,60
Stranraer,2853,5,15,6,15,56,65,-9,51
Airdrieon,2853,6,11,11,14,46,58,-12,44
East Fife,2853,7,13,4,19,48,65,-17,43
Forfar,2853,8,10,5,21,38,65,-27,35
Albion,2853,9,8,6,22,59,83,-24,30
Queen's Park,2853,10,6,11,19,39,72,-33,29
