team,n,rank,w,d,l,gf,ga,gd,pts
Brondby,3052,1,20,7,3,69,31,38,67
FC Midtjylla,3052,2,17,7,6,61,41,20,58
FC Nords,3052,3,13,9,8,70,49,21,48
Copenhagen,3052,4,13,6,11,55,41,14,45
AaB,3052,5,8,12,10,37,43,-6,36
AC Horsens,3052,6,7,15,8,35,48,-13,36
Sonderjyske,3052,7,8,6,10,28,29,-1,30
Randers FC,3052,8,5,7,12,26,42,-16,22
AGF Aarhus,3052,9,5,6,11,17,36,-19,21
Lyngby,3052,10,3,10,11,29,47,-18,19
Silkeborg IF,3052,11,5,3,14,25,45,-20,18
FC Midtjylla,3053,1,21,4,5,67,41,26,67
Brondby,3053,2,20,5,5,68,36,32,65
FC Nords,3053,3,16,7,7,82,50,32,55
Copenhagen,3053,4,12,5,13,55,46,9,41
AC Horsens,3053,5,8,12,10,38,54,-16,36
AaB,3053,6,7,11,12,36,45,-9,32
Sonderjyske,3053,7,8,6,10,28,29,-1,30
Randers FC,3053,8,5,7,12,24,40,-16,22
Silkeborg IF,3053,9,6,3,13,29,44,-15,21
Lyngby,3053,10,3,10,11,27,45,-18,19
AGF Aarhus,3053,11,4,6,12,16,40,-24,18
Brondby,3054,1,21,5,4,71,33,38,68
FC Midtjylla,3054,2,18,5,7,61,40,21,59
FC Nords,3054,3,15,6,9,77,52,25,51
Copenhagen,3054,4,13,7,10,57,43,14,46
AaB,3054,5,8,12,10,36,42,-6,36
AC Horsens,3054,6,7,13,10,34,52,-18,34
Sonderjyske,3054,7,8,6,10,28,29,-1,30
Randers FC,3054,8,5,7,12,24,40,-16,22
Lyngby,3054,9,3,10,11,27,45,-18,19
Silkeborg IF,3054,10,5,4,13,25,44,-19,19
AGF Aarhus,3054,11,4,7,11,16,36,-20,19
Brondby,3055,1,21,5,4,70,36,34,68
FC Midtjylla,3055,2,21,4,5,66,37,29,67
FC Nords,3055,3,14,7,9,74,50,24,49
Copenhagen,3055,4,13,4,13,54,44,10,43
AaB,3055,5,8,12,10,35,39,-4,36
AC Horsens,3055,6,7,12,11,35,54,-19,33
Sonderjyske,3055,7,8,6,10,28,29,-1,30
Randers FC,3055,8,6,6,12,25,40,-15,24
Silkeborg IF,3055,9,5,4,13,26,45,-19,19
AGF Aarhus,3055,10,4,7,11,17,37,-20,19
Lyngby,3055,11,3,9,12,27,46,-19,18
FC Midtjylla,3056,1,21,4,5,71,41,30,67
Brondby,3056,2,19,7,4,72,36,36,64
FC Nords,3056,3,14,7,9,74,54,20,49
Copenhagen,3056,4,14,6,10,60,46,14,48
AaB,3056,5,7,13,10,36,40,-4,34
AC Horsens,3056,6,6,13,11,33,55,-22,31
Sonderjyske,3056,7,8,6,10,28,29,-1,30
Lyngby,3056,8,4,9,11,31,46,-15,21
AGF Aarhus,3056,9,5,6,11,19,37,-18,21
Randers FC,3056,10,5,6,13,25,44,-19,21
Silkeborg IF,3056,11,5,3,14,26,47,-21,18
Brondby,3057,1,19,5,6,67,32,35,62
FC Midtjylla,3057,2,19,5,6,64,41,23,62
FC Nords,3057,3,15,7,8,75,49,26,52
Copenhagen,3057,4,15,4,11,57,43,14,49
AaB,3057,5,9,12,9,39,43,-4,39
AC Horsens,3057,6,6,13,11,31,51,-20,31
Sonderjyske,3057,7,8,6,10,28,29,-1,30
Lyngby,3057,8,4,9,11,28,45,-17,21
Silkeborg IF,3057,9,6,3,13,27,44,-17,21
Randers FC,3057,10,5,6,13,24,41,-17,21
AGF Aarhus,3057,11,4,6,12,16,38,-22,18
Brondby,3058,1,19,8,3,68,32,36,65
FC Midtjylla,3058,2,18,5,7,62,40,22,59
Copenhagen,3058,3,16,5,9,60,41,19,53
FC Nords,3058,4,13,8,9,68,49,19,47
AaB,3058,5,9,13,8,38,37,1,40
Sonderjyske,3058,6,8,6,10,28,29,-1,30
AC Horsens,3058,7,5,13,12,31,54,-23,28
Randers FC,3058,8,5,7,12,23,39,-16,22
Lyngby,3058,9,3,10,11,26,44,-18,19
Silkeborg IF,3058,10,5,4,13,26,45,-19,19
AGF Aarhus,3058,11,4,7,11,17,37,-20,19
Brondby,3059,1,21,6,3,72,35,37,69
FC Midtjylla,3059,2,19,5,6,67,38,29,62
FC Nords,3059,3,13,7,10,73,56,17,46
Copenhagen,3059,4,13,6,11,60,48,12,45
AaB,3059,5,8,12,10,39,45,-6,36
AC Horsens,3059,6,7,14,9,33,48,-15,35
Sonderjyske,3059,7,8,6,10,28,29,-1,30
Lyngby,3059,8,4,9,11,27,44,-17,21
Randers FC,3059,9,5,6,13,23,40,-17,21
Silkeborg IF,3059,10,5,4,13,26,45,-19,19
AGF Aarhus,3059,11,4,7,11,17,37,-20,19
Brondby,3060,1,23,5,2,79,32,47,74
FC Midtjylla,3060,2,19,6,5,68,44,24,63
FC Nords,3060,3,14,8,8,78,54,24,50
Copenhagen,3060,4,12,5,13,56,50,6,41
AaB,3060,5,7,12,11,39,48,-9,33
AC Horsens,3060,6,7,12,11,36,54,-18,33
Sonderjyske,3060,7,8,6,10,28,29,-1,30
Lyngby,3060,8,4,9,11,28,44,-16,21
Silkeborg IF,3060,9,6,3,13,28,46,-18,21
Randers FC,3060,10,5,6,13,23,41,-18,21
AGF Aarhus,3060,11,4,6,12,18,39,-21,18
Brondby,3061,1,21,6,3,70,32,38,69
FC Midtjylla,3061,2,19,6,5,70,40,30,63
FC Nords,3061,3,15,6,9,80,54,26,51
Copenhagen,3061,4,14,4,12,54,44,10,46
AC Horsens,3061,5,8,12,10,41,59,-18,36
Sonderjyske,3061,6,8,6,10,28,29,-1,30
AaB,3061,7,6,12,12,35,47,-12,30
Randers FC,3061,8,6,6,12,24,39,-15,24
Silkeborg IF,3061,9,6,3,13,26,44,-18,21
Lyngby,3061,10,3,9,12,26,45,-19,18
AGF Aarhus,3061,11,4,6,12,16,37,-21,18
Brondby,3062,1,21,6,3,70,28,42,69
FC Midtjylla,3062,2,20,5,5,70,39,31,65
Copenhagen,3062,3,15,6,9,61,43,18,51
FC Nords,3062,4,13,8,9,73,57,16,47
AaB,3062,5,7,13,10,37,44,-7,34
Sonderjyske,3062,6,8,6,10,28,29,-1,30
AC Horsens,3062,7,5,12,13,30,56,-26,27
Randers FC,3062,8,5,7,12,24,40,-16,22
Silkeborg IF,3062,9,6,3,13,28,44,-16,21
Lyngby,3062,10,3,10,11,27,45,-18,19
AGF Aarhus,3062,11,4,6,12,16,39,-23,18
Brondby,3063,1,21,5,4,70,34,36,68
FC Midtjylla,3063,2,20,4,6,61,39,22,64
Copenhagen,3063,3,15,4,11,56,42,14,49
FC Nords,3063,4,14,6,10,73,51,22,48
AaB,3063,5,9,12,9,38,37,1,39
Sonderjyske,3063,6,8,6,10,28,29,-1,30
AC Horsens,3063,7,5,13,12,32,53,-21,28
Lyngby,3063,8,4,9,11,27,44,-17,21
Randers FC,3063,9,5,6,13,23,40,-17,21
AGF Aarhus,3063,10,5,6,11,19,36,-17,21
Silkeborg IF,3063,11,5,3,14,25,47,-22,18
Brondby,3064,1,20,7,3,70,31,39,67
FC Midtjylla,3064,2,18,7,5,63,42,21,61
FC Nords,3064,3,14,7,9,74,49,25,49
Copenhagen,3064,4,13,6,11,58,48,10,45
AaB,3064,5,8,12,10,39,43,-4,36
AC Horsens,3064,6,7,13,10,34,51,-17,34
Sonderjyske,3064,7,8,6,10,28,29,-1,30
Randers FC,3064,8,5,7,12,24,40,-16,22
Lyngby,3064,9,3,10,11,27,45,-18,19
Silkeborg IF,3064,10,5,4,13,26,45,-19,19
AGF Aarhus,3064,11,4,7,11,17,37,-20,19
Brondby,3065,1,22,6,2,72,31,41,72
FC Midtjylla,3065,2,20,5,5,64,37,27,65
FC Nords,3065,3,14,8,8,76,52,24,50
Copenhagen,3065,4,13,5,12,56,45,11,44
AaB,3065,5,7,13,10,37,43,-6,34
Sonderjyske,3065,6,8,6,10,28,29,-1,30
AC Horsens,3065,7,5,13,12,32,55,-23,28
Lyngby,3065,8,4,9,11,28,45,-17,21
Silkeborg IF,3065,9,6,3,13,27,44,-17,21
Randers FC,3065,10,5,6,13,24,41,-17,21
AGF Aarhus,3065,11,4,6,12,16,38,-22,18
Brondby,3066,1,21,6,3,74,30,44,69
FC Midtjylla,3066,2,20,5,5,68,42,26,65
Copenhagen,3066,3,14,4,12,55,45,10,46
FC Nords,3066,4,12,7,11,69,54,15,43
AaB,3066,5,9,11,10,42,48,-6,38
AC Horsens,3066,6,7,13,10,38,53,-15,34
Sonderjyske,3066,7,8,6,10,28,29,-1,30
Randers FC,3066,8,6,6,12,25,39,-14,24
Silkeborg IF,3066,9,5,4,13,26,45,-19,19
AGF Aarhus,3066,10,4,7,11,17,37,-20,19
Lyngby,3066,11,3,9,12,26,46,-20,18
Brondby,3067,1,22,5,3,71,29,42,71
FC Midtjylla,3067,2,20,4,6,67,38,29,64
Copenhagen,3067,3,15,6,9,60,44,16,51
FC Nords,3067,4,14,7,9,76,54,22,49
Sonderjyske,3067,5,8,6,10,28,29,-1,30
AaB,3067,6,6,12,12,34,46,-12,30
AC Horsens,3067,7,6,12,12,36,59,-23,30
Lyngby,3067,8,4,9,11,29,44,-15,21
Silkeborg IF,3067,9,6,3,13,28,44,-16,21
Randers FC,3067,10,5,6,13,23,42,-19,21
AGF Aarhus,3067,11,4,6,12,16,39,-23,18
Brondby,3068,1,21,7,2,72,30,42,70
FC Midtjylla,3068,2,21,5,4,66,34,32,68
Copenhagen,3068,3,15,5,10,59,43,16,50
FC Nords,3068,4,12,7,11,70,60,10,43
AaB,3068,5,7,11,12,36,45,-9,32
AC Horsens,3068,6,6,13,11,37,54,-17,31
Sonderjyske,3068,7,8,6,10,28,29,-1,30
Randers FC,3068,8,6,6,12,24,39,-15,24
Silkeborg IF,3068,9,6,3,13,27,45,-18,21
Lyngby,3068,10,3,9,12,26,45,-19,18
AGF Aarhus,3068,11,4,6,12,17,38,-21,18
Brondby,3069,1,21,6,3,78,34,44,69
FC Midtjylla,3069,2,20,6,4,65,37,28,66
FC Nords,3069,3,14,6,10,76,52,24,48
Copenhagen,3069,4,13,5,12,59,51,8,44
AC Horsens,3069,5,7,13,10,36,59,-23,34
AaB,3069,6,7,12,11,39,46,-7,33
Sonderjyske,3069,7,8,6,10,28,29,-1,30
Randers FC,3069,8,5,7,12,25,41,-16,22
AGF Aarhus,3069,9,5,6,11,19,36,-17,21
Lyngby,3069,10,3,10,11,28,46,-18,19
Silkeborg IF,3069,11,5,3,14,25,47,-22,18
Brondby,3070,1,20,6,4,69,33,36,66
FC Midtjylla,3070,2,19,6,5,67,42,25,63
FC Nords,3070,3,15,7,8,81,52,29,52
Copenhagen,3070,4,13,6,11,60,48,12,45
AaB,3070,5,8,12,10,38,42,-4,36
AC Horsens,3070,6,6,13,11,34,58,-24,31
Sonderjyske,3070,7,8,6,10,28,29,-1,30
Lyngby,3070,8,4,9,11,27,44,-17,21
Randers FC,3070,9,5,6,13,23,40,-17,21
Silkeborg IF,3070,10,5,4,13,26,45,-19,19
AGF Aarhus,3070,11,4,7,11,17,37,-20,19
Brondby,3071,1,21,5,4,72,31,41,68
FC Midtjylla,3071,2,19,5,6,69,39,30,62
Copenhagen,3071,3,16,4,10,63,45,18,52
FC Nords,3071,4,14,6,10,68,54,14,48
AaB,3071,5,8,13,9,40,44,-4,37
Sonderjyske,3071,6,8,6,10,28,29,-1,30
AC Horsens,3071,7,5,13,12,32,57,-25,28
Lyngby,3071,8,4,9,11,28,45,-17,21
Randers FC,3071,9,5,6,13,24,41,-17,21
Silkeborg IF,3071,10,6,3,13,27,45,-18,21
AGF Aarhus,3071,11,4,6,12,17,38,-21,18
Brondby,3072,1,20,7,3,65,29,36,67
FC Midtjylla,3072,2,20,6,4,66,36,30,66
FC Nords,3072,3,13,8,9,74,51,23,47
Copenhagen,3072,4,14,5,11,57,44,13,47
AaB,3072,5,7,12,11,34,41,-7,33
AC Horsens,3072,6,6,14,10,31,52,-21,32
Sonderjyske,3072,7,8,6,10,28,29,-1,30
Lyngby,3072,8,4,9,11,28,45,-17,21
Silkeborg IF,3072,8,6,3,13,28,45,-17,21
Randers FC,3072,10,5,6,13,24,41,-17,21
AGF Aarhus,3072,11,4,6,12,17,39,-22,18
Brondby,3073,1,21,5,4,72,32,40,68
FC Midtjylla,3073,2,20,4,6,68,44,24,64
FC Nords,3073,3,15,6,9,72,49,23,51
Copenhagen,3073,4,15,4,11,60,45,15,49
AC Horsens,3073,5,8,12,10,38,52,-14,36
Sonderjyske,3073,6,8,6,10,28,29,-1,30
AaB,3073,7,6,11,13,33,47,-14,29
Randers FC,3073,8,5,7,12,25,41,-16,22
Lyngby,3073,9,3,10,11,28,46,-18,19
Silkeborg IF,3073,10,5,4,13,27,46,-19,19
AGF Aarhus,3073,11,4,7,11,18,38,-20,19
Brondby,3074,1,21,6,3,70,33,37,69
FC Midtjylla,3074,2,21,5,4,71,41,30,68
FC Nords,3074,3,15,6,9,81,56,25,51
Copenhagen,3074,4,13,5,12,58,47,11,44
AaB,3074,5,7,13,10,40,46,-6,34
Sonderjyske,3074,6,8,6,10,28,29,-1,30
AC Horsens,3074,7,5,13,12,35,58,-23,28
Lyngby,3074,8,4,9,11,28,44,-16,21
Randers FC,3074,9,5,6,13,23,41,-18,21
Silkeborg IF,3074,10,5,4,13,26,45,-19,19
AGF Aarhus,3074,11,4,7,11,17,37,-20,19
Brondby,3075,1,22,5,3,74,33,41,71
FC Midtjylla,3075,2,20,5,5,66,38,28,65
FC Nords,3075,3,16,7,7,77,48,29,55
Copenhagen,3075,4,12,5,13,57,52,5,41
AaB,3075,5,7,12,11,37,43,-6,33
Sonderjyske,3075,6,8,6,10,28,29,-1,30
AC Horsens,3075,7,6,12,12,35,58,-23,30
Lyngby,3075,8,4,9,11,28,44,-16,21
Silkeborg IF,3075,8,6,3,13,28,44,-16,21
Randers FC,3075,10,5,6,13,23,41,-18,21
AGF Aarhus,3075,11,4,6,12,16,39,-23,18
FC Midtjylla,3076,1,21,4,5,72,40,32,67
Brondby,3076,2,20,5,5,68,35,33,65
Copenhagen,3076,3,15,5,10,57,42,15,50
FC Nords,3076,4,14,7,9,74,52,22,49
AaB,3076,5,7,12,11,38,44,-6,33
AC Horsens,3076,6,6,13,11,34,56,-22,31
Sonderjyske,3076,7,8,6,10,28,29,-1,30
Randers FC,3076,8,5,7,12,23,39,-16,22
AGF Aarhus,3076,9,5,6,11,18,37,-19,21
Lyngby,3076,10,3,10,11,26,44,-18,19
Silkeborg IF,3076,11,5,3,14,26,46,-20,18
Brondby,3077,1,21,5,4,72,35,37,68
FC Midtjylla,3077,2,20,4,6,63,37,26,64
FC Nords,3077,3,16,6,8,76,48,28,54
Copenhagen,3077,4,14,4,12,56,45,11,46
AaB,3077,5,7,12,11,35,43,-8,33
AC Horsens,3077,6,6,13,11,37,57,-20,31
Sonderjyske,3077,7,8,6,10,28,29,-1,30
Lyngby,3077,8,4,9,11,28,45,-17,21
Silkeborg IF,3077,8,6,3,13,28,45,-17,21
Randers FC,3077,10,5,6,13,24,41,-17,21
AGF Aarhus,3077,11,4,6,12,17,39,-22,18
FC Midtjylla,3078,1,20,6,4,64,37,27,66
Brondby,3078,2,19,5,6,68,36,32,62
Copenhagen,3078,3,15,6,9,59,41,18,51
FC Nords,3078,4,13,7,10,72,55,17,46
AaB,3078,5,8,12,10,38,42,-4,36
AC Horsens,3078,6,6,14,10,36,52,-16,32
Sonderjyske,3078,7,8,6,10,28,29,-1,30
Lyngby,3078,8,4,9,11,30,45,-15,21
Silkeborg IF,3078,9,6,3,13,28,46,-18,21
Randers FC,3078,10,5,6,13,24,43,-19,21
AGF Aarhus,3078,11,4,6,12,18,39,-21,18
Brondby,3079,1,21,5,4,74,32,42,68
FC Midtjylla,3079,2,20,4,6,67,40,27,64
FC Nords,3079,3,15,7,8,76,52,24,52
Copenhagen,3079,4,14,4,12,56,47,9,46
AaB,3079,5,7,12,11,37,46,-9,33
AC Horsens,3079,6,7,12,11,35,54,-19,33
Sonderjyske,3079,7,8,6,10,28,29,-1,30
Randers FC,3079,8,6,6,12,24,39,-15,24
Silkeborg IF,3079,9,6,3,13,27,45,-18,21
Lyngby,3079,10,3,9,12,26,45,-19,18
AGF Aarhus,3079,11,4,6,12,17,38,-21,18
Brondby,3080,1,19,7,4,66,32,34,64
FC Midtjylla,3080,2,19,4,7,61,40,21,61
FC Nords,3080,3,16,6,8,76,50,26,54
Copenhagen,3080,4,14,6,10,59,45,14,48
AC Horsens,3080,5,8,12,10,35,48,-13,36
AaB,3080,6,6,13,11,34,42,-8,31
Sonderjyske,3080,7,8,6,10,28,29,-1,30
Randers FC,3080,8,6,6,12,25,40,-15,24
Silkeborg IF,3080,9,6,3,13,26,44,-18,21
Lyngby,3080,10,3,9,12,27,46,-19,18
AGF Aarhus,3080,11,4,6,12,16,37,-21,18
Brondby,3081,1,20,6,4,66,31,35,66
FC Midtjylla,3081,2,19,5,6,64,39,25,62
FC Nords,3081,3,15,6,9,73,52,21,51
Copenhagen,3081,4,14,5,11,60,44,16,47
AaB,3081,5,7,13,10,33,42,-9,34
AC Horsens,3081,6,7,13,10,34,48,-14,34
Sonderjyske,3081,7,8,6,10,28,29,-1,30
Randers FC,3081,8,5,7,12,24,40,-16,22
Silkeborg IF,3081,9,6,3,13,27,45,-18,21
Lyngby,3081,10,3,10,11,27,45,-18,19
AGF Aarhus,3081,11,4,6,12,17,38,-21,18
Brondby,3082,1,20,6,4,69,35,34,66
FC Midtjylla,3082,2,19,4,7,66,40,26,61
Copenhagen,3082,3,16,4,10,59,42,17,52
FC Nords,3082,4,14,7,9,75,54,21,49
AC Horsens,3082,5,7,13,10,38,55,-17,34
AaB,3082,6,7,12,11,39,46,-7,33
Sonderjyske,3082,7,8,6,10,28,29,-1,30
Randers FC,3082,8,5,7,12,25,41,-16,22
Silkeborg IF,3082,9,6,3,13,28,45,-17,21
Lyngby,3082,10,3,10,11,28,46,-18,19
AGF Aarhus,3082,11,4,6,12,17,39,-22,18
FC Midtjylla,3083,1,21,5,4,75,38,37,68
Brondby,3083,2,20,6,4,70,33,37,66
Copenhagen,3083,3,15,5,10,62,48,14,50
FC Nords,3083,4,13,8,9,70,54,16,47
AaB,3083,5,7,12,11,36,45,-9,33
Sonderjyske,3083,6,8,6,10,28,29,-1,30
AC Horsens,3083,7,6,12,12,34,55,-21,30
Lyngby,3083,8,4,9,11,27,44,-17,21
Randers FC,3083,9,5,6,13,23,40,-17,21
Silkeborg IF,3083,10,5,4,13,26,45,-19,19
AGF Aarhus,3083,11,4,7,11,17,37,-20,19
Brondby,3084,1,19,8,3,71,34,37,65
FC Midtjylla,3084,2,18,8,4,63,38,25,62
FC Nords,3084,3,14,7,9,74,56,18,49
Copenhagen,3084,4,14,6,10,57,42,15,48
AaB,3084,5,7,14,9,36,37,-1,35
AC Horsens,3084,6,6,13,11,36,56,-20,31
Sonderjyske,3084,7,8,6,10,28,29,-1,30
Lyngby,3084,8,4,9,11,29,44,-15,21
Randers FC,3084,9,5,6,13,23,42,-19,21
Silkeborg IF,3084,10,5,4,13,25,44,-19,19
AGF Aarhus,3084,11,4,7,11,16,36,-20,19
Brondby,3085,1,22,5,3,79,33,46,71
FC Midtjylla,3085,2,19,5,6,71,45,26,62
FC Nords,3085,3,14,7,9,74,55,19,49
Copenhagen,3085,4,13,4,13,59,54,5,43
AaB,3085,5,8,12,10,40,48,-8,36
AC Horsens,3085,6,7,13,10,36,50,-14,34
Sonderjyske,3085,7,8,6,10,28,29,-1,30
Lyngby,3085,8,4,9,11,28,45,-17,21
Randers FC,3085,9,5,6,13,24,41,-17,21
AGF Aarhus,3085,10,5,6,11,17,36,-19,21
Silkeborg IF,3085,11,5,3,14,25,45,-20,18
Brondby,3086,1,22,6,2,70,30,40,72
FC Midtjylla,3086,2,19,5,6,70,42,28,62
FC Nords,3086,3,14,8,8,75,52,23,50
Copenhagen,3086,4,13,6,11,59,45,14,45
AaB,3086,5,7,12,11,34,45,-11,33
Sonderjyske,3086,6,8,6,10,28,29,-1,30
AC Horsens,3086,7,5,15,10,34,54,-20,30
Lyngby,3086,8,4,9,11,27,44,-17,21
Randers FC,3086,9,5,6,13,23,40,-17,21
Silkeborg IF,3086,10,5,4,13,26,45,-19,19
AGF Aarhus,3086,11,4,7,11,17,37,-20,19
Brondby,3087,1,22,6,2,75,28,47,72
FC Midtjylla,3087,2,21,4,5,71,40,31,67
FC Nords,3087,3,14,7,9,71,53,18,49
Copenhagen,3087,4,12,4,14,53,49,4,40
AaB,3087,5,7,13,10,35,44,-9,34
AC Horsens,3087,6,6,14,10,33,50,-17,32
Sonderjyske,3087,7,8,6,10,28,29,-1,30
Randers FC,3087,8,5,7,12,23,39,-16,22
AGF Aarhus,3087,9,5,6,11,18,36,-18,21
Lyngby,3087,10,3,10,11,26,44,-18,19
Silkeborg IF,3087,11,5,3,14,25,46,-21,18
Brondby,3088,1,22,5,3,72,31,41,71
FC Midtjylla,3088,2,19,5,6,63,38,25,62
Copenhagen,3088,3,16,4,10,62,44,18,52
FC Nords,3088,4,15,6,9,74,50,24,51
Sonderjyske,3088,5,8,6,10,28,29,-1,30
AC Horsens,3088,6,6,12,12,37,54,-17,30
AaB,3088,7,6,12,12,34,51,-17,30
Randers FC,3088,8,6,6,12,25,40,-15,24
AGF Aarhus,3088,9,5,6,11,17,36,-19,21
Lyngby,3088,10,3,9,12,27,46,-19,18
Silkeborg IF,3088,11,5,3,14,25,45,-20,18
Brondby,3089,1,20,5,5,70,37,33,65
FC Midtjylla,3089,2,20,4,6,69,41,28,64
FC Nords,3089,3,14,7,9,75,58,17,49
Copenhagen,3089,4,14,5,11,62,48,14,47
AaB,3089,5,8,12,10,37,40,-3,36
AC Horsens,3089,6,7,13,10,35,50,-15,34
Sonderjyske,3089,7,8,6,10,28,29,-1,30
Lyngby,3089,8,4,9,11,29,45,-16,21
Silkeborg IF,3089,9,6,3,13,30,47,-17,21
Randers FC,3089,10,5,6,13,24,42,-18,21
AGF Aarhus,3089,11,4,6,12,19,41,-22,18
Brondby,3090,1,19,8,3,67,31,36,65
FC Midtjylla,3090,2,20,5,5,67,37,30,65
FC Nords,3090,3,15,6,9,74,50,24,51
Copenhagen,3090,4,14,5,11,57,47,10,47
AaB,3090,5,8,12,10,38,45,-7,36
Sonderjyske,3090,6,8,6,10,28,29,-1,30
AC Horsens,3090,7,5,14,11,30,49,-19,29
Lyngby,3090,8,4,9,11,27,44,-17,21
Randers FC,3090,9,5,6,13,23,40,-17,21
Silkeborg IF,3090,10,5,4,13,26,45,-19,19
AGF Aarhus,3090,11,4,7,11,17,37,-20,19
FC Midtjylla,3091,1,20,6,4,69,37,32,66
Brondby,3091,2,19,6,5,68,35,33,63
Copenhagen,3091,3,15,6,9,62,44,18,51
FC Nords,3091,4,13,7,10,72,54,18,46
AaB,3091,5,8,12,10,38,44,-6,36
AC Horsens,3091,6,6,13,11,35,56,-21,31
Sonderjyske,3091,7,8,6,10,28,29,-1,30
Randers FC,3091,8,5,7,12,24,40,-16,22
AGF Aarhus,3091,9,5,6,11,20,37,-17,21
Lyngby,3091,10,3,10,11,27,45,-18,19
Silkeborg IF,3091,11,5,3,14,26,48,-22,18
Brondby,3092,1,21,5,4,70,32,38,68
FC Midtjylla,3092,2,21,5,4,66,37,29,68
FC Nords,3092,3,14,6,10,74,57,17,48
Copenhagen,3092,4,14,6,10,58,46,12,48
AaB,3092,5,8,11,11,40,43,-3,35
Sonderjyske,3092,6,8,6,10,28,29,-1,30
AC Horsens,3092,7,5,13,12,31,50,-19,28
Lyngby,3092,8,4,9,11,29,46,-17,21
Silkeborg IF,3092,9,6,3,13,28,45,-17,21
Randers FC,3092,10,5,6,13,25,42,-17,21
AGF Aarhus,3092,11,4,6,12,17,39,-22,18
FC Midtjylla,3093,1,20,5,5,64,36,28,65
Brondby,3093,2,18,7,5,65,34,31,61
Copenhagen,3093,3,15,6,9,58,40,18,51
FC Nords,3093,4,14,8,8,74,52,22,50
AaB,3093,5,8,13,9,37,42,-5,37
Sonderjyske,3093,6,8,6,10,28,29,-1,30
AC Horsens,3093,7,5,13,12,33,53,-20,28
Lyngby,3093,8,4,9,11,27,44,-17,21
Randers FC,3093,9,5,6,13,23,40,-17,21
Silkeborg IF,3093,10,5,4,13,26,45,-19,19
AGF Aarhus,3093,11,4,7,11,17,37,-20,19
Brondby,3094,1,22,6,2,70,29,41,72
FC Midtjylla,3094,2,19,5,6,65,39,26,62
FC Nords,3094,3,15,8,7,74,47,27,53
Copenhagen,3094,4,14,5,11,60,44,16,47
Sonderjyske,3094,5,8,6,10,28,29,-1,30
AaB,3094,6,6,12,12,36,48,-12,30
AC Horsens,3094,7,6,12,12,35,59,-24,30
Lyngby,3094,8,4,9,11,29,45,-16,21
AGF Aarhus,3094,9,5,6,11,20,36,-16,21
Randers FC,3094,10,5,6,13,24,42,-18,21
Silkeborg IF,3094,11,5,3,14,25,48,-23,18
Brondby,3095,1,20,6,4,70,32,38,66
FC Midtjylla,3095,2,19,5,6,70,38,32,62
FC Nords,3095,3,13,8,9,70,54,16,47
Copenhagen,3095,4,14,5,11,57,45,12,47
AC Horsens,3095,5,9,12,9,38,51,-13,39
AaB,3095,6,7,12,11,38,49,-11,33
Sonderjyske,3095,7,8,6,10,28,29,-1,30
Randers FC,3095,8,6,6,12,25,40,-15,24
Silkeborg IF,3095,9,5,4,13,25,44,-19,19
AGF Aarhus,3095,10,4,7,11,16,36,-20,19
Lyngby,3095,11,3,9,12,27,46,-19,18
Brondby,3096,1,19,7,4,69,36,33,64
FC Midtjylla,3096,2,18,7,5,65,42,23,61
FC Nords,3096,3,14,8,8,73,50,23,50
Copenhagen,3096,4,13,5,12,59,49,10,44
AC Horsens,3096,5,8,13,9,36,50,-14,37
AaB,3096,6,8,12,10,41,42,-1,36
Sonderjyske,3096,7,8,6,10,28,29,-1,30
Randers FC,3096,8,5,7,12,24,40,-16,22
Silkeborg IF,3096,9,6,3,13,28,45,-17,21
Lyngby,3096,10,3,10,11,27,45,-18,19
AGF Aarhus,3096,11,4,6,12,17,39,-22,18
Brondby,3097,1,20,5,5,66,33,33,65
FC Midtjylla,3097,2,20,5,5,66,37,29,65
Copenhagen,3097,3,15,5,10,57,43,14,50
FC Nords,3097,4,14,7,9,69,49,20,49
AaB,3097,5,9,12,9,40,38,2,39
Sonderjyske,3097,6,8,6,10,28,29,-1,30
AC Horsens,3097,7,5,12,13,31,55,-24,27
Lyngby,3097,8,4,9,11,29,44,-15,21
AGF Aarhus,3097,9,5,6,11,19,37,-18,21
Randers FC,3097,10,5,6,13,23,42,-19,21
Silkeborg IF,3097,11,5,3,14,26,47,-21,18
Brondby,3098,1,20,7,3,66,31,35,67
FC Midtjylla,3098,2,18,5,7,65,43,22,59
FC Nords,3098,3,15,7,8,75,51,24,52
Copenhagen,3098,4,13,6,11,57,45,12,45
AC Horsens,3098,5,8,12,10,39,52,-13,36
AaB,3098,6,8,11,11,34,40,-6,35
Sonderjyske,3098,7,8,6,10,28,29,-1,30
Randers FC,3098,8,5,7,12,25,41,-16,22
AGF Aarhus,3098,9,5,6,11,18,36,-18,21
Lyngby,3098,10,3,10,11,28,46,-18,19
Silkeborg IF,3098,11,5,3,14,25,46,-21,18
Brondby,3099,1,21,6,3,71,31,40,69
FC Midtjylla,3099,2,20,4,6,68,38,30,64
FC Nords,3099,3,13,6,11,72,58,14,45
Copenhagen,3099,4,13,6,11,57,51,6,45
AC Horsens,3099,5,8,13,9,38,49,-11,37
AaB,3099,6,7,13,10,38,43,-5,34
Sonderjyske,3099,7,8,6,10,28,29,-1,30
Lyngby,3099,8,4,9,11,27,44,-17,21
Randers FC,3099,9,5,6,13,23,40,-17,21
