team,n,rank,w,d,l,gf,ga,gd,pts
Sydney FC,3593,1,21,4,3,67,23,44,67
N'castle Jet,3593,2,16,5,7,61,39,22,53
Melbourne C,3593,3,14,4,11,45,37,8,46
Melbourne V,3593,4,13,5,11,46,41,5,44
Adelaide Utd,3593,5,11,6,11,37,40,-3,39
Brisbane,3593,6,10,5,13,33,42,-9,35
Western Sydn,3593,7,8,9,10,38,47,-9,33
Perth Glory,3593,8,10,2,15,37,50,-13,32
Wellington P,3593,9,5,6,16,31,55,-24,21
CC Mariners,3593,10,4,8,15,28,49,-21,20
Sydney FC,3594,1,21,4,3,69,22,47,67
N'castle Jet,3594,2,16,5,7,58,37,21,53
Melbourne C,3594,3,14,4,11,43,34,9,46
Melbourne V,3594,4,13,5,11,45,43,2,44
Adelaide Utd,3594,5,11,6,11,37,40,-3,39
Brisbane,3594,6,10,5,13,33,42,-9,35
Western Sydn,3594,7,8,9,10,38,47,-9,33
Perth Glory,3594,8,10,2,15,37,50,-13,32
Wellington P,3594,9,5,6,16,31,55,-24,21
CC Mariners,3594,10,4,8,15,28,49,-21,20
Sydney FC,3595,1,21,4,3,67,24,43,67
N'castle Jet,3595,2,15,5,8,57,38,19,50
Melbourne C,3595,3,15,4,10,44,33,11,49
Melbourne V,3595,4,13,5,11,47,41,6,44
Adelaide Utd,3595,5,11,6,11,37,40,-3,39
Brisbane,3595,6,10,5,13,33,42,-9,35
Western Sydn,3595,7,8,9,10,38,47,-9,33
Perth Glory,3595,8,10,2,15,37,50,-13,32
Wellington P,3595,9,5,6,16,31,55,-24,21
CC Mariners,3595,10,4,8,15,28,49,-21,20
Sydney FC,3596,1,21,4,3,66,23,43,67
N'castle Jet,3596,2,16,5,7,58,37,21,53
Melbourne C,3596,3,14,4,11,43,34,9,46
Melbourne V,3596,4,13,5,11,46,40,6,44
Adelaide Utd,3596,5,11,6,11,37,40,-3,39
Brisbane,3596,6,10,5,13,33,42,-9,35
Western Sydn,3596,7,8,9,10,38,47,-9,33
Perth Glory,3596,8,10,2,15,37,50,-13,32
Wellington P,3596,9,5,6,16,31,55,-24,21
CC Mariners,3596,10,4,8,15,28,49,-21,20
Sydney FC,3597,1,20,4,4,65,24,41,64
N'castle Jet,3597,2,16,5,7,59,37,22,53
Melbourne V,3597,3,14,5,10,47,39,8,47
Melbourne C,3597,4,14,4,11,43,35,8,46
Adelaide Utd,3597,5,11,6,11,37,40,-3,39
Brisbane,3597,6,10,5,13,33,42,-9,35
Western Sydn,3597,7,8,9,10,38,47,-9,33
Perth Glory,3597,8,10,2,15,37,50,-13,32
Wellington P,3597,9,5,6,16,31,55,-24,21
CC Mariners,3597,10,4,8,15,28,49,-21,20
Sydney FC,3598,1,21,4,3,66,23,43,67
N'castle Jet,3598,2,16,5,7,62,38,24,53
Melbourne C,3598,3,14,4,11,44,38,6,46
Melbourne V,3598,4,13,5,11,46,40,6,44
Adelaide Utd,3598,5,11,6,11,37,40,-3,39
Brisbane,3598,6,10,5,13,33,42,-9,35
Western Sydn,3598,7,8,9,10,38,47,-9,33
Perth Glory,3598,8,10,2,15,37,50,-13,32
Wellington P,3598,9,5,6,16,31,55,-24,21
CC Mariners,3598,10,4,8,15,28,49,-21,20
Sydney FC,3599,1,21,4,3,68,23,45,67
N'castle Jet,3599,2,15,6,7,59,39,20,51
Melbourne C,3599,3,14,5,10,45,35,10,47
Melbourne V,3599,4,13,5,11,46,42,4,44
Adelaide Utd,3599,5,11,6,11,37,40,-3,39
Brisbane,3599,6,10,5,13,33,42,-9,35
Western Sydn,3599,7,8,9,10,38,47,-9,33
Perth Glory,3599,8,10,2,15,37,50,-13,32
Wellington P,3599,9,5,6,16,31,55,-24,21
CC Mariners,3599,10,4,8,15,28,49,-21,20
Sydney FC,3600,1,20,4,4,65,24,41,64
N'castle Jet,3600,2,16,5,7,59,38,21,53
Melbourne V,3600,3,14,5,10,47,39,8,47
Melbourne C,3600,4,14,4,11,44,35,9,46
Adelaide Utd,3600,5,11,6,11,37,40,-3,39
Brisbane,3600,6,10,5,13,33,42,-9,35
Western Sydn,3600,7,8,9,10,38,47,-9,33
Perth Glory,3600,8,10,2,15,37,50,-13,32
Wellington P,3600,9,5,6,16,31,55,-24,21
CC Mariners,3600,10,4,8,15,28,49,-21,20
Sydney FC,3601,1,21,4,3,65,22,43,67
N'castle Jet,3601,2,16,5,7,61,38,23,53
Melbourne C,3601,3,14,4,11,44,37,7,46
Melbourne V,3601,4,13,5,11,45,39,6,44
Adelaide Utd,3601,5,11,6,11,37,40,-3,39
Brisbane,3601,6,10,5,13,33,42,-9,35
Western Sydn,3601,7,8,9,10,38,47,-9,33
Perth Glory,3601,8,10,2,15,37,50,-13,32
Wellington P,3601,9,5,6,16,31,55,-24,21
CC Mariners,3601,10,4,8,15,28,49,-21,20
Sydney FC,3602,1,20,5,3,65,23,42,65
N'castle Jet,3602,2,16,5,7,59,38,21,53
Melbourne C,3602,3,14,4,11,44,35,9,46
Melbourne V,3602,4,13,6,10,46,39,7,45
Adelaide Utd,3602,5,11,6,11,37,40,-3,39
Brisbane,3602,6,10,5,13,33,42,-9,35
Western Sydn,3602,7,8,9,10,38,47,-9,33
Perth Glory,3602,8,10,2,15,37,50,-13,32
Wellington P,3602,9,5,6,16,31,55,-24,21
CC Mariners,3602,10,4,8,15,28,49,-21,20
Sydney FC,3603,1,20,5,3,65,23,42,65
N'castle Jet,3603,2,15,6,7,59,39,20,51
Melbourne C,3603,3,14,5,10,45,35,10,47
Melbourne V,3603,4,13,6,10,46,39,7,45
Adelaide Utd,3603,5,11,6,11,37,40,-3,39
Brisbane,3603,6,10,5,13,33,42,-9,35
Western Sydn,3603,7,8,9,10,38,47,-9,33
Perth Glory,3603,8,10,2,15,37,50,-13,32
Wellington P,3603,9,5,6,16,31,55,-24,21
CC Mariners,3603,10,4,8,15,28,49,-21,20
Sydney FC,3604,1,21,4,3,65,22,43,67
N'castle Jet,3604,2,15,6,7,59,39,20,51
Melbourne C,3604,3,14,5,10,45,35,10,47
Melbourne V,3604,4,13,5,11,45,39,6,44
Adelaide Utd,3604,5,11,6,11,37,40,-3,39
Brisbane,3604,6,10,5,13,33,42,-9,35
Western Sydn,3604,7,8,9,10,38,47,-9,33
Perth Glory,3604,8,10,2,15,37,50,-13,32
Wellington P,3604,9,5,6,16,31,55,-24,21
CC Mariners,3604,10,4,8,15,28,49,-21,20
Sydney FC,3605,1,21,4,3,65,22,43,67
N'castle Jet,3605,2,16,5,7,60,39,21,53
Melbourne C,3605,3,14,4,11,45,36,9,46
Melbourne V,3605,4,13,5,11,45,39,6,44
Adelaide Utd,3605,5,11,6,11,37,40,-3,39
Brisbane,3605,6,10,5,13,33,42,-9,35
Western Sydn,3605,7,8,9,10,38,47,-9,33
Perth Glory,3605,8,10,2,15,37,50,-13,32
Wellington P,3605,9,5,6,16,31,55,-24,21
CC Mariners,3605,10,4,8,15,28,49,-21,20
Sydney FC,3606,1,21,4,3,66,22,44,67
N'castle Jet,3606,2,15,6,7,58,38,20,51
Melbourne C,3606,3,14,5,10,44,34,10,47
Melbourne V,3606,4,13,5,11,45,40,5,44
Adelaide Utd,3606,5,11,6,11,37,40,-3,39
Brisbane,3606,6,10,5,13,33,42,-9,35
Western Sydn,3606,7,8,9,10,38,47,-9,33
Perth Glory,3606,8,10,2,15,37,50,-13,32
Wellington P,3606,9,5,6,16,31,55,-24,21
CC Mariners,3606,10,4,8,15,28,49,-21,20
Sydney FC,3607,1,21,4,3,66,22,44,67
N'castle Jet,3607,2,16,5,7,61,37,24,53
Melbourne C,3607,3,14,4,11,43,37,6,46
Melbourne V,3607,4,13,5,11,45,40,5,44
Adelaide Utd,3607,5,11,6,11,37,40,-3,39
Brisbane,3607,6,10,5,13,33,42,-9,35
Western Sydn,3607,7,8,9,10,38,47,-9,33
Perth Glory,3607,8,10,2,15,37,50,-13,32
Wellington P,3607,9,5,6,16,31,55,-24,21
CC Mariners,3607,10,4,8,15,28,49,-21,20
Sydney FC,3608,1,21,4,3,66,22,44,67
N'castle Jet,3608,2,16,5,7,59,37,22,53
Melbourne C,3608,3,14,4,11,43,35,8,46
Melbourne V,3608,4,13,5,11,45,40,5,44
Adelaide Utd,3608,5,11,6,11,37,40,-3,39
Brisbane,3608,6,10,5,13,33,42,-9,35
Western Sydn,3608,7,8,9,10,38,47,-9,33
Perth Glory,3608,8,10,2,15,37,50,-13,32
Wellington P,3608,9,5,6,16,31,55,-24,21
CC Mariners,3608,10,4,8,15,28,49,-21,20
Sydney FC,3609,1,21,4,3,68,23,45,67
N'castle Jet,3609,2,16,5,7,61,38,23,53
Melbourne C,3609,3,14,4,11,44,37,7,46
Melbourne V,3609,4,13,5,11,46,42,4,44
Adelaide Utd,3609,5,11,6,11,37,40,-3,39
Brisbane,3609,6,10,5,13,33,42,-9,35
Western Sydn,3609,7,8,9,10,38,47,-9,33
Perth Glory,3609,8,10,2,15,37,50,-13,32
Wellington P,3609,9,5,6,16,31,55,-24,21
CC Mariners,3609,10,4,8,15,28,49,-21,20
Sydney FC,3610,1,21,4,3,65,22,43,67
N'castle Jet,3610,2,15,5,8,57,39,18,50
Melbourne C,3610,3,15,4,10,45,33,12,49
Melbourne V,3610,4,13,5,11,45,39,6,44
Adelaide Utd,3610,5,11,6,11,37,40,-3,39
Brisbane,3610,6,10,5,13,33,42,-9,35
Western Sydn,3610,7,8,9,10,38,47,-9,33
Perth Glory,3610,8,10,2,15,37,50,-13,32
Wellington P,3610,9,5,6,16,31,55,-24,21
CC Mariners,3610,10,4,8,15,28,49,-21,20
Sydney FC,3611,1,21,4,3,67,23,44,67
N'castle Jet,3611,2,16,5,7,60,38,22,53
Melbourne C,3611,3,14,4,11,44,36,8,46
Melbourne V,3611,4,13,5,11,46,41,5,44
Adelaide Utd,3611,5,11,6,11,37,40,-3,39
Brisbane,3611,6,10,5,13,33,42,-9,35
Western Sydn,3611,7,8,9,10,38,47,-9,33
Perth Glory,3611,8,10,2,15,37,50,-13,32
Wellington P,3611,9,5,6,16,31,55,-24,21
CC Mariners,3611,10,4,8,15,28,49,-21,20
Sydney FC,3612,1,20,5,3,65,23,42,65
N'castle Jet,3612,2,15,5,8,57,39,18,50
Melbourne C,3612,3,15,4,10,45,33,12,49
Melbourne V,3612,4,13,6,10,46,39,7,45
Adelaide Utd,3612,5,11,6,11,37,40,-3,39
Brisbane,3612,6,10,5,13,33,42,-9,35
Western Sydn,3612,7,8,9,10,38,47,-9,33
Perth Glory,3612,8,10,2,15,37,50,-13,32
Wellington P,3612,9,5,6,16,31,55,-24,21
CC Mariners,3612,10,4,8,15,28,49,-21,20
Sydney FC,3613,1,21,4,3,68,23,45,67
N'castle Jet,3613,2,15,6,7,59,39,20,51
Melbourne C,3613,3,14,5,10,45,35,10,47
Melbourne V,3613,4,13,5,11,46,42,4,44
Adelaide Utd,3613,5,11,6,11,37,40,-3,39
Brisbane,3613,6,10,5,13,33,42,-9,35
Western Sydn,3613,7,8,9,10,38,47,-9,33
Perth Glory,3613,8,10,2,15,37,50,-13,32
Wellington P,3613,9,5,6,16,31,55,-24,21
CC Mariners,3613,10,4,8,15,28,49,-21,20
Sydney FC,3614,1,21,4,3,67,22,45,67
N'castle Jet,3614,2,15,6,7,58,38,20,51
Melbourne C,3614,3,14,5,10,44,34,10,47
Melbourne V,3614,4,13,5,11,45,41,4,44
Adelaide Utd,3614,5,11,6,11,37,40,-3,39
Brisbane,3614,6,10,5,13,33,42,-9,35
Western Sydn,3614,7,8,9,10,38,47,-9,33
Perth Glory,3614,8,10,2,15,37,50,-13,32
Wellington P,3614,9,5,6,16,31,55,-24,21
CC Mariners,3614,10,4,8,15,28,49,-21,20
Sydney FC,3615,1,21,4,3,69,22,47,67
N'castle Jet,3615,2,16,5,7,59,38,21,53
Melbourne C,3615,3,14,4,11,44,35,9,46
Melbourne V,3615,4,13,5,11,45,43,2,44
Adelaide Utd,3615,5,11,6,11,37,40,-3,39
Brisbane,3615,6,10,5,13,33,42,-9,35
Western Sydn,3615,7,8,9,10,38,47,-9,33
Perth Glory,3615,8,10,2,15,37,50,-13,32
Wellington P,3615,9,5,6,16,31,55,-24,21
CC Mariners,3615,10,4,8,15,28,49,-21,20
Sydney FC,3616,1,21,4,3,67,23,44,67
N'castle Jet,3616,2,16,5,7,59,38,21,53
Melbourne C,3616,3,14,4,11,44,35,9,46
Melbourne V,3616,4,13,5,11,46,41,5,44
Adelaide Utd,3616,5,11,6,11,37,40,-3,39
Brisbane,3616,6,10,5,13,33,42,-9,35
Western Sydn,3616,7,8,9,10,38,47,-9,33
Perth Glory,3616,8,10,2,15,37,50,-13,32
Wellington P,3616,9,5,6,16,31,55,-24,21
CC Mariners,3616,10,4,8,15,28,49,-21,20
Sydney FC,3617,1,21,4,3,69,23,46,67
N'castle Jet,3617,2,16,5,7,59,38,21,53
Melbourne C,3617,3,14,4,11,44,35,9,46
Melbourne V,3617,4,13,5,11,46,43,3,44
Adelaide Utd,3617,5,11,6,11,37,40,-3,39
Brisbane,3617,6,10,5,13,33,42,-9,35
Western Sydn,3617,7,8,9,10,38,47,-9,33
Perth Glory,3617,8,10,2,15,37,50,-13,32
Wellington P,3617,9,5,6,16,31,55,-24,21
CC Mariners,3617,10,4,8,15,28,49,-21,20
Sydney FC,3618,1,21,4,3,68,23,45,67
N'castle Jet,3618,2,16,5,7,60,38,22,53
Melbourne C,3618,3,14,4,11,44,36,8,46
Melbourne V,3618,4,13,5,11,46,42,4,44
Adelaide Utd,3618,5,11,6,11,37,40,-3,39
Brisbane,3618,6,10,5,13,33,42,-9,35
Western Sydn,3618,7,8,9,10,38,47,-9,33
Perth Glory,3618,8,10,2,15,37,50,-13,32
Wellington P,3618,9,5,6,16,31,55,-24,21
CC Mariners,3618,10,4,8,15,28,49,-21,20
Sydney FC,3619,1,21,4,3,69,22,47,67
N'castle Jet,3619,2,15,5,8,58,40,18,50
Melbourne C,3619,3,15,4,10,46,34,12,49
Melbourne V,3619,4,13,5,11,45,43,2,44
Adelaide Utd,3619,5,11,6,11,37,40,-3,39
Brisbane,3619,6,10,5,13,33,42,-9,35
Western Sydn,3619,7,8,9,10,38,47,-9,33
Perth Glory,3619,8,10,2,15,37,50,-13,32
Wellington P,3619,9,5,6,16,31,55,-24,21
CC Mariners,3619,10,4,8,15,28,49,-21,20
Sydney FC,3620,1,20,5,3,64,22,42,65
N'castle Jet,3620,2,16,5,7,60,37,23,53
Melbourne C,3620,3,14,4,11,43,36,7,46
Melbourne V,3620,4,13,6,10,45,38,7,45
Adelaide Utd,3620,5,11,6,11,37,40,-3,39
Brisbane,3620,6,10,5,13,33,42,-9,35
Western Sydn,3620,7,8,9,10,38,47,-9,33
Perth Glory,3620,8,10,2,15,37,50,-13,32
Wellington P,3620,9,5,6,16,31,55,-24,21
CC Mariners,3620,10,4,8,15,28,49,-21,20
Sydney FC,3621,1,20,5,3,66,24,42,65
N'castle Jet,3621,2,16,5,7,60,38,22,53
Melbourne C,3621,3,14,4,11,44,36,8,46
Melbourne V,3621,4,13,6,10,47,40,7,45
Adelaide Utd,3621,5,11,6,11,37,40,-3,39
Brisbane,3621,6,10,5,13,33,42,-9,35
Western Sydn,3621,7,8,9,10,38,47,-9,33
Perth Glory,3621,8,10,2,15,37,50,-13,32
Wellington P,3621,9,5,6,16,31,55,-24,21
CC Mariners,3621,10,4,8,15,28,49,-21,20
Sydney FC,3622,1,20,4,4,64,23,41,64
N'castle Jet,3622,2,16,5,7,60,38,22,53
Melbourne V,3622,3,14,5,10,46,38,8,47
Melbourne C,3622,4,14,4,11,44,36,8,46
Adelaide Utd,3622,5,11,6,11,37,40,-3,39
Brisbane,3622,6,10,5,13,33,42,-9,35
Western Sydn,3622,7,8,9,10,38,47,-9,33
Perth Glory,3622,8,10,2,15,37,50,-13,32
Wellington P,3622,9,5,6,16,31,55,-24,21
CC Mariners,3622,10,4,8,15,28,49,-21,20
Sydney FC,3623,1,21,4,3,66,22,44,67
N'castle Jet,3623,2,15,5,8,59,40,19,50
Melbourne C,3623,3,15,4,10,46,35,11,49
Melbourne V,3623,4,13,5,11,45,40,5,44
Adelaide Utd,3623,5,11,6,11,37,40,-3,39
Brisbane,3623,6,10,5,13,33,42,-9,35
Western Sydn,3623,7,8,9,10,38,47,-9,33
Perth Glory,3623,8,10,2,15,37,50,-13,32
Wellington P,3623,9,5,6,16,31,55,-24,21
CC Mariners,3623,10,4,8,15,28,49,-21,20
Sydney FC,3624,1,21,4,3,67,22,45,67
N'castle Jet,3624,2,16,5,7,62,39,23,53
Melbourne C,3624,3,14,4,11,45,38,7,46
Melbourne V,3624,4,13,5,11,45,41,4,44
Adelaide Utd,3624,5,11,6,11,37,40,-3,39
Brisbane,3624,6,10,5,13,33,42,-9,35
Western Sydn,3624,7,8,9,10,38,47,-9,33
Perth Glory,3624,8,10,2,15,37,50,-13,32
Wellington P,3624,9,5,6,16,31,55,-24,21
CC Mariners,3624,10,4,8,15,28,49,-21,20
Sydney FC,3625,1,21,4,3,67,24,43,67
N'castle Jet,3625,2,15,5,8,57,38,19,50
Melbourne C,3625,3,15,4,10,44,33,11,49
Melbourne V,3625,4,13,5,11,47,41,6,44
Adelaide Utd,3625,5,11,6,11,37,40,-3,39
Brisbane,3625,6,10,5,13,33,42,-9,35
Western Sydn,3625,7,8,9,10,38,47,-9,33
Perth Glory,3625,8,10,2,15,37,50,-13,32
Wellington P,3625,9,5,6,16,31,55,-24,21
CC Mariners,3625,10,4,8,15,28,49,-21,20
Sydney FC,3626,1,21,4,3,69,24,45,67
N'castle Jet,3626,2,16,5,7,58,37,21,53
Melbourne C,3626,3,14,4,11,43,34,9,46
Melbourne V,3626,4,13,5,11,47,43,4,44
Adelaide Utd,3626,5,11,6,11,37,40,-3,39
Brisbane,3626,6,10,5,13,33,42,-9,35
Western Sydn,3626,7,8,9,10,38,47,-9,33
Perth Glory,3626,8,10,2,15,37,50,-13,32
Wellington P,3626,9,5,6,16,31,55,-24,21
CC Mariners,3626,10,4,8,15,28,49,-21,20
Sydney FC,3627,1,20,5,3,64,22,42,65
N'castle Jet,3627,2,15,6,7,60,40,20,51
Melbourne C,3627,3,14,5,10,46,36,10,47
Melbourne V,3627,4,13,6,10,45,38,7,45
Adelaide Utd,3627,5,11,6,11,37,40,-3,39
Brisbane,3627,6,10,5,13,33,42,-9,35
Western Sydn,3627,7,8,9,10,38,47,-9,33
Perth Glory,3627,8,10,2,15,37,50,-13,32
Wellington P,3627,9,5,6,16,31,55,-24,21
CC Mariners,3627,10,4,8,15,28,49,-21,20
Sydney FC,3628,1,20,5,3,66,24,42,65
N'castle Jet,3628,2,16,5,7,59,37,22,53
Melbourne C,3628,3,14,4,11,43,35,8,46
Melbourne V,3628,4,13,6,10,47,40,7,45
Adelaide Utd,3628,5,11,6,11,37,40,-3,39
Brisbane,3628,6,10,5,13,33,42,-9,35
Western Sydn,3628,7,8,9,10,38,47,-9,33
Perth Glory,3628,8,10,2,15,37,50,-13,32
Wellington P,3628,9,5,6,16,31,55,-24,21
CC Mariners,3628,10,4,8,15,28,49,-21,20
Sydney FC,3629,1,21,4,3,66,23,43,67
N'castle Jet,3629,2,16,5,7,58,37,21,53
Melbourne C,3629,3,14,4,11,43,34,9,46
Melbourne V,3629,4,13,5,11,46,40,6,44
Adelaide Utd,3629,5,11,6,11,37,40,-3,39
Brisbane,3629,6,10,5,13,33,42,-9,35
Western Sydn,3629,7,8,9,10,38,47,-9,33
Perth Glory,3629,8,10,2,15,37,50,-13,32
Wellington P,3629,9,5,6,16,31,55,-24,21
CC Mariners,3629,10,4,8,15,28,49,-21,20
Sydney FC,3630,1,20,4,4,64,23,41,64
N'castle Jet,3630,2,16,5,7,60,37,23,53
Melbourne V,3630,3,14,5,10,46,38,8,47
Melbourne C,3630,4,14,4,11,43,36,7,46
Adelaide Utd,3630,5,11,6,11,37,40,-3,39
Brisbane,3630,6,10,5,13,33,42,-9,35
Western Sydn,3630,7,8,9,10,38,47,-9,33
Perth Glory,3630,8,10,2,15,37,50,-13,32
Wellington P,3630,9,5,6,16,31,55,-24,21
CC Mariners,3630,10,4,8,15,28,49,-21,20
Sydney FC,3631,1,21,4,3,66,23,43,67
N'castle Jet,3631,2,15,5,8,57,39,18,50
Melbourne C,3631,3,15,4,10,45,33,12,49
Melbourne V,3631,4,13,5,11,46,40,6,44
Adelaide Utd,3631,5,11,6,11,37,40,-3,39
Brisbane,3631,6,10,5,13,33,42,-9,35
Western Sydn,3631,7,8,9,10,38,47,-9,33
Perth Glory,3631,8,10,2,15,37,50,-13,32
Wellington P,3631,9,5,6,16,31,55,-24,21
CC Mariners,3631,10,4,8,15,28,49,-21,20
Sydney FC,3632,1,21,4,3,67,23,44,67
N'castle Jet,3632,2,16,5,7,59,38,21,53
Melbourne C,3632,3,14,4,11,44,35,9,46
Melbourne V,3632,4,13,5,11,46,41,5,44
Adelaide Utd,3632,5,11,6,11,37,40,-3,39
Brisbane,3632,6,10,5,13,33,42,-9,35
Western Sydn,3632,7,8,9,10,38,47,-9,33
Perth Glory,3632,8,10,2,15,37,50,-13,32
Wellington P,3632,9,5,6,16,31,55,-24,21
CC Mariners,3632,10,4,8,15,28,49,-21,20
Sydney FC,3633,1,21,4,3,67,22,45,67
N'castle Jet,3633,2,15,5,8,58,39,19,50
Melbourne C,3633,3,15,4,10,45,34,11,49
Melbourne V,3633,4,13,5,11,45,41,4,44
Adelaide Utd,3633,5,11,6,11,37,40,-3,39
Brisbane,3633,6,10,5,13,33,42,-9,35
Western Sydn,3633,7,8,9,10,38,47,-9,33
Perth Glory,3633,8,10,2,15,37,50,-13,32
Wellington P,3633,9,5,6,16,31,55,-24,21
CC Mariners,3633,10,4,8,15,28,49,-21,20
Sydney FC,3634,1,20,4,4,65,24,41,64
N'castle Jet,3634,2,16,5,7,59,37,22,53
Melbourne V,3634,3,14,5,10,47,39,8,47
Melbourne C,3634,4,14,4,11,43,35,8,46
Adelaide Utd,3634,5,11,6,11,37,40,-3,39
Brisbane,3634,6,10,5,13,33,42,-9,35
Western Sydn,3634,7,8,9,10,38,47,-9,33
Perth Glory,3634,8,10,2,15,37,50,-13,32
Wellington P,3634,9,5,6,16,31,55,-24,21
CC Mariners,3634,10,4,8,15,28,49,-21,20
Sydney FC,3635,1,21,4,3,65,22,43,67
N'castle Jet,3635,2,16,5,7,58,37,21,53
Melbourne C,3635,3,14,4,11,43,34,9,46
Melbourne V,3635,4,13,5,11,45,39,6,44
Adelaide Utd,3635,5,11,6,11,37,40,-3,39
Brisbane,3635,6,10,5,13,33,42,-9,35
Western Sydn,3635,7,8,9,10,38,47,-9,33
Perth Glory,3635,8,10,2,15,37,50,-13,32
Wellington P,3635,9,5,6,16,31,55,-24,21
CC Mariners,3635,10,4,8,15,28,49,-21,20
Sydney FC,3636,1,21,4,3,68,22,46,67
N'castle Jet,3636,2,16,5,7,59,37,22,53
Melbourne C,3636,3,14,4,11,43,35,8,46
Melbourne V,3636,4,13,5,11,45,42,3,44
Adelaide Utd,3636,5,11,6,11,37,40,-3,39
Brisbane,3636,6,10,5,13,33,42,-9,35
Western Sydn,3636,7,8,9,10,38,47,-9,33
Perth Glory,3636,8,10,2,15,37,50,-13,32
Wellington P,3636,9,5,6,16,31,55,-24,21
CC Mariners,3636,10,4,8,15,28,49,-21,20
Sydney FC,3637,1,20,4,4,65,24,41,64
N'castle Jet,3637,2,15,6,7,59,39,20,51
Melbourne C,3637,3,14,5,10,45,35,10,47
Melbourne V,3637,4,14,5,10,47,39,8,47
Adelaide Utd,3637,5,11,6,11,37,40,-3,39
Brisbane,3637,6,10,5,13,33,42,-9,35
Western Sydn,3637,7,8,9,10,38,47,-9,33
Perth Glory,3637,8,10,2,15,37,50,-13,32
Wellington P,3637,9,5,6,16,31,55,-24,21
CC Mariners,3637,10,4,8,15,28,49,-21,20
Sydney FC,3638,1,21,4,3,67,22,45,67
N'castle Jet,3638,2,15,6,7,58,38,20,51
Melbourne C,3638,3,14,5,10,44,34,10,47
Melbourne V,3638,4,13,5,11,45,41,4,44
Adelaide Utd,3638,5,11,6,11,37,40,-3,39
Brisbane,3638,6,10,5,13,33,42,-9,35
Western Sydn,3638,7,8,9,10,38,47,-9,33
Perth Glory,3638,8,10,2,15,37,50,-13,32
Wellington P,3638,9,5,6,16,31,55,-24,21
CC Mariners,3638,10,4,8,15,28,49,-21,20
Sydney FC,3639,1,21,4,3,67,22,45,67
N'castle Jet,3639,2,16,5,7,59,38,21,53
Melbourne C,3639,3,14,4,11,44,35,9,46
Melbourne V,3639,4,13,5,11,45,41,4,44
Adelaide Utd,3639,5,11,6,11,37,40,-3,39
Brisbane,3639,6,10,5,13,33,42,-9,35
Western Sydn,3639,7,8,9,10,38,47,-9,33
Perth Glory,3639,8,10,2,15,37,50,-13,32
Wellington P,3639,9,5,6,16,31,55,-24,21
CC Mariners,3639,10,4,8,15,28,49,-21,20
Sydney FC,3640,1,20,5,3,66,24,42,65
N'castle Jet,3640,2,15,6,7,57,37,20,51
Melbourne C,3640,3,14,5,10,43,33,10,47
Melbourne V,3640,4,13,6,10,47,40,7,45
Adelaide Utd,3640,5,11,6,11,37,40,-3,39
Brisbane,3640,6,10,5,13,33,42,-9,35
Western Sydn,3640,7,8,9,10,38,47,-9,33
Perth Glory,3640,8,10,2,15,37,50,-13,32
Wellington P,3640,9,5,6,16,31,55,-24,21
CC Mariners,3640,10,4,8,15,28,49,-21,20
Sydney FC,3641,1,20,4,4,64,23,41,64
N'castle Jet,3641,2,16,5,7,59,38,21,53
Melbourne V,3641,3,14,5,10,46,38,8,47
Melbourne C,3641,4,14,4,11,44,35,9,46
Adelaide Utd,3641,5,11,6,11,37,40,-3,39
Brisbane,3641,6,10,5,13,33,42,-9,35
Western Sydn,3641,7,8,9,10,38,47,-9,33
Perth Glory,3641,8,10,2,15,37,50,-13,32
Wellington P,3641,9,5,6,16,31,55,-24,21
CC Mariners,3641,10,4,8,15,28,49,-21,20
Sydney FC,3642,1,20,5,3,64,22,42,65
N'castle Jet,3642,2,15,6,7,59,39,20,51
Melbourne C,3642,3,14,5,10,45,35,10,47
Melbourne V,3642,4,13,6,10,45,38,7,45
Adelaide Utd,3642,5,11,6,11,37,40,-3,39
Brisbane,3642,6,10,5,13,33,42,-9,35
Western Sydn,3642,7,8,9,10,38,47,-9,33
Perth Glory,3642,8,10,2,15,37,50,-13,32
Wellington P,3642,9,5,6,16,31,55,-24,21
CC Mariners,3642,10,4,8,15,28,49,-21,20
Sydney FC,3643,1,21,4,3,65,22,43,67
N'castle Jet,3643,2,15,6,7,59,39,20,51
Melbourne C,3643,3,14,5,10,45,35,10,47
Melbourne V,3643,4,13,5,11,45,39,6,44
Adelaide Utd,3643,5,11,6,11,37,40,-3,39
Brisbane,3643,6,10,5,13,33,42,-9,35
Western Sydn,3643,7,8,9,10,38,47,-9,33
Perth Glory,3643,8,10,2,15,37,50,-13,32
Wellington P,3643,9,5,6,16,31,55,-24,21
CC Mariners,3643,10,4,8,15,28,49,-21,20
Sydney FC,3644,1,20,4,4,66,25,41,64
N'castle Jet,3644,2,15,5,8,58,40,18,50
Melbourne C,3644,3,15,4,10,46,34,12,49
Melbourne V,3644,4,14,5,10,48,40,8,47
Adelaide Utd,3644,5,11,6,11,37,40,-3,39
Brisbane,3644,6,10,5,13,33,42,-9,35
Western Sydn,3644,7,8,9,10,38,47,-9,33
Perth Glory,3644,8,10,2,15,37,50,-13,32
Wellington P,3644,9,5,6,16,31,55,-24,21
CC Mariners,3644,10,4,8,15,28,49,-21,20
Sydney FC,3645,1,21,4,3,67,23,44,67
N'castle Jet,3645,2,16,5,7,59,38,21,53
Melbourne C,3645,3,14,4,11,44,35,9,46
